,pre,post,pristi_s14_new_out_posterior_cut.csv' with 79 nodes and 1619 edges_weight,pristi_15_roi_count.csv' with 89 nodes and 1939 edges_weight,witvliet_dataset6_vol.csv' with 81 nodes and 1840 edges_weight,witvliet_dataset5_vol.csv' with 87 nodes and 2039 edges_weight,witvliet_dataset3_vol.csv' with 76 nodes and 1591 edges_weight,witvliet_dataset2_vol.csv' with 75 nodes and 1566 edges_weight,witvliet_dataset8_vol.csv' with 84 nodes and 2098 edges_weight,witvliet_dataset4_vol.csv' with 84 nodes and 1889 edges_weight,cel_n2u_adjacency.csv' with 84 nodes and 1974 edges_weight,witvliet_dataset1_vol.csv' with 77 nodes and 1623 edges_weight,cel_jsh_nr_adj.csv' with 84 nodes and 1974 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
1774,SAA,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53065.0,0.0,53065.0,2,53065.0,2,0,no,no,no
1775,SDQ,SDQ,54815.0,0.0,2186004.0,0.0,0.0,0.0,6188160.0,0.0,75990.0,0.0,75990.0,5,1716191.8,4,1,no,no,yes
1776,SDQ,SIA,49863.0,25962.0,467004.0,2010840.0,0.0,0.0,1818240.0,527640.0,28931.0,0.0,28931.0,8,619676.375,6,2,no,no,yes
1777,SDQ,SIB,541.0,1208.0,1232393.0,2797440.0,0.0,0.0,1497600.0,500280.0,12651.0,0.0,12651.0,8,756845.5,6,2,no,no,yes
1778,SDQ,SMB,7441.0,759.0,917452.0,1021920.0,0.0,0.0,1524720.0,80520.0,9475.0,0.0,9475.0,8,446470.25,6,2,no,no,yes
1779,SDQ,URB,879.0,830.0,0.0,44520.0,0.0,0.0,164400.0,21840.0,0.0,0.0,0.0,5,46493.8,3,2,no,no,yes
1780,SDQ,URY,1238.0,0.0,0.0,0.0,0.0,0.0,19200.0,0.0,0.0,0.0,0.0,2,10219.0,1,1,no,no,yes
1781,SDQ,SMD,0.0,494.0,918802.0,650760.0,0.0,0.0,693600.0,344760.0,10083.0,0.0,10083.0,7,375511.71428571426,6,1,no,no,yes
1782,SDQ,unk,0.0,29505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29505.0,0,1,no,no,yes
1783,SDQ,exc,0.0,0.0,0.0,137160.0,0.0,0.0,0.0,39840.0,0.0,0.0,0.0,2,88500.0,2,0,no,no,no
1784,SDQ,URX,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,0.0,0.0,0.0,0.0,1,2640.0,1,0,no,no,no
1785,SDQ,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11143.0,0.0,11143.0,2,11143.0,2,0,no,no,no
1786,SIA,SIA,41183.0,32221.0,3305193.0,2012880.0,1290840.0,1980928.0,5678880.0,1139040.0,91913.0,1098720.0,91913.0,11,1523973.7272727273,9,2,no,no,yes
1787,SIA,SIB,126818.0,79232.0,18795440.0,16516680.0,5978160.0,7960832.0,27321840.0,5677800.0,212629.0,4837800.0,212629.0,11,7974532.7272727275,9,2,no,no,yes
1788,SIA,SMB,100234.0,101342.0,16609101.0,15531240.0,4959480.0,7623424.0,30013200.0,8858040.0,343562.0,4534320.0,343562.0,11,8092500.454545454,9,2,no,no,yes
1789,SIA,SMD,77155.0,76936.0,10246065.0,11939040.0,3696120.0,6655744.0,16789920.0,4906200.0,147963.0,2599320.0,147963.0,11,5207493.2727272725,9,2,no,no,yes
1790,SIA,URA,786.0,531.0,176731.0,183720.0,61320.0,140544.0,393120.0,78720.0,2575.0,82560.0,2575.0,11,102107.45454545454,9,2,no,no,yes
1791,SIA,URX,5329.0,610.0,19597.0,184320.0,71520.0,176384.0,214800.0,61680.0,4479.0,96720.0,4479.0,11,76356.18181818182,9,2,no,no,yes
1792,SIA,URY,2870.0,1717.0,361571.0,577560.0,164400.0,309248.0,921840.0,258480.0,3880.0,278760.0,3880.0,11,262200.54545454547,9,2,no,no,yes
1793,SIA,unk,116.0,18587.0,0.0,0.0,0.0,0.0,325680.0,0.0,0.0,0.0,0.0,3,114794.33333333333,1,2,no,no,yes
1794,SIA,URB,0.0,36.0,345353.0,442320.0,291840.0,477696.0,1354080.0,193440.0,8364.0,150360.0,8364.0,10,327185.3,9,1,no,no,yes
1795,SIA,VB1,0.0,1092.0,0.0,199080.0,0.0,0.0,0.0,140160.0,0.0,0.0,0.0,3,113444.0,2,1,no,no,yes
1796,SIA,VB2,0.0,291.0,0.0,244920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,122605.5,1,1,no,no,yes
1797,SIA,VD1,0.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2187.0,0,1,no,no,yes
1798,SIA,VA2,0.0,0.0,0.0,187080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,187080.0,1,0,no,no,no
1799,SIA,VA3,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1200.0,1,0,no,no,no
1800,SIA,exc,0.0,0.0,0.0,1886520.0,166680.0,441088.0,0.0,368640.0,0.0,486840.0,0.0,5,669953.6,5,0,no,no,no
1801,SIA,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.0,0.0,2032.0,2,2032.0,2,0,no,no,no
1802,SIA,VD0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10396.0,0.0,10396.0,2,10396.0,2,0,no,no,no
1803,SIB,SIB,41244.0,35829.0,8362165.0,7036560.0,2834160.0,4568320.0,16722240.0,4526760.0,102345.0,2661840.0,102345.0,11,4272164.363636363,9,2,no,no,yes
1804,SIB,SMB,82860.0,68965.0,18700486.0,15992280.0,6776280.0,9804544.0,35860800.0,8346480.0,254581.0,5015760.0,254581.0,11,9196147.0,9,2,no,no,yes
1805,SIB,SMD,24975.0,33609.0,3318370.0,4249200.0,1103880.0,1193728.0,4123200.0,1316880.0,77074.0,828000.0,77074.0,11,1485999.0909090908,9,2,no,no,yes
1806,SIB,URA,66.0,0.0,249044.0,329040.0,139080.0,225536.0,403200.0,124560.0,3410.0,122520.0,3410.0,10,159986.6,9,1,no,no,yes
1807,SIB,URX,1893.0,3807.0,401784.0,360120.0,77160.0,93440.0,178080.0,112800.0,2528.0,136920.0,2528.0,11,124641.81818181818,9,2,no,no,yes
1808,SIB,URY,10521.0,10102.0,1485491.0,1021200.0,394800.0,526592.0,1875360.0,435480.0,9106.0,461160.0,9106.0,11,567174.3636363636,9,2,no,no,yes
1809,SIB,VA2,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,335.0,0,1,no,no,yes
1810,SIB,VA3,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43.0,0,1,no,no,yes
1811,SIB,VB1,0.0,308.0,0.0,720.0,0.0,0.0,0.0,87600.0,0.0,0.0,0.0,3,29542.666666666668,2,1,no,no,yes
1812,SIB,unk,0.0,6822.0,0.0,0.0,0.0,0.0,292800.0,0.0,0.0,0.0,0.0,2,149811.0,1,1,no,no,yes
1813,SIB,URB,0.0,0.0,4293270.0,3600480.0,1342320.0,1941248.0,7109040.0,1404360.0,22328.0,747840.0,22328.0,9,2275912.6666666665,9,0,no,yes,no
1814,SIB,VA1,0.0,0.0,0.0,187080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,187080.0,1,0,no,no,no
1815,SIB,VB2,0.0,0.0,0.0,5160.0,0.0,0.0,0.0,77520.0,0.0,0.0,0.0,2,41340.0,2,0,no,no,no
1816,SIB,exc,0.0,0.0,0.0,1156440.0,331800.0,814592.0,0.0,550440.0,0.0,551160.0,0.0,5,680886.4,5,0,no,no,no
1817,SIB,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,756.0,2,756.0,2,0,no,no,no
1818,SMB,SMB,242129.0,192076.0,17499184.0,14108640.0,2934840.0,4527104.0,22023840.0,4491960.0,305831.0,2473440.0,305831.0,11,6282261.363636363,9,2,no,no,yes
1819,SMB,SMD,22586.0,29993.0,2335024.0,1898040.0,1502400.0,2061824.0,4373760.0,1384200.0,60062.0,1387800.0,60062.0,11,1374159.1818181819,9,2,no,no,yes
1820,SMB,URB,1876.0,295.0,2319143.0,1854360.0,984600.0,977664.0,2818080.0,1075200.0,24354.0,916440.0,24354.0,11,999669.6363636364,9,2,no,no,yes
1821,SMB,URX,7729.0,9528.0,324401.0,551520.0,74760.0,93184.0,523200.0,293160.0,10042.0,161880.0,10042.0,11,187222.36363636365,9,2,no,no,yes
1822,SMB,URY,2280.0,1786.0,599466.0,386880.0,119040.0,217600.0,940800.0,180960.0,6783.0,201240.0,6783.0,11,242147.0909090909,9,2,no,no,yes
1823,SMB,unk,878.0,8985.0,0.0,0.0,0.0,0.0,180240.0,0.0,0.0,0.0,0.0,3,63367.666666666664,1,2,no,no,yes
1824,SMB,VA2,0.0,296.0,0.0,169080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,84688.0,1,1,no,no,yes
1825,SMB,VB1,0.0,2883.0,0.0,489120.0,0.0,0.0,0.0,36720.0,0.0,0.0,0.0,3,176241.0,2,1,no,no,yes
1826,SMB,URA,0.0,0.0,0.0,79080.0,219960.0,205056.0,10800.0,99120.0,777.0,115440.0,777.0,8,91376.25,8,0,no,no,no
1827,SMB,VB2,0.0,0.0,0.0,117360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,117360.0,1,0,no,no,no
1828,SMB,exc,0.0,0.0,0.0,5923080.0,1292880.0,2462976.0,0.0,1982040.0,0.0,1039920.0,0.0,5,2540179.2,5,0,no,no,no
1829,SMB,VA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47640.0,0.0,0.0,0.0,1,47640.0,1,0,no,no,no
1830,SMB,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8903.0,0.0,8903.0,2,8903.0,2,0,no,no,no
1831,SMB,VC0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,0.0,1176.0,2,1176.0,2,0,no,no,no
1832,SMB,VD0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16170.0,0.0,16170.0,2,16170.0,2,0,no,no,no
1833,SMD,SMD,117731.0,106091.0,15084746.0,12587640.0,6732120.0,8287232.0,27946080.0,8659320.0,163974.0,4370520.0,163974.0,11,7656311.636363637,9,2,no,no,yes
1834,SMD,URX,876.0,499.0,194641.0,130320.0,14880.0,83712.0,136800.0,138360.0,2186.0,91680.0,2186.0,11,72376.36363636363,9,2,no,no,yes
1835,SMD,URY,504.0,285.0,2353270.0,2570040.0,1971120.0,1911808.0,4016880.0,1110360.0,14708.0,619200.0,14708.0,11,1325716.6363636365,9,2,no,no,yes
1836,SMD,URA,0.0,138.0,24668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12403.0,1,1,no,no,yes
1837,SMD,URB,0.0,1296.0,335891.0,324600.0,392280.0,446208.0,112560.0,271920.0,3375.0,378720.0,3375.0,10,227022.5,9,1,no,no,yes
1838,SMD,VA2,0.0,440.0,0.0,47160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23800.0,1,1,no,no,yes
1839,SMD,VA3,0.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,789.0,0,1,no,no,yes
1840,SMD,VB1,0.0,8347.0,0.0,653040.0,0.0,0.0,0.0,80760.0,0.0,0.0,0.0,3,247382.33333333334,2,1,no,no,yes
1841,SMD,VB2,0.0,870.0,0.0,90840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45855.0,1,1,no,no,yes
1842,SMD,unk,0.0,16482.0,0.0,0.0,0.0,0.0,432240.0,0.0,0.0,0.0,0.0,2,224361.0,1,1,no,no,yes
1843,SMD,exc,0.0,0.0,0.0,1930080.0,886680.0,1791744.0,0.0,292080.0,0.0,708480.0,0.0,5,1121812.8,5,0,no,no,no
1844,SMD,VA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6360.0,0.0,0.0,0.0,1,6360.0,1,0,no,no,no
1845,SMD,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26249.0,0.0,26249.0,2,26249.0,2,0,no,no,no
1846,SMD,VD0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.0,0.0,2066.0,2,2066.0,2,0,no,no,no
1847,URA,URB,6414.0,5354.0,0.0,0.0,0.0,0.0,4800.0,3120.0,0.0,0.0,0.0,4,4922.0,2,2,no,no,yes
1848,URA,URY,18923.0,21154.0,5308721.0,4701000.0,2238480.0,2729984.0,5246160.0,926280.0,21309.0,1471800.0,21309.0,11,2064101.8181818181,9,2,no,no,yes
1849,URA,unk,0.0,811.0,0.0,0.0,0.0,0.0,5520.0,0.0,0.0,0.0,0.0,2,3165.5,1,1,no,no,yes
1850,URA,URA,0.0,0.0,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,2,1913.5,2,0,no,no,no
1851,URA,URX,0.0,0.0,253438.0,604200.0,265080.0,210432.0,196320.0,70440.0,3446.0,210360.0,3446.0,9,201906.88888888888,9,0,no,yes,no
1852,URX,URY,12052.0,10428.0,3440699.0,3993120.0,1131360.0,1934848.0,3420480.0,672960.0,12646.0,853800.0,12646.0,11,1408639.9090909092,9,2,no,no,yes
1853,URX,unk,0.0,2900.0,0.0,0.0,0.0,0.0,24480.0,0.0,0.0,0.0,0.0,2,13690.0,1,1,no,no,yes
1854,URY,unk,0.0,3251.0,0.0,0.0,0.0,0.0,26160.0,0.0,0.0,0.0,0.0,2,14705.5,1,1,no,no,yes
1855,URY,URY,0.0,0.0,0.0,56040.0,0.0,0.0,4320.0,0.0,0.0,0.0,0.0,2,30180.0,2,0,no,no,no
1856,URY,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,621.0,2,621.0,2,0,no,no,no
1857,unk,unk,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1310.0,0,1,no,no,yes
1858,PVC,PVD,73.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1095.5,0,2,yes,no,yes
1859,PVC,PVN,5888.0,14697.0,0.0,0.0,0.0,0.0,535680.0,0.0,11177.0,0.0,11177.0,5,115723.8,3,2,no,no,yes
1860,PVC,PVP,42957.0,24381.0,4713644.0,2843160.0,1195920.0,1021952.0,7341600.0,1606920.0,47859.0,545760.0,47859.0,11,1766546.5454545454,9,2,no,no,yes
1861,PVC,PVQ,302.0,11604.0,0.0,0.0,0.0,0.0,0.0,46560.0,1185.0,7440.0,1185.0,6,11379.333333333334,4,2,no,no,yes
1862,PVC,RIC,1752.0,16936.0,832971.0,555480.0,68760.0,80640.0,963600.0,60240.0,5754.0,78840.0,5754.0,11,242793.36363636365,9,2,no,no,yes
1863,PVC,RIF,19572.0,10461.0,30412.0,254400.0,110880.0,141056.0,90480.0,204360.0,2513.0,368880.0,2513.0,11,112320.63636363637,9,2,no,no,yes
1864,PVC,RIG,42.0,0.0,337.0,386760.0,85320.0,116224.0,0.0,0.0,942.0,199920.0,942.0,8,98810.875,7,1,no,no,yes
1865,PVC,RIH,196.0,2708.0,285204.0,4080.0,0.0,96512.0,0.0,0.0,5318.0,441120.0,5318.0,8,105057.0,6,2,no,no,yes
1866,PVC,RIM,17736.0,7888.0,47308.0,0.0,148560.0,451584.0,444720.0,356760.0,3154.0,141960.0,3154.0,10,162282.4,8,2,no,no,yes
1867,PVC,RIP,1920.0,6908.0,7434.0,0.0,0.0,0.0,0.0,0.0,1266.0,0.0,1266.0,5,3758.8,3,2,no,no,yes
1868,PVC,RIS,9125.0,3114.0,306492.0,30360.0,190080.0,144128.0,742320.0,79200.0,15476.0,137520.0,15476.0,11,152117.36363636365,9,2,no,no,yes
1869,PVC,SIA,1824.0,1085.0,801544.0,0.0,291600.0,616448.0,2074800.0,143280.0,4838.0,340920.0,4838.0,10,428117.7,8,2,no,no,yes
1870,PVC,SIB,16640.0,5049.0,1381752.0,254040.0,415920.0,446208.0,4668000.0,674040.0,45682.0,276720.0,45682.0,11,748157.5454545454,9,2,no,no,yes
1871,PVC,SMB,3624.0,2090.0,466666.0,110640.0,322200.0,820480.0,569280.0,56400.0,12428.0,382920.0,12428.0,11,250832.36363636365,9,2,no,no,yes
1872,PVC,URX,8195.0,3040.0,0.0,75600.0,0.0,32256.0,0.0,10440.0,191.0,0.0,191.0,7,18559.0,5,2,no,no,yes
1873,PVC,URY,8.0,888.0,161523.0,11760.0,26040.0,84992.0,2880.0,101160.0,1965.0,39360.0,1965.0,11,39321.90909090909,9,2,no,no,yes
1874,PVC,unk,18525.0,7979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13252.0,0,2,yes,no,yes
1875,PVC,PVC,0.0,81.0,2251560.0,0.0,125400.0,410880.0,1732800.0,1345560.0,29986.0,371760.0,29986.0,9,699779.2222222222,8,1,no,no,yes
1876,PVC,PVR,0.0,2486.0,503838.0,108840.0,87600.0,11776.0,76800.0,262800.0,2933.0,137640.0,2933.0,10,119764.6,9,1,no,no,yes
1877,PVC,RID,0.0,7701.0,1891337.0,1006560.0,408840.0,678400.0,2989200.0,1128720.0,38327.0,660960.0,38327.0,10,884837.2,9,1,no,no,yes
1878,PVC,RIR,0.0,846.0,55080.0,247320.0,56760.0,23296.0,30960.0,600.0,42.0,9960.0,42.0,10,42490.6,9,1,no,no,yes
1879,PVC,RMG,0.0,3647.0,803573.0,65160.0,18840.0,12544.0,155760.0,7320.0,0.0,45720.0,0.0,8,139070.5,7,1,no,no,yes
1880,PVC,SDQ,0.0,528.0,161525.0,2760.0,0.0,0.0,0.0,0.0,943.0,0.0,943.0,5,33339.8,4,1,no,no,yes
1881,PVC,RIV,0.0,0.0,511947.0,0.0,0.0,0.0,170160.0,56760.0,2139.0,0.0,2139.0,5,148629.0,5,0,no,no,no
1882,PVC,RMD,0.0,0.0,96306.0,0.0,3720.0,0.0,315600.0,1680.0,283.0,0.0,283.0,6,69645.33333333333,6,0,no,no,no
1883,PVC,RMF,0.0,0.0,5744.0,15960.0,0.0,0.0,0.0,0.0,164.0,0.0,164.0,4,5508.0,4,0,no,no,no
1884,PVC,RMH,0.0,0.0,72652.0,0.0,0.0,0.0,166080.0,0.0,94.0,0.0,94.0,4,59730.0,4,0,no,no,no
1885,PVC,SAA,0.0,0.0,243639.0,0.0,45240.0,0.0,541440.0,0.0,0.0,30840.0,0.0,4,215289.75,4,0,no,no,no
1886,PVC,SMD,0.0,0.0,137194.0,0.0,30240.0,13312.0,30960.0,0.0,369.0,6360.0,369.0,7,31257.714285714286,7,0,no,no,no
1887,PVC,URA,0.0,0.0,98672.0,71640.0,0.0,0.0,0.0,54000.0,353.0,0.0,353.0,5,45003.6,5,0,no,no,no
1888,PVC,URB,0.0,0.0,425777.0,162600.0,40920.0,37376.0,181200.0,12360.0,0.0,0.0,0.0,6,143372.16666666666,6,0,no,no,no
1889,PVC,PVT,0.0,0.0,0.0,88320.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,2,45360.0,2,0,no,no,no
1890,PVC,VB1,0.0,0.0,0.0,71040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71040.0,1,0,no,no,no
1891,PVC,exc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,0.0,9000.0,0.0,2,7620.0,2,0,no,no,no
1892,RIH,RIP,33062.0,33241.0,3617770.0,2441520.0,1858800.0,1776640.0,9676560.0,2864880.0,40881.0,1319040.0,40881.0,11,2154843.1818181816,9,2,no,no,yes
1893,RIH,RIR,2889.0,8819.0,3127111.0,2075040.0,943200.0,669696.0,4473840.0,515400.0,43893.0,618720.0,43893.0,11,1138409.1818181819,9,2,no,no,yes
1894,RIH,RIS,4613.0,4671.0,1198602.0,1426680.0,414000.0,115712.0,2067600.0,158760.0,0.0,254880.0,0.0,9,627279.7777777778,7,2,no,no,yes
1895,RIH,SMB,2449.0,429.0,1097562.0,1036680.0,441240.0,420352.0,2037120.0,720.0,39830.0,453000.0,39830.0,11,506292.0,9,2,no,no,yes
1896,RIH,URY,46952.0,23913.0,5348259.0,3810120.0,1079280.0,1263360.0,9272640.0,3567240.0,23416.0,982680.0,23416.0,11,2312843.272727273,9,2,no,no,yes
1897,RIH,unk,1423.0,4022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2722.5,0,2,yes,no,yes
1898,RIH,RME,0.0,6934.0,6511041.0,5459880.0,3417480.0,3480832.0,14017440.0,4786440.0,66911.0,1945800.0,66911.0,10,3975966.9,9,1,no,no,yes
1899,RIH,URA,0.0,76.0,1001593.0,723600.0,181920.0,126976.0,2797200.0,269280.0,11451.0,218400.0,11451.0,10,534194.7,9,1,no,no,yes
1900,RIH,RIH,0.0,0.0,90224.0,83400.0,5040.0,0.0,92160.0,11760.0,0.0,0.0,0.0,5,56516.8,5,0,no,no,no
1901,RIH,RIV,0.0,0.0,2881781.0,630000.0,1228680.0,774656.0,2112960.0,0.0,8994.0,301440.0,8994.0,8,993438.125,8,0,no,no,no
1902,RIH,RMD,0.0,0.0,314264.0,8280.0,66120.0,768.0,526320.0,223200.0,4642.0,117000.0,4642.0,9,140581.77777777778,9,0,no,yes,no
1903,RIH,RMF,0.0,0.0,1401353.0,949680.0,0.0,0.0,1416240.0,0.0,46775.0,0.0,46775.0,5,772164.6,5,0,no,no,no
1904,RIH,RMH,0.0,0.0,889066.0,234120.0,0.0,0.0,1305120.0,147720.0,42366.0,0.0,42366.0,6,443459.6666666667,6,0,no,no,no
1905,RIH,SAA,0.0,0.0,433887.0,29400.0,644520.0,378112.0,1032240.0,17520.0,81208.0,177840.0,81208.0,9,319548.3333333333,9,0,no,yes,no
1906,RIH,SDQ,0.0,0.0,23316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23316.0,1,0,no,no,no
1907,RIH,SIA,0.0,0.0,90562.0,778440.0,105360.0,768.0,0.0,0.0,10782.0,28920.0,10782.0,7,146516.2857142857,7,0,no,no,no
1908,RIH,SIB,0.0,0.0,276755.0,12240.0,437400.0,387072.0,111840.0,0.0,2212.0,126000.0,2212.0,8,169466.375,8,0,no,no,no
1909,RIH,SMD,0.0,0.0,156118.0,0.0,222720.0,342272.0,642240.0,40560.0,486.0,16080.0,486.0,8,177620.25,8,0,no,no,no
1910,RIH,URX,0.0,0.0,923872.0,484680.0,375360.0,134400.0,582000.0,199320.0,2574.0,47160.0,2574.0,9,305771.1111111111,9,0,no,yes,no
1911,RIH,RIM,0.0,0.0,0.0,110520.0,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,2,78660.0,2,0,no,no,no
1912,RIH,exc,0.0,0.0,0.0,0.0,17760.0,44544.0,0.0,0.0,0.0,38760.0,0.0,3,33688.0,3,0,no,no,no
1913,RIH,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,0.0,1566.0,2,1566.0,2,0,no,no,no
1914,RIS,RIV,1138.0,2131.0,1338162.0,1195080.0,590640.0,797184.0,1630080.0,596280.0,5704.0,341040.0,5704.0,11,591194.8181818182,9,2,no,no,yes
1915,RIS,RMD,58787.0,51084.0,6547197.0,4679520.0,2293800.0,1655808.0,11365920.0,1613280.0,59178.0,947040.0,59178.0,11,2666435.6363636362,9,2,no,no,yes
1916,RIS,RME,10162.0,9485.0,7103077.0,6360960.0,2816040.0,3088128.0,14334960.0,4268880.0,72906.0,2161800.0,72906.0,11,3663573.090909091,9,2,no,no,yes
1917,RIS,RMF,7907.0,0.0,136857.0,330480.0,0.0,0.0,371040.0,0.0,0.0,0.0,0.0,4,211571.0,3,1,no,no,yes
1918,RIS,RMG,3263.0,2008.0,320685.0,397560.0,170280.0,413952.0,1195440.0,741960.0,4039.0,42960.0,4039.0,11,299653.2727272727,9,2,no,no,yes
1919,RIS,RMH,2865.0,1699.0,0.0,139920.0,0.0,0.0,0.0,315120.0,0.0,0.0,0.0,4,114901.0,2,2,no,no,yes
1920,RIS,SAA,1973.0,0.0,918128.0,1396440.0,385080.0,654336.0,4173120.0,448560.0,2753.0,95760.0,2753.0,10,807890.3,9,1,no,no,yes
1921,RIS,SDQ,52.0,0.0,358195.0,720.0,0.0,0.0,136800.0,0.0,13713.0,0.0,13713.0,6,87198.83333333333,5,1,no,no,yes
1922,RIS,SIA,5196.0,1396.0,262224.0,1677840.0,200640.0,397312.0,1022640.0,261240.0,3890.0,34800.0,3890.0,11,351915.2727272727,9,2,no,no,yes
1923,RIS,SMB,2659.0,2113.0,625151.0,2939880.0,317040.0,297728.0,6595200.0,778440.0,40167.0,151080.0,40167.0,11,1071784.0909090908,9,2,no,no,yes
1924,RIS,SMD,60891.0,57321.0,12053605.0,8044920.0,4105320.0,5398272.0,17092800.0,5566320.0,143852.0,3113040.0,143852.0,11,5070926.636363637,9,2,no,no,yes
1925,RIS,URA,1723.0,3627.0,6758.0,0.0,0.0,0.0,34800.0,3840.0,111.0,0.0,111.0,7,7281.428571428572,5,2,no,no,yes
1926,RIS,URY,78336.0,46118.0,1013758.0,824880.0,439920.0,493056.0,1312800.0,351840.0,4720.0,223560.0,4720.0,11,435791.63636363635,9,2,no,no,yes
1927,RIS,unk,575.0,12977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6776.0,0,2,yes,no,yes
1928,RIS,VD1,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,543.0,0,1,no,no,yes
1929,RIS,SIB,0.0,0.0,219309.0,0.0,0.0,113920.0,645360.0,0.0,0.0,6360.0,0.0,4,246237.25,4,0,no,no,no
1930,RIS,URB,0.0,0.0,11151.0,0.0,0.0,5888.0,0.0,0.0,0.0,0.0,0.0,2,8519.5,2,0,no,no,no
1931,RIS,VA1,0.0,0.0,0.0,199320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,199320.0,1,0,no,no,no
1932,RIS,exc,0.0,0.0,0.0,1391880.0,846480.0,679168.0,0.0,532560.0,0.0,614880.0,0.0,5,812993.6,5,0,no,no,no
1933,RIS,URX,0.0,0.0,0.0,0.0,98160.0,0.0,0.0,0.0,0.0,7560.0,0.0,2,52860.0,2,0,no,no,no
1934,RIS,VB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,2,26.0,2,0,no,no,no
1935,RIS,SAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180600.0,0.0,1,180600.0,1,0,no,no,no
1936,AFD,AFD,1223.0,0.0,288583.0,167040.0,67560.0,167936.0,304320.0,31800.0,873.0,29520.0,873.0,10,105972.8,9,1,no,no,yes
1937,AFD,AIA,13.0,53.0,145642.0,0.0,64560.0,1792.0,90240.0,1200.0,1488.0,6840.0,1488.0,10,31331.6,8,2,no,no,yes
1938,AFD,AIB,750.0,10441.0,2461408.0,1435080.0,547560.0,621568.0,1836720.0,1047600.0,32431.0,580680.0,32431.0,11,782424.4545454546,9,2,no,no,yes
1939,AFD,AIN,55660.0,32215.0,10111916.0,7411080.0,2847840.0,4366336.0,18193440.0,4234320.0,77544.0,2985960.0,77544.0,11,4581259.545454546,9,2,no,no,yes
1940,AFD,AIY,162289.0,125206.0,13193409.0,8492280.0,3125760.0,4616448.0,17007360.0,5692080.0,118443.0,3660360.0,118443.0,11,5119279.818181818,9,2,no,no,yes
1941,AFD,AIZ,14974.0,17218.0,3277485.0,2447400.0,872040.0,955904.0,3195360.0,792960.0,38454.0,351240.0,38454.0,11,1091044.4545454546,9,2,no,no,yes
