,pre,post,pristi_s14_new_out_posterior_cut.csv' with 79 nodes and 1619 edges_weight,pristi_15_roi_count.csv' with 89 nodes and 1939 edges_weight,witvliet_dataset8_vol.csv' with 84 nodes and 2098 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
2222,PVQ,RID,0.0,411.0,8160.0,2,4285.5,1,1,no,no,yes
2223,PVQ,RIP,0.0,138.0,0.0,1,138.0,0,1,no,no,yes
2224,PVQ,RMD,0.0,101.0,32640.0,2,16370.5,1,1,no,no,yes
2225,PVQ,VB2,0.0,199.0,0.0,1,199.0,0,1,no,no,yes
2226,PVQ,unk,0.0,0.0,120960.0,1,120960.0,1,0,no,yes,no
2227,RIB,RIB,224.0,288.0,214080.0,3,71530.66666666667,1,2,no,no,yes
2228,RIB,RIF,1855.0,0.0,0.0,1,1855.0,0,1,no,no,yes
2229,RIB,RIG,3813.0,4517.0,2016720.0,3,675016.6666666666,1,2,no,no,yes
2230,RIB,RIH,20743.0,16693.0,2445600.0,3,827678.6666666666,1,2,no,no,yes
2231,RIB,RIM,39082.0,24471.0,6864720.0,3,2309424.3333333335,1,2,no,no,yes
2232,RIB,RIP,6602.0,2737.0,0.0,2,4669.5,0,2,yes,no,yes
2233,RIB,RIR,284.0,0.0,0.0,1,284.0,0,1,no,no,yes
2234,RIB,RIS,77802.0,46570.0,12442560.0,3,4188977.3333333335,1,2,no,no,yes
2235,RIB,RIV,449.0,1531.0,378720.0,3,126900.0,1,2,no,no,yes
2236,RIB,RMD,5291.0,5568.0,2723520.0,3,911459.6666666666,1,2,no,no,yes
2237,RIB,RME,2323.0,2580.0,12219120.0,3,4074674.3333333335,1,2,no,no,yes
2238,RIB,RMH,1938.0,0.0,0.0,1,1938.0,0,1,no,no,yes
2239,RIB,SAA,72.0,757.0,1118160.0,3,372996.3333333333,1,2,no,no,yes
2240,RIB,SIA,2809.0,2801.0,823680.0,3,276430.0,1,2,no,no,yes
2241,RIB,SIB,11348.0,8321.0,3639120.0,3,1219596.3333333333,1,2,no,no,yes
2242,RIB,SMD,14194.0,9076.0,7924560.0,3,2649276.6666666665,1,2,no,no,yes
2243,RIB,URA,10008.0,10667.0,263280.0,3,94651.66666666667,1,2,no,no,yes
2244,RIB,URX,14563.0,15159.0,1026960.0,3,352227.3333333333,1,2,no,no,yes
2245,RIB,URY,88362.0,65002.0,9776400.0,3,3309921.3333333335,1,2,no,no,yes
2246,RIB,RID,0.0,3519.0,1621440.0,2,812479.5,1,1,no,no,yes
2247,RIB,RMF,0.0,1830.0,114960.0,2,58395.0,1,1,no,no,yes
2248,RIB,SAB,0.0,125.0,0.0,1,125.0,0,1,no,no,yes
2249,RIB,unk,0.0,344.0,0.0,1,344.0,0,1,no,no,yes
2250,RIB,RMG,0.0,0.0,34320.0,1,34320.0,1,0,no,yes,no
2251,RIB,SMB,0.0,0.0,424320.0,1,424320.0,1,0,no,yes,no
2252,RIB,URB,0.0,0.0,9120.0,1,9120.0,1,0,no,yes,no
2253,RIR,RIV,2049.0,592.0,699360.0,3,234000.33333333334,1,2,no,no,yes
2254,RIR,RMD,7332.0,2602.0,0.0,2,4967.0,0,2,yes,no,yes
2255,RIR,RME,1319.0,0.0,949200.0,2,475259.5,1,1,no,no,yes
2256,RIR,SDQ,2406.0,1152.0,131520.0,3,45026.0,1,2,no,no,yes
2257,RIR,SIB,711.0,0.0,0.0,1,711.0,0,1,no,no,yes
2258,RIR,SMB,14922.0,17473.0,2592960.0,3,875118.3333333334,1,2,no,no,yes
2259,RIR,SMD,22.0,87.0,0.0,2,54.5,0,2,yes,no,yes
2260,RIR,URX,4108.0,6002.0,10221600.0,3,3410570.0,1,2,no,no,yes
2261,RIR,URY,5587.0,6160.0,223440.0,3,78395.66666666667,1,2,no,no,yes
2262,RIR,RIS,0.0,21.0,599760.0,2,299890.5,1,1,no,no,yes
2263,RIR,URA,0.0,694.0,0.0,1,694.0,0,1,no,no,yes
2264,RIR,unk,0.0,364.0,0.0,1,364.0,0,1,no,no,yes
2265,RIR,RMF,0.0,0.0,537600.0,1,537600.0,1,0,no,yes,no
2266,RIR,RMG,0.0,0.0,72960.0,1,72960.0,1,0,no,yes,no
2267,RIR,SIA,0.0,0.0,960.0,1,960.0,1,0,no,yes,no
2268,ALA,ALN,147.0,0.0,36960.0,2,18553.5,1,1,no,no,yes
2269,ALA,ASG,406.0,134.0,0.0,2,270.0,0,2,yes,no,yes
2270,ALA,ASJ,16510.0,8249.0,4015920.0,3,1346893.0,1,2,no,no,yes
2271,ALA,ASK,7229.0,3586.0,2338560.0,3,783125.0,1,2,no,no,yes
2272,ALA,AVD,2490.0,1344.0,256800.0,3,86878.0,1,2,no,no,yes
2273,ALA,AVE,6659.0,3169.0,1358400.0,3,456076.0,1,2,no,no,yes
2274,ALA,AVF,279.0,658.0,86400.0,3,29112.333333333332,1,2,no,no,yes
2275,ALA,AVJ,1376.0,497.0,310080.0,3,103984.33333333333,1,2,no,no,yes
2276,ALA,AWC,2965.0,0.0,0.0,1,2965.0,0,1,no,no,yes
2277,ALA,CAN,16834.0,6717.0,891120.0,3,304890.3333333333,1,2,no,no,yes
2278,ALA,IL1,3688.0,238.0,189600.0,3,64508.666666666664,1,2,no,no,yes
2279,ALA,IL2,958.0,151.0,370080.0,3,123729.66666666667,1,2,no,no,yes
2280,ALA,OLL,405.0,88.0,113520.0,3,38004.333333333336,1,2,no,no,yes
2281,ALA,OLQ,778.0,110.0,203040.0,3,67976.0,1,2,no,no,yes
2282,ALA,PVD,5815.0,1135.0,0.0,2,3475.0,0,2,yes,no,yes
2283,ALA,PVN,6996.0,0.0,0.0,1,6996.0,0,1,no,no,yes
2284,ALA,RIF,950.0,0.0,21600.0,2,11275.0,1,1,no,no,yes
2285,ALA,SIA,514.0,825.0,118080.0,3,39806.333333333336,1,2,no,no,yes
2286,ALA,SIB,714.0,516.0,176400.0,3,59210.0,1,2,no,no,yes
2287,ALA,SMD,1506.0,1854.0,108960.0,3,37440.0,1,2,no,no,yes
2288,ALA,URX,585.0,115.0,221520.0,3,74073.33333333333,1,2,no,no,yes
2289,ALA,URY,815.0,46.0,101040.0,3,33967.0,1,2,no,no,yes
2290,ALA,ASI,0.0,2738.0,0.0,1,2738.0,0,1,no,no,yes
2291,ALA,AWA,0.0,798.0,92400.0,2,46599.0,1,1,no,no,yes
2292,ALA,CEP,0.0,181.0,0.0,1,181.0,0,1,no,no,yes
2293,ALA,L V,0.0,43.0,0.0,1,43.0,0,1,no,no,yes
2294,ALA,PVQ,0.0,1900.0,4570800.0,2,2286350.0,1,1,no,no,yes
2295,ALA,URA,0.0,35.0,13440.0,2,6737.5,1,1,no,no,yes
2296,ALA,ALM,0.0,0.0,82800.0,1,82800.0,1,0,no,yes,no
2297,ALA,ASE,0.0,0.0,91200.0,1,91200.0,1,0,no,yes,no
2298,ALA,AVA,0.0,0.0,91440.0,1,91440.0,1,0,no,yes,no
2299,ALA,AVH,0.0,0.0,284160.0,1,284160.0,1,0,no,yes,no
2300,ALA,HSN,0.0,0.0,21360.0,1,21360.0,1,0,no,yes,no
2301,ALA,RMD,0.0,0.0,28320.0,1,28320.0,1,0,no,yes,no
2302,ALA,RMG,0.0,0.0,74160.0,1,74160.0,1,0,no,yes,no
2303,ALA,SAA,0.0,0.0,48240.0,1,48240.0,1,0,no,yes,no
2304,ALA,SMB,0.0,0.0,204240.0,1,204240.0,1,0,no,yes,no
2305,ALA,URB,0.0,0.0,130320.0,1,130320.0,1,0,no,yes,no
2306,ALA,unk,0.0,0.0,307680.0,1,307680.0,1,0,no,yes,no
2307,ASG,ASH,2001.0,2313.0,180720.0,3,61678.0,1,2,no,no,yes
2308,ASG,ASI,12066.0,4042.0,6507600.0,3,2174569.3333333335,1,2,no,no,yes
2309,ASG,ASJ,19631.0,9171.0,1602720.0,3,543840.6666666666,1,2,no,no,yes
2310,ASG,ASK,8017.0,4994.0,401760.0,3,138257.0,1,2,no,no,yes
2311,ASG,AVB,7580.0,1725.0,240.0,3,3181.6666666666665,1,2,no,no,yes
2312,ASG,AVE,11219.0,3101.0,0.0,2,7160.0,0,2,yes,no,yes
2313,ASG,AVF,1108.0,2672.0,0.0,2,1890.0,0,2,yes,no,yes
2314,ASG,AWB,4973.0,564.0,9840.0,3,5125.666666666667,1,2,no,no,yes
2315,ASG,AWC,7141.0,2259.0,7463280.0,3,2490893.3333333335,1,2,no,no,yes
2316,ASG,BDU,189.0,0.0,0.0,1,189.0,0,1,no,no,yes
2317,ASG,CEP,2882.0,1587.0,552720.0,3,185729.66666666666,1,2,no,no,yes
2318,ASG,HSN,455.0,0.0,73920.0,2,37187.5,1,1,no,no,yes
2319,ASG,PVN,3793.0,639.0,1680.0,3,2037.3333333333333,1,2,no,no,yes
2320,ASG,RIC,289.0,0.0,1314720.0,2,657504.5,1,1,no,no,yes
2321,ASG,RIF,2756.0,91.0,0.0,2,1423.5,0,2,yes,no,yes
2322,ASG,RMD,118.0,0.0,0.0,1,118.0,0,1,no,no,yes
2323,ASG,RMG,10183.0,2786.0,74880.0,3,29283.0,1,2,no,no,yes
2324,ASG,SIA,109.0,0.0,2880.0,2,1494.5,1,1,no,no,yes
2325,ASG,SMB,1523.0,0.0,885360.0,2,443441.5,1,1,no,no,yes
2326,ASG,AUA,0.0,1811.0,0.0,1,1811.0,0,1,no,no,yes
2327,ASG,CAN,0.0,451.0,0.0,1,451.0,0,1,no,no,yes
2328,ASG,L V,0.0,1209.0,0.0,1,1209.0,0,1,no,no,yes
2329,ASG,PVQ,0.0,909.0,105600.0,2,53254.5,1,1,no,no,yes
2330,ASG,PVR,0.0,123.0,0.0,1,123.0,0,1,no,no,yes
2331,ASG,RID,0.0,26.0,101520.0,2,50773.0,1,1,no,no,yes
2332,ASG,SAB,0.0,427.0,0.0,1,427.0,0,1,no,no,yes
2333,ASG,VB1,0.0,563.0,0.0,1,563.0,0,1,no,no,yes
2334,ASG,VB2,0.0,429.0,0.0,1,429.0,0,1,no,no,yes
2335,ASG,AVJ,0.0,0.0,1920.0,1,1920.0,1,0,no,yes,no
2336,ASG,AWA,0.0,0.0,1525920.0,1,1525920.0,1,0,no,yes,no
2337,ASG,BAG,0.0,0.0,25200.0,1,25200.0,1,0,no,yes,no
2338,ASG,DVA,0.0,0.0,4080.0,1,4080.0,1,0,no,yes,no
2339,ASG,PLN,0.0,0.0,240240.0,1,240240.0,1,0,no,yes,no
2340,ASG,SAA,0.0,0.0,284160.0,1,284160.0,1,0,no,yes,no
2341,ASG,SIB,0.0,0.0,6240.0,1,6240.0,1,0,no,yes,no
2342,ASG,SMD,0.0,0.0,6000.0,1,6000.0,1,0,no,yes,no
2343,ASK,ASK,1035.0,454.0,567600.0,3,189696.33333333334,1,2,no,no,yes
2344,ASK,AVD,10.0,0.0,373440.0,2,186725.0,1,1,no,no,yes
2345,ASK,AVF,1203.0,2100.0,2580000.0,3,861101.0,1,2,no,no,yes
2346,ASK,AVJ,686.0,103.0,303120.0,3,101303.0,1,2,no,no,yes
2347,ASK,AWA,4480.0,3185.0,1208160.0,3,405275.0,1,2,no,no,yes
2348,ASK,AWC,6632.0,21160.0,500880.0,3,176224.0,1,2,no,no,yes
2349,ASK,IL1,67.0,345.0,117120.0,3,39177.333333333336,1,2,no,no,yes
2350,ASK,IL2,78.0,148.0,269760.0,3,89995.33333333333,1,2,no,no,yes
2351,ASK,OLQ,88.0,1901.0,3360.0,3,1783.0,1,2,no,no,yes
2352,ASK,PVD,812.0,740.0,0.0,2,776.0,0,2,yes,no,yes
2353,ASK,PVN,32192.0,15665.0,164880.0,3,70912.33333333333,1,2,no,no,yes
2354,ASK,PVQ,11562.0,27365.0,11975040.0,3,4004655.6666666665,1,2,no,no,yes
2355,ASK,SAA,1936.0,358.0,116880.0,3,39724.666666666664,1,2,no,no,yes
2356,ASK,SIB,5252.0,1952.0,376320.0,3,127841.33333333333,1,2,no,no,yes
2357,ASK,URX,364.0,250.0,0.0,2,307.0,0,2,yes,no,yes
2358,ASK,URY,635.0,294.0,55920.0,3,18949.666666666668,1,2,no,no,yes
2359,ASK,AUA,0.0,366.0,0.0,1,366.0,0,1,no,no,yes
2360,ASK,AWB,0.0,448.0,18000.0,2,9224.0,1,1,no,no,yes
2361,ASK,L V,0.0,22905.0,0.0,1,22905.0,0,1,no,no,yes
2362,ASK,RIM,0.0,3629.0,1680.0,2,2654.5,1,1,no,no,yes
2363,ASK,RIP,0.0,219.0,0.0,1,219.0,0,1,no,no,yes
2364,ASK,SAB,0.0,371.0,0.0,1,371.0,0,1,no,no,yes
2365,ASK,SMB,0.0,14.0,0.0,1,14.0,0,1,no,no,yes
2366,ASK,URA,0.0,53.0,0.0,1,53.0,0,1,no,no,yes
2367,ASK,VA2,0.0,120.0,0.0,1,120.0,0,1,no,no,yes
2368,ASK,VB1,0.0,715.0,0.0,1,715.0,0,1,no,no,yes
2369,ASK,unk,0.0,147.0,67680.0,2,33913.5,1,1,no,no,yes
2370,ASK,AVH,0.0,0.0,315360.0,1,315360.0,1,0,no,yes,no
2371,ASK,BDU,0.0,0.0,266160.0,1,266160.0,1,0,no,yes,no
2372,ASK,CAN,0.0,0.0,45600.0,1,45600.0,1,0,no,yes,no
2373,ASK,CEP,0.0,0.0,222000.0,1,222000.0,1,0,no,yes,no
2374,ASK,HSN,0.0,0.0,5840880.0,1,5840880.0,1,0,no,yes,no
2375,ASK,OLL,0.0,0.0,155520.0,1,155520.0,1,0,no,yes,no
2376,ASK,RIF,0.0,0.0,1379520.0,1,1379520.0,1,0,no,yes,no
2377,ASK,RMD,0.0,0.0,960.0,1,960.0,1,0,no,yes,no
2378,ASK,RMG,0.0,0.0,168960.0,1,168960.0,1,0,no,yes,no
2379,ASK,SIA,0.0,0.0,45360.0,1,45360.0,1,0,no,yes,no
2380,ASK,SMD,0.0,0.0,130560.0,1,130560.0,1,0,no,yes,no
2381,ASK,URB,0.0,0.0,159120.0,1,159120.0,1,0,no,yes,no
2382,AVF,AVF,84266.0,66949.0,8135520.0,3,2762245.0,1,2,no,no,yes
2383,AVF,AVJ,599.0,12755.0,1325280.0,3,446211.3333333333,1,2,no,no,yes
2384,AVF,AWA,1093.0,74.0,554400.0,3,185189.0,1,2,no,no,yes
2385,AVF,AWB,3102.0,9219.0,343200.0,3,118507.0,1,2,no,no,yes
2386,AVF,AWC,2949.0,0.0,0.0,1,2949.0,0,1,no,no,yes
2387,AVF,BDU,515.0,2010.0,7368720.0,3,2457081.6666666665,1,2,no,no,yes
2388,AVF,CAN,101.0,0.0,0.0,1,101.0,0,1,no,no,yes
2389,AVF,CEP,5733.0,4270.0,125760.0,3,45254.333333333336,1,2,no,no,yes
2390,AVF,HSN,34556.0,0.0,24422880.0,2,12228718.0,1,1,no,no,yes
2391,AVF,IL1,1770.0,0.0,319200.0,2,160485.0,1,1,no,no,yes
2392,AVF,IL2,1258.0,468.0,131040.0,3,44255.333333333336,1,2,no,no,yes
2393,AVF,OLL,1048.0,0.0,321840.0,2,161444.0,1,1,no,no,yes
2394,AVF,PVC,4446.0,326.0,0.0,2,2386.0,0,2,yes,no,yes
2395,AVF,PVD,16854.0,1869.0,0.0,2,9361.5,0,2,yes,no,yes
2396,AVF,PVN,155667.0,61620.0,5765520.0,3,1994269.0,1,2,no,no,yes
2397,AVF,PVP,4787.0,6869.0,183360.0,3,65005.333333333336,1,2,no,no,yes
2398,AVF,PVQ,73881.0,70291.0,10668960.0,3,3604377.3333333335,1,2,no,no,yes
2399,AVF,RIF,17969.0,4495.0,9226080.0,3,3082848.0,1,2,no,no,yes
2400,AVF,RIM,1388.0,0.0,342960.0,2,172174.0,1,1,no,no,yes
2401,AVF,RIS,2407.0,2780.0,233760.0,3,79649.0,1,2,no,no,yes
2402,AVF,RMD,1088.0,525.0,102960.0,3,34857.666666666664,1,2,no,no,yes
2403,AVF,RMG,40020.0,15326.0,10501440.0,3,3518928.6666666665,1,2,no,no,yes
2404,AVF,SIA,20.0,207.0,217920.0,3,72715.66666666667,1,2,no,no,yes
2405,AVF,SMB,145.0,4156.0,2250720.0,3,751673.6666666666,1,2,no,no,yes
2406,AVF,SMD,605.0,561.0,934080.0,3,311748.6666666667,1,2,no,no,yes
2407,AVF,URX,6357.0,4734.0,321840.0,3,110977.0,1,2,no,no,yes
2408,AVF,L V,0.0,95942.0,0.0,1,95942.0,0,1,no,no,yes
2409,AVF,RIC,0.0,2784.0,13920.0,2,8352.0,1,1,no,no,yes
2410,AVF,RID,0.0,5140.0,963120.0,2,484130.0,1,1,no,no,yes
2411,AVF,RIG,0.0,3712.0,19920.0,2,11816.0,1,1,no,no,yes
2412,AVF,RIP,0.0,726.0,0.0,1,726.0,0,1,no,no,yes
2413,AVF,SIB,0.0,452.0,1990800.0,2,995626.0,1,1,no,no,yes
2414,AVF,VB1,0.0,2559.0,0.0,1,2559.0,0,1,no,no,yes
2415,AVF,unk,0.0,2655.0,1200.0,2,1927.5,1,1,no,no,yes
2416,AVF,AVH,0.0,0.0,597840.0,1,597840.0,1,0,no,yes,no
2417,AVF,AVK,0.0,0.0,586080.0,1,586080.0,1,0,no,yes,no
2418,AVF,AVM,0.0,0.0,20160.0,1,20160.0,1,0,no,yes,no
2419,AVF,DVA,0.0,0.0,715200.0,1,715200.0,1,0,no,yes,no
2420,AVF,OLQ,0.0,0.0,85200.0,1,85200.0,1,0,no,yes,no
2421,AVF,PLN,0.0,0.0,53520.0,1,53520.0,1,0,no,yes,no
2422,AVF,RME,0.0,0.0,40080.0,1,40080.0,1,0,no,yes,no
2423,AVF,SAA,0.0,0.0,299520.0,1,299520.0,1,0,no,yes,no
2424,AVF,URA,0.0,0.0,109200.0,1,109200.0,1,0,no,yes,no
2425,AVF,URB,0.0,0.0,91200.0,1,91200.0,1,0,no,yes,no
2426,AVF,URY,0.0,0.0,72000.0,1,72000.0,1,0,no,yes,no
2427,CAN,RIF,1685.0,0.0,0.0,1,1685.0,0,1,no,no,yes
2428,CAN,SDQ,1019.0,0.0,0.0,1,1019.0,0,1,no,no,yes
2429,CAN,PVN,0.0,1210.0,0.0,1,1210.0,0,1,no,no,yes
2430,CAN,PVQ,0.0,10.0,240.0,2,125.0,1,1,no,no,yes
2431,CAN,SIA,0.0,85.0,0.0,1,85.0,0,1,no,no,yes
2432,CAN,SMB,0.0,782.0,0.0,1,782.0,0,1,no,no,yes
2433,CAN,unk,0.0,274.0,0.0,1,274.0,0,1,no,no,yes
2434,CAN,SAA,0.0,0.0,9600.0,1,9600.0,1,0,no,yes,no
2435,PVD,PVN,3906.0,1525.0,0.0,2,2715.5,0,2,yes,no,yes
2436,PVD,RIF,616.0,0.0,0.0,1,616.0,0,1,no,no,yes
2437,PVD,SIA,1104.0,780.0,0.0,2,942.0,0,2,yes,no,yes
2438,PVD,SIB,928.0,1795.0,0.0,2,1361.5,0,2,yes,no,yes
2439,PVD,SMD,1204.0,6067.0,0.0,2,3635.5,0,2,yes,no,yes
2440,PVD,URB,2857.0,1174.0,0.0,2,2015.5,0,2,yes,no,yes
2441,PVD,URX,1737.0,2988.0,0.0,2,2362.5,0,2,yes,no,yes
2442,PVD,URY,244.0,493.0,0.0,2,368.5,0,2,yes,no,yes
2443,PVD,PVP,0.0,2162.0,0.0,1,2162.0,0,1,no,no,yes
2444,PVD,PVQ,0.0,522.0,0.0,1,522.0,0,1,no,no,yes
2445,PVD,RID,0.0,482.0,0.0,1,482.0,0,1,no,no,yes
2446,PVD,RIP,0.0,317.0,0.0,1,317.0,0,1,no,no,yes
2447,PVD,SMB,0.0,810.0,0.0,1,810.0,0,1,no,no,yes
2448,PVD,unk,0.0,220.0,0.0,1,220.0,0,1,no,no,yes
2449,PLN,PVP,352.0,1291.0,0.0,2,821.5,0,2,yes,no,yes
2450,PLN,PVT,742.0,3802.0,0.0,2,2272.0,0,2,yes,no,yes
2451,PLN,RIC,21936.0,22898.0,1306560.0,3,450464.6666666667,1,2,no,no,yes
2452,PLN,RIG,11092.0,2320.0,94080.0,3,35830.666666666664,1,2,no,no,yes
2453,PLN,RIP,188.0,216.0,0.0,2,202.0,0,2,yes,no,yes
2454,PLN,RIV,3279.0,3873.0,1180080.0,3,395744.0,1,2,no,no,yes
2455,PLN,RMD,13560.0,960.0,1806720.0,3,607080.0,1,2,no,no,yes
2456,PLN,RMF,25511.0,32678.0,597840.0,3,218676.33333333334,1,2,no,no,yes
2457,PLN,RMG,6877.0,6325.0,4764240.0,3,1592480.6666666667,1,2,no,no,yes
2458,PLN,RMH,36997.0,31535.0,3139200.0,3,1069244.0,1,2,no,no,yes
2459,PLN,SAA,24097.0,13851.0,4835520.0,3,1624489.3333333333,1,2,no,no,yes
2460,PLN,SDQ,11193.0,459.0,6240.0,3,5964.0,1,2,no,no,yes
2461,PLN,SIA,24482.0,14226.0,4356000.0,3,1464902.6666666667,1,2,no,no,yes
2462,PLN,SIB,12214.0,3422.0,3347280.0,3,1120972.0,1,2,no,no,yes
2463,PLN,SMB,87468.0,63311.0,6848160.0,3,2332979.6666666665,1,2,no,no,yes
2464,PLN,SMD,35553.0,17999.0,2246160.0,3,766570.6666666666,1,2,no,no,yes
2465,PLN,URA,183.0,0.0,0.0,1,183.0,0,1,no,no,yes
2466,PLN,PVN,0.0,202.0,1680.0,2,941.0,1,1,no,no,yes
2467,PLN,RID,0.0,5258.0,98880.0,2,52069.0,1,1,no,no,yes
2468,PLN,RIM,0.0,3597.0,0.0,1,3597.0,0,1,no,no,yes
2469,PLN,VA2,0.0,147.0,0.0,1,147.0,0,1,no,no,yes
2470,PLN,VB1,0.0,1327.0,0.0,1,1327.0,0,1,no,no,yes
2471,PLN,unk,0.0,794.0,0.0,1,794.0,0,1,no,no,yes
2472,PLN,PVR,0.0,0.0,27840.0,1,27840.0,1,0,no,yes,no
2473,PLN,RIS,0.0,0.0,124080.0,1,124080.0,1,0,no,yes,no
2474,PLN,RME,0.0,0.0,2400.0,1,2400.0,1,0,no,yes,no
2475,PLN,SAB,0.0,0.0,52800.0,1,52800.0,1,0,no,yes,no
2476,AVL,DVC,17618.0,17302.0,675120.0,3,236680.0,1,2,no,no,yes
2477,AVL,IL1,447.0,83.0,310320.0,3,103616.66666666667,1,2,no,no,yes
2478,AVL,IL2,929.0,2917.0,99600.0,3,34482.0,1,2,no,no,yes
2479,AVL,OLL,287.0,566.0,241440.0,3,80764.33333333333,1,2,no,no,yes
2480,AVL,OLQ,635.0,1682.0,902880.0,3,301732.3333333333,1,2,no,no,yes
2481,AVL,PVT,58870.0,15459.0,8896560.0,3,2990296.3333333335,1,2,no,no,yes
2482,AVL,RIB,62.0,231.0,2118960.0,3,706417.6666666666,1,2,no,no,yes
2483,AVL,RIG,5249.0,5612.0,1726560.0,3,579140.3333333334,1,2,no,no,yes
2484,AVL,RIM,3092.0,3778.0,142080.0,3,49650.0,1,2,no,no,yes
2485,AVL,RIS,64858.0,47718.0,13581360.0,3,4564645.333333333,1,2,no,no,yes
2486,AVL,RMD,233.0,0.0,260160.0,2,130196.5,1,1,no,no,yes
2487,AVL,RME,2701.0,3422.0,5170080.0,3,1725401.0,1,2,no,no,yes
2488,AVL,RMG,4278.0,5437.0,47280.0,3,18998.333333333332,1,2,no,no,yes
2489,AVL,SDQ,360.0,622.0,29520.0,3,10167.333333333334,1,2,no,no,yes
2490,AVL,SIA,3072.0,3277.0,1219680.0,3,408676.3333333333,1,2,no,no,yes
2491,AVL,SMB,297.0,630.0,2183760.0,3,728229.0,1,2,no,no,yes
2492,AVL,URY,1670.0,4548.0,1233840.0,3,413352.6666666667,1,2,no,no,yes
2493,AVL,BAG,0.0,230.0,0.0,1,230.0,0,1,no,no,yes
2494,AVL,PVP,0.0,1077.0,24960.0,2,13018.5,1,1,no,no,yes
2495,AVL,RIR,0.0,3508.0,927600.0,2,465554.0,1,1,no,no,yes
2496,AVL,URA,0.0,605.0,5520.0,2,3062.5,1,1,no,no,yes
2497,AVL,VD1,0.0,103.0,0.0,1,103.0,0,1,no,no,yes
2498,AVL,unk,0.0,33943.0,0.0,1,33943.0,0,1,no,no,yes
2499,AVL,CEP,0.0,0.0,30240.0,1,30240.0,1,0,no,yes,no
2500,AVL,RIC,0.0,0.0,17760.0,1,17760.0,1,0,no,yes,no
2501,AVL,RIH,0.0,0.0,402000.0,1,402000.0,1,0,no,yes,no
2502,AVL,RIV,0.0,0.0,925200.0,1,925200.0,1,0,no,yes,no
2503,AVL,RMF,0.0,0.0,958080.0,1,958080.0,1,0,no,yes,no
2504,AVL,SAA,0.0,0.0,116160.0,1,116160.0,1,0,no,yes,no
2505,AVL,SIB,0.0,0.0,372240.0,1,372240.0,1,0,no,yes,no
2506,AVL,SMD,0.0,0.0,2414160.0,1,2414160.0,1,0,no,yes,no
2507,AVL,URB,0.0,0.0,3840.0,1,3840.0,1,0,no,yes,no
2508,AVL,URX,0.0,0.0,3600.0,1,3600.0,1,0,no,yes,no
2509,URB,unk,0.0,208.0,167760.0,2,83984.0,1,1,no,no,yes
2510,URB,URX,0.0,0.0,5424480.0,1,5424480.0,1,0,no,yes,no
2511,URB,URY,0.0,0.0,168000.0,1,168000.0,1,0,no,yes,no
2512,RME,RME,14556.0,2270.0,37464720.0,3,12493848.666666666,1,2,no,no,yes
2513,RME,RMH,2207.0,0.0,103200.0,2,52703.5,1,1,no,no,yes
2514,RME,SAA,1511.0,2774.0,0.0,2,2142.5,0,2,yes,no,yes
2515,RME,SMD,3879.0,5218.0,7879920.0,3,2629672.3333333335,1,2,no,no,yes
2516,RME,URA,62142.0,60233.0,17504400.0,3,5875591.666666667,1,2,no,no,yes
2517,RME,URB,5700.0,8780.0,7440.0,3,7306.666666666667,1,2,no,no,yes
2518,RME,URX,2995.0,361.0,0.0,2,1678.0,0,2,yes,no,yes
2519,RME,URY,1508.0,4272.0,8647920.0,3,2884566.6666666665,1,2,no,no,yes
2520,RME,RMF,0.0,1652.0,562560.0,2,282106.0,1,1,no,no,yes
2521,RME,RMG,0.0,377.0,480.0,2,428.5,1,1,no,no,yes
2522,RME,SMB,0.0,988.0,1702320.0,2,851654.0,1,1,no,no,yes
2523,RME,unk,0.0,5519.0,0.0,1,5519.0,0,1,no,no,yes
2524,RME,SAB,0.0,0.0,9600.0,1,9600.0,1,0,no,yes,no
2525,RME,SIA,0.0,0.0,746640.0,1,746640.0,1,0,no,yes,no
2526,RME,SIB,0.0,0.0,690240.0,1,690240.0,1,0,no,yes,no
2527,L V,PVC,0.0,1102.0,0.0,1,1102.0,0,1,no,no,yes
2528,L V,PVD,0.0,1297.0,0.0,1,1297.0,0,1,no,no,yes
2529,L V,PVN,0.0,66647.0,0.0,1,66647.0,0,1,no,no,yes
2530,L V,PVQ,0.0,39322.0,0.0,1,39322.0,0,1,no,no,yes
2531,L V,RIC,0.0,206.0,0.0,1,206.0,0,1,no,no,yes
2532,L V,RID,0.0,575.0,0.0,1,575.0,0,1,no,no,yes
2533,L V,RIF,0.0,1253.0,0.0,1,1253.0,0,1,no,no,yes
2534,L V,RIG,0.0,1873.0,0.0,1,1873.0,0,1,no,no,yes
2535,L V,RIP,0.0,962.0,0.0,1,962.0,0,1,no,no,yes
2536,L V,RMD,0.0,548.0,0.0,1,548.0,0,1,no,no,yes
2537,L V,RMG,0.0,10335.0,0.0,1,10335.0,0,1,no,no,yes
2538,L V,SMB,0.0,2202.0,0.0,1,2202.0,0,1,no,no,yes
2539,L V,URX,0.0,1577.0,0.0,1,1577.0,0,1,no,no,yes
2540,L V,VB2,0.0,671.0,0.0,1,671.0,0,1,no,no,yes
2541,L V,unk,0.0,879.0,0.0,1,879.0,0,1,no,no,yes
2542,RID,RIF,0.0,2170.0,0.0,1,2170.0,0,1,no,no,yes
