,pre,post,cel_jsh_nr_adj.csv' with 84 nodes and 1784 edges_weight,cel_n2u_nr_adj.csv' with 89 nodes and 2150 edges_weight,witvliet_dataset1_vol.csv' with 82 nodes and 1765 edges_weight,witvliet_dataset2_vol.csv' with 80 nodes and 1702 edges_weight,witvliet_dataset3_vol.csv' with 83 nodes and 1737 edges_weight,witvliet_dataset4_vol.csv' with 87 nodes and 2025 edges_weight,witvliet_dataset5_vol.csv' with 88 nodes and 2163 edges_weight,witvliet_dataset6_vol.csv' with 85 nodes and 1992 edges_weight,witvliet_dataset8_vol.csv' with 88 nodes and 2266 edges_weight,conserved,average_size
2702,RIB,RMDD,0.0,118.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,2,3059.0
2703,RIB,RMF,727.0,6881.0,0.0,0.0,0.0,0.0,0.0,381172.0,114960.0,4,125935.0
2704,RIB,RIC,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82.0
2705,RME,RME,124850.0,171605.0,5976120.0,12604928.0,9759240.0,10627920.0,21184560.0,21242999.0,37464720.0,9,13239660.222222222
2706,RME,SIA,3241.0,2058.0,61200.0,44288.0,53880.0,10440.0,432480.0,154767.0,746640.0,9,167666.0
2707,RME,SIBD,1000.0,0.0,169560.0,97536.0,33840.0,167520.0,121680.0,42577.0,69840.0,8,87944.125
2708,RME,SIBV,2843.0,1968.0,101160.0,123904.0,0.0,0.0,36360.0,308520.0,620400.0,7,170736.42857142858
2709,RME,SMB,15910.0,32751.0,306000.0,477184.0,438840.0,523080.0,378480.0,1588222.0,1702320.0,9,606976.3333333334
2710,RME,SMD,64493.0,64246.0,984840.0,1281536.0,2203440.0,1624080.0,6746520.0,5466189.0,7879920.0,9,2923918.222222222
2711,RME,URA,50421.0,76910.0,2370840.0,5234944.0,4908120.0,4216440.0,8785080.0,11430474.0,17504400.0,9,6064181.0
2712,RME,URB,242.0,1865.0,299880.0,21248.0,8640.0,18720.0,960.0,0.0,7440.0,8,44874.375
2713,RME,URX,0.0,0.0,11880.0,96768.0,0.0,0.0,61560.0,0.0,0.0,3,56736.0
2714,RME,URY,27883.0,29342.0,2184120.0,3400960.0,2929560.0,3004920.0,7075680.0,6702637.0,8647920.0,9,3778113.5555555555
2715,RME,SAA,3208.0,0.0,0.0,0.0,0.0,1560.0,148320.0,0.0,0.0,3,51029.333333333336
2716,RME,VB,0.0,0.0,0.0,0.0,0.0,3480.0,201600.0,0.0,0.0,2,102540.0
2717,RME,RMH,199.0,290.0,0.0,0.0,0.0,0.0,122280.0,34805.0,103200.0,5,52154.8
2718,RME,RMF,687.0,3960.0,0.0,0.0,0.0,0.0,0.0,281823.0,562560.0,4,212257.5
2719,RME,RMG,943.0,0.0,0.0,0.0,0.0,0.0,0.0,14530.0,480.0,3,5317.666666666667
2720,RME,SAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,1,9600.0
2721,ALA,ALM,187.0,778.0,34200.0,27648.0,8400.0,48000.0,3480.0,16220.0,82800.0,9,24634.777777777777
2722,ALA,ASH,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1560.0
2723,ALA,ASJ,14894.0,23978.0,500520.0,726016.0,197160.0,831360.0,1190040.0,902583.0,4015920.0,9,933607.8888888889
2724,ALA,ASK,17755.0,12691.0,275280.0,633344.0,618360.0,215160.0,851640.0,1079991.0,2338560.0,9,671420.1111111111
2725,ALA,AVD,867.0,3810.0,44040.0,79872.0,44520.0,65880.0,67200.0,150036.0,256800.0,9,79225.0
2726,ALA,AVE,15451.0,23020.0,351720.0,233728.0,165000.0,358200.0,725760.0,692735.0,1358400.0,9,436001.55555555556
2727,ALA,AVH,2403.0,1127.0,1440.0,11776.0,84960.0,13680.0,190080.0,243301.0,284160.0,9,92547.44444444444
2728,ALA,AVJ,2104.0,1911.0,2760.0,58368.0,74160.0,101040.0,122160.0,85493.0,310080.0,9,84230.66666666667
2729,ALA,CAN,0.0,0.0,35880.0,656384.0,243120.0,402840.0,489960.0,925562.0,891120.0,7,520695.14285714284
2730,ALA,CEPD,0.0,152.0,5280.0,6144.0,0.0,0.0,59160.0,0.0,0.0,4,17684.0
2731,ALA,IL1,1197.0,2758.0,167520.0,98560.0,62760.0,231480.0,239760.0,170648.0,189600.0,9,129364.77777777778
2732,ALA,IL2,1871.0,1362.0,53520.0,129792.0,80040.0,178800.0,126000.0,142262.0,370080.0,9,120414.11111111111
2733,ALA,OLL,909.0,1242.0,35880.0,67328.0,28800.0,45840.0,76560.0,51701.0,113520.0,9,46864.444444444445
2734,ALA,OLQ,480.0,948.0,74040.0,103680.0,54240.0,54720.0,78000.0,191938.0,203040.0,9,84565.11111111111
2735,ALA,PVQ,23507.0,19120.0,513840.0,1042688.0,431040.0,959640.0,517440.0,1895393.0,4570800.0,9,1108163.111111111
2736,ALA,RIF,0.0,185.0,33840.0,0.0,0.0,0.0,0.0,0.0,21600.0,3,18541.666666666668
2737,ALA,RIR,0.0,0.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37800.0
2738,ALA,SAA,48.0,2237.0,1800.0,0.0,840.0,253200.0,0.0,21626.0,48240.0,7,46855.857142857145
2739,ALA,SIA,2867.0,1409.0,18360.0,87552.0,39000.0,63600.0,44040.0,112865.0,118080.0,9,54197.0
2740,ALA,SIBD,946.0,851.0,50280.0,67840.0,27000.0,41640.0,113400.0,116243.0,176400.0,9,66066.66666666667
2741,ALA,SMB,0.0,192.0,4680.0,0.0,7080.0,23400.0,344280.0,0.0,204240.0,6,97312.0
2742,ALA,SMD,375.0,222.0,26400.0,44544.0,1680.0,23400.0,89280.0,70625.0,108960.0,9,40609.555555555555
2743,ALA,URB,0.0,0.0,53520.0,6912.0,46560.0,7200.0,11160.0,61501.0,130320.0,7,45310.42857142857
2744,ALA,URX,969.0,31320.0,87600.0,95744.0,77760.0,90960.0,302160.0,337581.0,221520.0,9,138401.55555555556
2745,ALA,URY,372.0,1334.0,52680.0,86784.0,27960.0,43320.0,97200.0,85155.0,101040.0,9,55093.88888888889
2746,ALA,ASE,1493.0,444.0,0.0,14848.0,10200.0,35400.0,82560.0,100362.0,91200.0,8,42063.375
2747,ALA,ASI,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,0.0,1,8192.0
2748,ALA,AWA,0.0,0.0,0.0,18944.0,0.0,3240.0,0.0,20613.0,92400.0,4,33799.25
2749,ALA,AWC,0.0,574.0,0.0,15360.0,0.0,0.0,0.0,8785.0,0.0,3,8239.666666666666
2750,ALA,ALN,0.0,105.0,0.0,0.0,0.0,2400.0,3240.0,15544.0,36960.0,5,11649.8
2751,ALA,RMG,0.0,0.0,0.0,0.0,0.0,6120.0,1440.0,0.0,74160.0,3,27240.0
2752,ALA,URA,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,13178.0,13440.0,3,9392.666666666666
2753,ALA,AVF,0.0,2253.0,0.0,0.0,0.0,0.0,4800.0,174028.0,86400.0,4,66870.25
2754,ALA,RMDD,0.0,70.0,0.0,0.0,0.0,0.0,18000.0,0.0,28320.0,3,15463.333333333334
2755,ALA,PVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152064.0,0.0,1,152064.0
2756,ALA,AVA,0.0,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,91440.0,2,47026.5
2757,ALA,HSN,0.0,2630.0,0.0,0.0,0.0,0.0,0.0,0.0,21360.0,2,11995.0
2758,ALA,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307680.0,1,307680.0
2759,ALA,RIA,0.0,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3872.0
2760,ALA,RID,0.0,43047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43047.0
2761,ALA,RMD,0.0,7234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7234.0
2762,ASI,ASI,2433.0,1270.0,106440.0,99584.0,151920.0,7680.0,140880.0,182138.0,18960.0,9,79033.88888888889
2763,ASI,ASJ,154.0,10472.0,255000.0,345600.0,250440.0,111840.0,764400.0,498769.0,630720.0,9,318599.44444444444
2764,ASI,ASK,2978.0,18116.0,222840.0,527872.0,253560.0,231480.0,935640.0,1036400.0,1245600.0,9,497165.1111111111
2765,ASI,AVA,3459.0,10899.0,3960.0,59392.0,0.0,0.0,6840.0,373063.0,0.0,6,76268.83333333333
2766,ASI,AVD,0.0,0.0,2280.0,0.0,0.0,0.0,0.0,0.0,17760.0,2,10020.0
2767,ASI,AVH,0.0,0.0,9480.0,17152.0,0.0,0.0,0.0,0.0,2160.0,3,9597.333333333334
2768,ASI,AVJ,0.0,0.0,28800.0,38656.0,27240.0,78600.0,0.0,0.0,324960.0,5,99651.2
2769,ASI,AWA,2871.0,4684.0,76560.0,362752.0,268200.0,321120.0,1017600.0,427130.0,1674480.0,9,461710.77777777775
2770,ASI,AWB,3987.0,17938.0,237960.0,661504.0,300720.0,448680.0,1047600.0,770795.0,1048320.0,9,504167.1111111111
2771,ASI,AWC,125002.0,133483.0,4050600.0,7235328.0,5394120.0,7488480.0,13826880.0,16906811.0,26315520.0,9,9052913.777777778
2772,ASI,BAG,304.0,0.0,149880.0,942080.0,598920.0,334560.0,363000.0,304803.0,83760.0,8,347163.375
2773,ASI,CEPD,0.0,146.0,12000.0,37888.0,16320.0,0.0,13440.0,0.0,14160.0,6,15659.0
2774,ASI,CEPV,1615.0,3138.0,102240.0,159488.0,121200.0,65640.0,373080.0,354477.0,486240.0,9,185235.33333333334
2775,ASI,IL1,1535.0,3232.0,134520.0,52224.0,30120.0,90960.0,121920.0,512961.0,329520.0,9,141888.0
2776,ASI,IL2,1556.0,2616.0,93840.0,87040.0,25680.0,108240.0,112320.0,388607.0,490320.0,9,145579.88888888888
2777,ASI,OLL,1563.0,1844.0,91440.0,28416.0,28320.0,48840.0,20760.0,126381.0,336720.0,9,76031.55555555556
2778,ASI,OLQ,587.0,686.0,56160.0,73216.0,57480.0,47280.0,43560.0,155780.0,104400.0,9,59905.444444444445
2779,ASI,RIA,981.0,733.0,12000.0,3840.0,0.0,33840.0,117840.0,319334.0,51120.0,8,67461.0
2780,ASI,RIV,0.0,610.0,1800.0,0.0,0.0,12240.0,14280.0,0.0,0.0,4,7232.5
2781,ASI,RMDV,0.0,0.0,8280.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8280.0
2782,ASI,SAA,149.0,1036.0,31200.0,46848.0,15600.0,3120.0,56760.0,116244.0,37200.0,9,34239.666666666664
2783,ASI,SAB,0.0,1038.0,8040.0,30720.0,6960.0,0.0,0.0,73666.0,0.0,5,24084.8
2784,ASI,URY,185.0,559.0,33240.0,24064.0,20880.0,35160.0,4560.0,44942.0,140160.0,9,33750.0
2785,ASI,RIB,0.0,14602.0,0.0,122624.0,121920.0,203040.0,262440.0,129761.0,269760.0,7,160592.42857142858
2786,ASI,RIM,0.0,3126.0,0.0,33792.0,216960.0,37680.0,43440.0,598455.0,86160.0,7,145659.0
2787,ASI,URA,0.0,0.0,0.0,3840.0,0.0,0.0,0.0,1351.0,16080.0,3,7090.333333333333
2788,ASI,RIF,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,1,3000.0
2789,ASI,AUA,0.0,1342.0,0.0,0.0,0.0,6600.0,0.0,10813.0,11040.0,4,7448.75
2790,ASI,PVQ,0.0,0.0,0.0,0.0,0.0,4200.0,0.0,0.0,0.0,1,4200.0
2791,ASI,RME,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,1,12000.0
2792,ASI,SIBD,0.0,0.0,0.0,0.0,0.0,19320.0,113400.0,0.0,48960.0,3,60560.0
2793,ASI,SMB,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1,1440.0
2794,ASI,SMD,0.0,0.0,0.0,0.0,0.0,89400.0,0.0,0.0,26880.0,2,58140.0
2795,ASI,URB,0.0,0.0,0.0,0.0,0.0,18600.0,0.0,0.0,3600.0,2,11100.0
2796,ASI,URX,87.0,310.0,0.0,0.0,0.0,8040.0,30000.0,0.0,86160.0,5,24919.4
2797,ASI,VB,0.0,0.0,0.0,0.0,0.0,2280.0,2880.0,0.0,0.0,2,2580.0
2798,ASI,RID,0.0,4108.0,0.0,0.0,0.0,0.0,23280.0,0.0,15600.0,3,14329.333333333334
2799,ASI,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11040.0,1,11040.0
2800,ASI,RMF,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,440640.0,2,220345.0
2801,ASI,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34560.0,1,34560.0
2802,ASI,VB02,0.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,686.0
2803,CAN,IL2,0.0,0.0,0.0,9216.0,0.0,3480.0,0.0,0.0,0.0,2,6348.0
2804,CAN,PVQ,0.0,0.0,0.0,9472.0,0.0,1320.0,0.0,0.0,240.0,3,3677.3333333333335
2805,CAN,SMB,0.0,0.0,0.0,0.0,1680.0,0.0,14040.0,0.0,0.0,2,7860.0
2806,CAN,URB,0.0,0.0,0.0,0.0,3000.0,3360.0,0.0,0.0,0.0,2,3180.0
2807,CAN,IL1,0.0,0.0,0.0,0.0,0.0,11160.0,0.0,1689.0,0.0,2,6424.5
2808,CAN,OLL,0.0,0.0,0.0,0.0,0.0,11400.0,0.0,0.0,0.0,1,11400.0
2809,CAN,SAA,0.0,0.0,0.0,0.0,0.0,127320.0,0.0,121651.0,9600.0,3,86190.33333333333
2810,CAN,SMD,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1,1440.0
2811,DB,RIC,0.0,0.0,2400.0,0.0,45000.0,3000.0,0.0,0.0,0.0,3,16800.0
2812,DB,RIM,0.0,0.0,28560.0,151552.0,72480.0,77160.0,11400.0,0.0,0.0,5,68230.4
2813,DB,RIS,0.0,0.0,97080.0,382976.0,286320.0,189360.0,716280.0,0.0,0.0,5,334403.2
2814,DB,SAB,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1320.0
2815,DB,SIA,0.0,0.0,11400.0,10496.0,35520.0,0.0,0.0,0.0,0.0,3,19138.666666666668
2816,DB,SIBD,0.0,0.0,46320.0,78336.0,85320.0,1800.0,96240.0,0.0,0.0,5,61603.2
2817,DB,SIBV,0.0,0.0,30720.0,107264.0,20520.0,67440.0,0.0,0.0,0.0,4,56486.0
2818,DB,SMB,0.0,0.0,23520.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23520.0
2819,DB,DVA,0.0,0.0,0.0,73728.0,53040.0,68640.0,0.0,0.0,0.0,3,65136.0
2820,DB,Fragment1,0.0,0.0,0.0,0.0,130680.0,0.0,0.0,0.0,0.0,1,130680.0
2821,DB,PVQ,0.0,0.0,0.0,0.0,360.0,49440.0,0.0,0.0,0.0,2,24900.0
2822,DB,RIB,0.0,0.0,0.0,0.0,3360.0,0.0,2280.0,0.0,0.0,2,2820.0
2823,DB,RMG,0.0,0.0,0.0,0.0,65040.0,30720.0,118560.0,0.0,0.0,3,71440.0
2824,DB,FLP,0.0,0.0,0.0,0.0,0.0,8520.0,4920.0,0.0,0.0,2,6720.0
2825,DB,PVC,0.0,0.0,0.0,0.0,0.0,56520.0,3120.0,0.0,0.0,2,29820.0
2826,DB,RIA,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,1,1560.0
2827,DB,RIF,0.0,0.0,0.0,0.0,0.0,30840.0,0.0,0.0,0.0,1,30840.0
2828,DB,RIH,0.0,0.0,0.0,0.0,0.0,47400.0,0.0,0.0,0.0,1,47400.0
2829,DB,VA,0.0,0.0,0.0,0.0,0.0,0.0,599640.0,0.0,0.0,1,599640.0
2830,DA,DB,0.0,0.0,91680.0,0.0,0.0,0.0,0.0,0.0,0.0,1,91680.0
2831,DA,PVR,0.0,0.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1920.0
2832,DA,RIC,0.0,0.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32400.0
2833,DA,RME,0.0,0.0,8520.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8520.0
2834,DA,RMG,0.0,0.0,99720.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99720.0
2835,DA,SIA,0.0,0.0,54360.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54360.0
2836,DA,SIBV,0.0,0.0,27600.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27600.0
2837,DA,SMB,0.0,0.0,62760.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62760.0
2838,RIP,RIP,0.0,24342.0,191520.0,572160.0,391440.0,581160.0,561120.0,79748.0,618720.0,8,377526.25
2839,RIP,RMDD,209.0,385.0,7320.0,35072.0,58200.0,38640.0,7440.0,45956.0,15360.0,9,23175.777777777777
2840,RIP,RMDV,431.0,32.0,5760.0,40704.0,59400.0,23040.0,21480.0,32100.0,38880.0,9,24647.444444444445
2841,RIP,RME,11938.0,30914.0,963360.0,2036480.0,1367400.0,1599840.0,1796400.0,3439009.0,3714000.0,9,1662149.0
2842,RIP,SIBV,121.0,1045.0,7680.0,20992.0,79920.0,30600.0,274320.0,7772.0,285360.0,9,78645.55555555556
2843,RIP,SMB,0.0,0.0,35280.0,60416.0,43680.0,0.0,58200.0,0.0,0.0,4,49394.0
2844,RIP,URA,104122.0,90870.0,2042640.0,3880960.0,3556080.0,3557160.0,9307800.0,11981628.0,13141440.0,9,5295855.555555556
2845,RIP,URX,0.0,8198.0,76320.0,126720.0,41280.0,337800.0,629760.0,280472.0,136320.0,8,204608.75
2846,RIP,URY,2384.0,6471.0,9240.0,14592.0,139560.0,155760.0,218640.0,210185.0,708240.0,9,162785.77777777778
2847,RIP,RIV,100.0,0.0,0.0,0.0,0.0,0.0,96000.0,1013.0,0.0,3,32371.0
2848,RIP,RMH,138.0,673.0,0.0,0.0,0.0,0.0,23040.0,86507.0,10800.0,5,24231.6
2849,RIP,SIBD,0.0,481.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,2,960.5
2850,RIP,URB,0.0,22692.0,0.0,0.0,0.0,0.0,72960.0,0.0,44640.0,3,46764.0
2851,RIP,RMF,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0
2852,RIP,SDQ,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,840.0
2853,excduct,excgl,0.0,0.0,0.0,152832.0,0.0,0.0,0.0,0.0,0.0,1,152832.0
2854,Fragment3,RIH,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,1,2400.0
2855,Fragment3,RIV,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,1,18000.0
2856,Fragment3,SIA,0.0,0.0,0.0,0.0,15240.0,0.0,0.0,0.0,0.0,1,15240.0
2857,Fragment3,SMB,0.0,0.0,0.0,0.0,16920.0,0.0,0.0,0.0,0.0,1,16920.0
2858,Fragment3,SMD,0.0,0.0,0.0,0.0,49200.0,0.0,0.0,0.0,0.0,1,49200.0
2859,Fragment4,RIC,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,0.0,0.0,1,5640.0
2860,Fragment4,RMD,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,0.0,0.0,1,5640.0
2861,Fragment4,RMDD,0.0,0.0,0.0,0.0,15840.0,0.0,0.0,0.0,0.0,1,15840.0
2862,Fragment4,RMDV,0.0,0.0,0.0,0.0,20880.0,0.0,0.0,0.0,0.0,1,20880.0
2863,Fragment4,SIA,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,0.0,1,14400.0
2864,Fragment4,SMD,0.0,0.0,0.0,0.0,74640.0,0.0,0.0,0.0,0.0,1,74640.0
2865,AQR,ASH,0.0,0.0,0.0,0.0,0.0,105120.0,8760.0,81776.0,0.0,3,65218.666666666664
2866,AQR,AVA,17719.0,35852.0,0.0,0.0,0.0,1254960.0,3223680.0,5012029.0,5433840.0,6,2496346.6666666665
2867,AQR,AVB,29098.0,43299.0,0.0,0.0,0.0,1770600.0,4739160.0,5275268.0,7215360.0,6,3178797.5
2868,AQR,AVD,7291.0,15747.0,0.0,0.0,0.0,466080.0,1028760.0,274052.0,1821120.0,6,602175.0
2869,AQR,AVH,6551.0,9557.0,0.0,0.0,0.0,444840.0,1441200.0,1336472.0,2588400.0,6,971170.0
2870,AQR,AVJ,489.0,4014.0,0.0,0.0,0.0,61560.0,815640.0,115229.0,103440.0,6,183395.33333333334
2871,AQR,AVK,58.0,5816.0,0.0,0.0,0.0,122520.0,993360.0,396041.0,311760.0,6,304925.8333333333
2872,AQR,AVL,90.0,0.0,0.0,0.0,0.0,7440.0,108840.0,0.0,51360.0,4,41932.5
2873,AQR,AWB,0.0,0.0,0.0,0.0,0.0,2640.0,360.0,0.0,0.0,2,1500.0
2874,AQR,BAG,33514.0,54802.0,0.0,0.0,0.0,374160.0,2632680.0,4571043.0,4266000.0,6,1988699.8333333333
2875,AQR,BDU,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,0.0,1,10200.0
2876,AQR,DVA,42119.0,89071.0,0.0,0.0,0.0,1687320.0,5785560.0,5339811.0,9230640.0,6,3695753.5
2877,AQR,DVC,2685.0,15330.0,0.0,0.0,0.0,872400.0,1513080.0,1483130.0,1356000.0,6,873770.8333333334
2878,AQR,FLP,55.0,4014.0,0.0,0.0,0.0,242400.0,349680.0,51025.0,114960.0,6,127022.33333333333
2879,AQR,IL2,0.0,111.0,0.0,0.0,0.0,14760.0,7320.0,0.0,205680.0,4,56967.75
2880,AQR,PVC,31050.0,36811.0,0.0,0.0,0.0,1975920.0,5333400.0,3616081.0,7728240.0,6,3120250.3333333335
2881,AQR,PVP,58683.0,99308.0,0.0,0.0,0.0,3281040.0,7267080.0,7942809.0,11508960.0,6,5026313.333333333
2882,AQR,PVR,0.0,0.0,0.0,0.0,0.0,95280.0,2880.0,0.0,13680.0,3,37280.0
2883,AQR,PVT,0.0,3730.0,0.0,0.0,0.0,313800.0,316440.0,724500.0,435360.0,5,358766.0
2884,AQR,RIA,2138.0,5905.0,0.0,0.0,0.0,7440.0,193080.0,481535.0,1772640.0,6,410456.3333333333
2885,AQR,RID,2605.0,111.0,0.0,0.0,0.0,192120.0,128880.0,370022.0,450480.0,6,190703.0
2886,AQR,RIG,1442.0,3846.0,0.0,0.0,0.0,224280.0,1515000.0,1056336.0,810480.0,6,601897.3333333334
2887,AQR,RIH,0.0,0.0,0.0,0.0,0.0,32640.0,283080.0,31088.0,0.0,3,115602.66666666667
2888,AQR,RIM,0.0,168.0,0.0,0.0,0.0,8520.0,13920.0,0.0,1680.0,4,6072.0
2889,AQR,RIR,19975.0,17218.0,0.0,0.0,0.0,1272240.0,1835520.0,1810913.0,6720240.0,6,1946017.6666666667
2890,AQR,RIV,0.0,129.0,0.0,0.0,0.0,15480.0,103200.0,65555.0,185280.0,5,73928.8
2891,AQR,RMH,0.0,0.0,0.0,0.0,0.0,66720.0,0.0,0.0,44400.0,2,55560.0
2892,AQR,SAA,0.0,3604.0,0.0,0.0,0.0,4440.0,0.0,35143.0,184560.0,4,56936.75
2893,AQR,SDQ,315.0,0.0,0.0,0.0,0.0,85680.0,59760.0,365291.0,15360.0,5,105281.2
2894,AQR,SIA,1886.0,2551.0,0.0,0.0,0.0,480.0,35760.0,675.0,754080.0,6,132572.0
2895,AQR,SIBD,309.0,1006.0,0.0,0.0,0.0,71040.0,207360.0,46295.0,348240.0,6,112375.0
2896,AQR,SIBV,9719.0,15612.0,0.0,0.0,0.0,203040.0,764280.0,1323632.0,1076160.0,6,565407.1666666666
2897,AQR,SMD,0.0,0.0,0.0,0.0,0.0,2040.0,48360.0,57783.0,43920.0,4,38025.75
2898,AQR,URA,0.0,383.0,0.0,0.0,0.0,11880.0,77280.0,0.0,164640.0,4,63545.75
2899,AQR,URX,196.0,131.0,0.0,0.0,0.0,6480.0,441960.0,290611.0,379200.0,6,186429.66666666666
2900,AQR,URY,0.0,648.0,0.0,0.0,0.0,10320.0,30960.0,112527.0,167280.0,5,64347.0
2901,AQR,excgl,0.0,0.0,0.0,0.0,0.0,22800.0,0.0,0.0,0.0,1,22800.0
2902,AQR,AVE,0.0,963.0,0.0,0.0,0.0,0.0,661920.0,93603.0,20640.0,4,194281.5
2903,AQR,OLQ,95.0,54.0,0.0,0.0,0.0,0.0,31680.0,2365.0,0.0,4,8548.5
2904,AQR,RIB,1331.0,1107.0,0.0,0.0,0.0,0.0,16800.0,30412.0,0.0,4,12412.5
2905,AQR,RME,0.0,0.0,0.0,0.0,0.0,0.0,30480.0,0.0,0.0,1,30480.0
2906,AQR,SMB,574.0,1333.0,0.0,0.0,0.0,0.0,839280.0,8110.0,229440.0,5,215747.4
2907,AQR,AUA,2291.0,935.0,0.0,0.0,0.0,0.0,0.0,4392.0,295200.0,4,75704.5
2908,AQR,AVM,0.0,10.0,0.0,0.0,0.0,0.0,0.0,62177.0,0.0,2,31093.5
2909,AQR,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8785.0,181680.0,2,95232.5
2910,AQR,RIC,2725.0,0.0,0.0,0.0,0.0,0.0,0.0,78396.0,524400.0,3,201840.33333333334
2911,AQR,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.0,480.0,2,1253.5
2912,AQR,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,1,3360.0
2913,AQR,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1,1200.0
2914,AQR,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11760.0,1,11760.0
2915,AQR,RIF,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56.0
2916,AVF,AVF,46566.0,67768.0,0.0,0.0,0.0,335400.0,3647520.0,4498391.0,8135520.0,6,2788527.5
2917,AVF,AVH,10682.0,9444.0,0.0,0.0,0.0,117720.0,383400.0,1016124.0,597840.0,6,355868.3333333333
2918,AVF,AVJ,2492.0,10036.0,0.0,0.0,0.0,9840.0,263880.0,553849.0,1325280.0,6,360896.1666666667
2919,AVF,AVK,0.0,5842.0,0.0,0.0,0.0,296280.0,0.0,0.0,586080.0,3,296067.3333333333
2920,AVF,BDU,14760.0,6624.0,0.0,0.0,0.0,506280.0,2887560.0,2997348.0,7368720.0,6,2296882.0
2921,AVF,DVA,0.0,0.0,0.0,0.0,0.0,350400.0,804720.0,249046.0,715200.0,4,529841.5
2922,AVF,PVP,0.0,3192.0,0.0,0.0,0.0,89160.0,177960.0,0.0,183360.0,4,113418.0
2923,AVF,PVQ,87947.0,60525.0,0.0,0.0,0.0,196080.0,5674200.0,7669092.0,10668960.0,6,4059467.3333333335
2924,AVF,RIC,0.0,0.0,0.0,0.0,0.0,204720.0,37320.0,296355.0,13920.0,4,138078.75
2925,AVF,RID,0.0,9917.0,0.0,0.0,0.0,265440.0,197880.0,100700.0,963120.0,5,307411.4
2926,AVF,RIF,29241.0,39997.0,0.0,0.0,0.0,138120.0,4068360.0,5918329.0,9226080.0,6,3236687.8333333335
2927,AVF,RIG,0.0,0.0,0.0,0.0,0.0,30120.0,33000.0,0.0,19920.0,3,27680.0
2928,AVF,RMG,65811.0,55865.0,0.0,0.0,0.0,247440.0,4248120.0,5052240.0,10501440.0,6,3361819.3333333335
2929,AVF,SAA,0.0,0.0,0.0,0.0,0.0,241080.0,160080.0,0.0,299520.0,3,233560.0
2930,AVF,SIA,434.0,9026.0,0.0,0.0,0.0,109800.0,174360.0,328793.0,217920.0,6,140055.5
