,pre,post,witvliet_2020_6_L3_chem.csv' with 80 nodes and 654 edges_weight,witvliet_2020_4_L1_chem.csv' with 76 nodes and 490 edges_weight,witvliet_2020_3_L1_chem.csv' with 72 nodes and 449 edges_weight,witvliet_2020_2_L1_chem.csv' with 72 nodes and 437 edges_weight,witvliet_2020_1_L1_chem.csv' with 71 nodes and 362 edges_weight,cel_white_1986_jsh_chem.csv' with 81 nodes and 646 edges_weight,cel_n2u_chemical.csv' with 84 nodes and 1246 edges_weight,witvliet_2020_7_ad_chem.csv' with 83 nodes and 988 edges_weight,witvliet_2020_8_ad_chem.csv' with 83 nodes and 961 edges_weight,pristi14_chem.csv' with 102 nodes and 1091 edges_weight,witvliet_2020_5_L2_chem.csv' with 79 nodes and 680 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
1937,FLP,unk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
1938,RIS,AIB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
1939,RIS,AVE,12.0,11.0,7.0,5.0,5.0,17.0,35.0,16.0,17.0,3.0,12.0,11,12.727272727272727,10,1,no,no,yes
1940,RIS,AVK,5.0,5.0,0.0,1.0,0.0,11.0,19.0,17.0,18.0,0.0,6.0,8,10.25,8,0,no,no,no
1941,RIS,AVL,2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,4,4.0,4,0,no,no,no
1942,RIS,CEP,7.0,4.0,4.0,4.0,3.0,5.0,16.0,11.0,11.0,3.0,7.0,11,6.818181818181818,10,1,no,no,yes
1943,RIS,RIB,7.0,9.0,8.0,3.0,5.0,8.0,25.0,12.0,22.0,38.0,5.0,11,12.909090909090908,10,1,no,no,yes
1944,RIS,RIM,13.0,5.0,2.0,2.0,0.0,9.0,25.0,17.0,17.0,2.0,7.0,10,9.9,9,1,no,no,yes
1945,RIS,RIV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1946,RIS,RMD,7.0,1.0,4.0,1.0,0.0,3.0,28.0,8.0,3.0,7.0,4.0,10,6.6,9,1,no,no,yes
1947,RIS,SMD,5.0,1.0,2.0,1.0,2.0,4.0,9.0,7.0,5.0,15.0,2.0,11,4.818181818181818,10,1,no,no,yes
1948,RIS,RIC,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,4,1.75,4,0,no,no,no
1949,RIS,URY,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,6.0,17.0,0.0,6,5.666666666666667,5,1,no,no,yes
1950,RIS,RMG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1951,RIS,OLL,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,3,2.3333333333333335,3,0,no,no,no
1952,RIS,RMF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,1.0,2,1,no,no,yes
1953,RIS,RIS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
1954,RIS,RME,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2,2.0,2,0,no,no,no
1955,RIS,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
1956,RIS,CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1957,RIS,RMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
1958,RIS,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1959,URA,BWM,35.0,28.0,20.0,15.0,12.0,46.0,0.0,65.0,69.0,0.0,33.0,9,35.888888888888886,9,0,no,no,no
1960,URA,IL1,3.0,6.0,2.0,1.0,2.0,2.0,27.0,8.0,15.0,15.0,6.0,11,7.909090909090909,10,1,no,no,yes
1961,URA,RIP,14.0,16.0,10.0,10.0,7.0,14.0,56.0,16.0,14.0,1.0,18.0,11,16.0,10,1,no,no,yes
1962,URA,RMD,4.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,4.0,1.0,1.0,7,3.4285714285714284,6,1,no,no,yes
1963,URA,RME,16.0,11.0,11.0,15.0,13.0,4.0,37.0,19.0,20.0,6.0,20.0,11,15.636363636363637,10,1,no,no,yes
1964,URA,IL2,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,no
1965,URA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1966,URA,AVE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1967,URA,CEP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1968,URA,DVC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1969,URA,PVT,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,no
1970,URA,RIB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
1971,URA,RIH,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,no
1972,URA,URY,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
1973,URA,GLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
1974,URA,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
1975,URA,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1976,URA,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
1977,URB,ADA,1.0,1.0,1.0,0.0,0.0,1.0,8.0,7.0,8.0,0.0,1.0,8,3.5,8,0,no,no,no
1978,URB,CEP,6.0,4.0,4.0,3.0,2.0,7.0,7.0,8.0,6.0,0.0,8.0,10,5.5,10,0,no,yes,no
1979,URB,IL1,4.0,4.0,5.0,5.0,2.0,3.0,17.0,2.0,4.0,13.0,4.0,11,5.7272727272727275,10,1,no,no,yes
1980,URB,IL2,1.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,8,1.75,7,1,no,no,yes
1981,URB,RIC,7.0,4.0,1.0,1.0,0.0,2.0,5.0,18.0,8.0,0.0,4.0,9,5.555555555555555,9,0,no,no,no
1982,URB,RMD,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,2.0,7,2.4285714285714284,6,1,no,no,yes
1983,URB,RMH,3.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,1.0,0.0,3.0,6,4.0,6,0,no,no,no
1984,URB,SIA,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,3.0,0.0,1.0,6,2.8333333333333335,6,0,no,no,no
1985,URB,URX,11.0,8.0,4.0,5.0,4.0,13.0,42.0,19.0,17.0,0.0,10.0,10,13.3,10,0,no,yes,no
1986,URB,BWM,0.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5,2.8,5,0,no,no,no
1987,URB,PVR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.5,2,0,no,no,no
1988,URB,OLL,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,4,1.5,4,0,no,no,no
1989,URB,RME,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2,4.0,1,1,no,no,yes
1990,URB,SMB,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,2.0,0.0,0.0,4,3.75,4,0,no,no,no
1991,URB,ADE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4,1.0,4,0,no,no,no
1992,URB,ADL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,5.0,1,0,no,no,no
1993,URB,AVB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,3,3.6666666666666665,3,0,no,no,no
1994,URB,AVD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3,1.3333333333333333,3,0,no,no,no
1995,URB,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2,3.5,2,0,no,no,no
1996,URB,RMG,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,4,2.75,4,0,no,no,no
1997,URB,SIB,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
1998,URB,URB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2,1.5,2,0,no,no,no
1999,URB,URY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2000,URB,AVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2001,URB,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
2002,URB,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2003,URB,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2004,URB,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
2005,URB,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
2006,URB,GLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0,0,1,yes,no,yes
2007,URY,AVB,1.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,9.0,6.0,0.0,6,4.833333333333333,5,1,no,no,yes
2008,URY,AVE,19.0,12.0,11.0,12.0,13.0,14.0,66.0,26.0,30.0,30.0,13.0,11,22.363636363636363,10,1,no,no,yes
2009,URY,BWM,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,5.0,4,9.25,4,0,no,no,no
2010,URY,IL1,10.0,0.0,0.0,1.0,0.0,5.0,12.0,13.0,16.0,4.0,2.0,8,7.875,7,1,no,no,yes
2011,URY,OLQ,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,24.0,0.0,4,9.75,3,1,no,no,yes
2012,URY,RIB,10.0,8.0,4.0,8.0,6.0,4.0,37.0,14.0,15.0,10.0,12.0,11,11.636363636363637,10,1,no,no,yes
2013,URY,RMD,45.0,14.0,12.0,13.0,8.0,30.0,142.0,69.0,84.0,0.0,23.0,10,44.0,10,0,no,yes,no
2014,URY,SIB,1.0,0.0,0.0,0.0,0.0,1.0,13.0,3.0,7.0,2.0,0.0,6,4.5,5,1,no,no,yes
2015,URY,SMD,12.0,10.0,9.0,14.0,9.0,13.0,43.0,13.0,21.0,1.0,20.0,11,15.0,10,1,no,no,yes
2016,URY,CEP,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,3.0,2.0,2.0,7,2.4285714285714284,6,1,no,no,yes
2017,URY,OLL,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,2.0,0.0,2.0,5,3.6,5,0,no,no,no
2018,URY,RME,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,1.0,2.0,5,3.0,4,1,no,no,yes
2019,URY,ADA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2,1.5,1,1,no,no,yes
2020,URY,AIZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2021,URY,AVA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,3,3.3333333333333335,2,1,no,no,yes
2022,URY,AVD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,13.0,0.0,4,5.5,3,1,no,no,yes
2023,URY,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2,2.0,1,1,no,no,yes
2024,URY,AVL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,5.0,1,0,no,no,no
2025,URY,AWC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2026,URY,RIA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2,2.5,2,0,no,no,no
2027,URY,RID,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2,2.5,2,0,no,no,no
2028,URY,RIH,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2,2.0,1,1,no,no,yes
2029,URY,RIS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
2030,URY,SMB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
2031,URY,URX,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2,2.0,1,1,no,no,yes
2032,URY,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,1.0,1,1,no,no,yes
2033,URY,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2,4.5,1,1,no,no,yes
2034,URY,ADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
2035,URY,ALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
2036,URY,BAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
2037,URY,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
2038,URY,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,5.0,0,1,yes,no,yes
2039,URY,RMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
2040,URY,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
2041,URY,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0,0,1,yes,no,yes
2042,URY,unk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
2043,URY,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1,0,no,no,no
2044,RIH,AIZ,7.0,1.0,8.0,4.0,3.0,11.0,32.0,10.0,13.0,2.0,8.0,11,9.0,10,1,no,no,yes
2045,RIH,AUA,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,6,1.6666666666666667,6,0,no,no,no
2046,RIH,AVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,1.0,3,0,no,no,no
2047,RIH,BAG,2.0,0.0,3.0,0.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,8,3.0,7,1,no,no,yes
2048,RIH,CEP,9.0,4.0,4.0,5.0,2.0,2.0,15.0,15.0,13.0,1.0,1.0,11,6.454545454545454,10,1,no,no,yes
2049,RIH,GLR,4.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,8,2.5,8,0,no,no,no
2050,RIH,IL1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4,1.25,3,1,no,no,yes
2051,RIH,IL2,4.0,6.0,2.0,3.0,3.0,2.0,14.0,4.0,3.0,0.0,5.0,10,4.6,10,0,no,yes,no
2052,RIH,OLQ,11.0,9.0,9.0,6.0,7.0,9.0,37.0,27.0,20.0,15.0,8.0,11,14.363636363636363,10,1,no,no,yes
2053,RIH,RIA,20.0,2.0,9.0,6.0,4.0,22.0,73.0,21.0,15.0,12.0,18.0,11,18.363636363636363,10,1,no,no,yes
2054,RIH,RIB,8.0,1.0,3.0,2.0,2.0,10.0,33.0,8.0,13.0,8.0,8.0,11,8.727272727272727,10,1,no,no,yes
2055,RIH,RIP,8.0,8.0,7.0,6.0,5.0,4.0,25.0,8.0,16.0,3.0,12.0,11,9.272727272727273,10,1,no,no,yes
2056,RIH,RIR,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6,1.1666666666666667,5,1,no,no,yes
2057,RIH,RME,3.0,1.0,1.0,1.0,1.0,0.0,16.0,3.0,1.0,2.0,0.0,9,3.2222222222222223,8,1,no,no,yes
2058,RIH,URA,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3,2.0,3,0,no,no,no
2059,RIH,URY,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,8,1.875,7,1,no,no,yes
2060,RIH,BWM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2061,RIH,RIS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,1,1,no,no,yes
2062,RIH,SMD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2063,RIH,ADF,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2,2.0,2,0,no,no,no
2064,RIH,AIY,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,2.0,0.0,4,3.5,3,1,no,no,yes
2065,RIH,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
2066,RIH,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
2067,DVC,AIB,7.0,7.0,2.0,3.0,1.0,7.0,6.0,16.0,12.0,0.0,7.0,10,6.8,10,0,no,yes,no
2068,DVC,AVA,10.0,2.0,5.0,3.0,5.0,15.0,50.0,16.0,15.0,0.0,4.0,10,12.5,10,0,no,yes,no
2069,DVC,AVK,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,0.0,1.0,6,2.3333333333333335,6,0,no,no,no
2070,DVC,CEP,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5,1.8,5,0,no,no,no
2071,DVC,IL2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2072,DVC,PVT,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1.3333333333333333,3,0,no,no,no
2073,DVC,RIB,3.0,6.0,2.0,5.0,1.0,7.0,8.0,10.0,14.0,0.0,7.0,10,6.3,10,0,no,yes,no
2074,DVC,RIG,6.0,7.0,4.0,4.0,0.0,14.0,29.0,16.0,23.0,0.0,11.0,9,12.666666666666666,9,0,no,no,no
2075,DVC,RMF,1.0,0.0,0.0,0.0,0.0,4.0,23.0,15.0,10.0,0.0,0.0,5,10.6,5,0,no,no,no
2076,DVC,URA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,no
2077,DVC,URY,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5,1.6,5,0,no,no,no
2078,DVC,AIZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,no
2079,DVC,AVD,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,3,0,no,no,no
2080,DVC,AVE,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,5,2.0,5,0,no,no,no
2081,DVC,BAG,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,no
2082,DVC,URX,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2,0,no,no,no
2083,DVC,ADE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2084,DVC,RIV,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,4,1.25,4,0,no,no,no
2085,DVC,AVB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2086,DVC,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2087,DVC,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2088,DVC,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2089,DVC,RIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2090,DVC,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2091,DVC,AQR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
2092,DVC,FLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,no
2093,PVT,AIB,6.0,2.0,3.0,0.0,1.0,3.0,16.0,9.0,8.0,9.0,5.0,10,6.2,9,1,no,no,yes
2094,PVT,AVK,8.0,13.0,5.0,5.0,3.0,17.0,16.0,21.0,26.0,4.0,17.0,11,12.272727272727273,10,1,no,no,yes
2095,PVT,AVL,1.0,2.0,0.0,0.0,0.0,3.0,3.0,6.0,7.0,0.0,2.0,7,3.4285714285714284,7,0,no,no,no
2096,PVT,CEP,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,5,2.8,4,1,no,no,yes
2097,PVT,DVC,4.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,13.0,0.0,4.0,8,3.75,8,0,no,no,no
2098,PVT,OLQ,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,no
2099,PVT,RID,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2100,PVT,RIG,4.0,5.0,1.0,4.0,3.0,5.0,7.0,8.0,7.0,2.0,4.0,11,4.545454545454546,10,1,no,no,yes
2101,PVT,RIR,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3,0,no,no,no
2102,PVT,RME,1.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,6,2.0,6,0,no,no,no
2103,PVT,RMF,7.0,0.0,0.0,0.0,0.0,5.0,10.0,13.0,8.0,0.0,0.0,5,8.6,5,0,no,no,no
2104,PVT,URA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,5,1.6,4,1,no,no,yes
2105,PVT,SAA,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
2106,PVT,OLL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2107,PVT,RIH,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,5,1.6,4,1,no,no,yes
2108,PVT,RIM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2109,PVT,SMB,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4,1.25,4,0,no,no,no
2110,PVT,URB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2111,PVT,AVE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,no
2112,PVT,BAG,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,no
2113,PVT,RIS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,no
2114,PVT,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3,1.6666666666666667,3,0,no,no,no
2115,PVT,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3,2.0,2,1,no,no,yes
2116,PVT,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
2117,PVT,ADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0,0,1,yes,no,yes
2118,PVT,AQR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1,4.0,0,1,yes,no,yes
2119,PVT,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1,17.0,0,1,yes,no,yes
2120,PVT,CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
2121,PVT,DVB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
2122,PVT,PVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0,0,1,yes,no,yes
2123,PVT,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1,7.0,0,1,yes,no,yes
2124,PVT,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,yes,no,yes
