,pre_x,post_x,witvliet_7_syn_x,witvliet_8_syn_x,cel_n2u_syn_x,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,pre_alpha,post_alpha,pre_y,post_y,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,cel_jsh,cel_n2u,witvliet_8,pristi_s14,pristi_s15,conserved,conserved_adult,average_size,elegans_sum,pristi_sum,elegans_specific,pristi_specific,specific_adj,elegans_specific_adult,specific_adj_adult,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn_y,witvliet_7_syn_y,witvliet_8_syn_y,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size,adult_adj_specifc,peters_equal_pristi,peters_equal_cel
720,AIY,ASH,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,not specific,AIY,ASH,AIY,ASH,84120.0,132608.0,99240.0,40200.0,125400.0,8448.0,0.0,1010.0,160560.0,71896.0,47678.0,10.0,4.0,77116.0,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,2.0,21.5,0.0,2.0,no,yes,pristi_specific,0.0,21.5,nan,False,False
721,ASH,AIY,2.0,1.0,0.0,26.0,16.0,4.0,45.0,45.0,2.0,2.0,not specific,AIY,ASH,AIY,ASH,84120.0,132608.0,99240.0,40200.0,125400.0,8448.0,0.0,1010.0,160560.0,71896.0,47678.0,10.0,4.0,77116.0,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,2.0,21.5,0.0,2.0,no,yes,pristi_specific,0.0,21.5,nan,False,False
722,ASI,AIY,1.0,2.0,5.0,12.0,10.0,5.0,30.0,7.5,3.0,2.0,core,AIY,ASI,AIY,ASI,564480.0,986880.0,911040.0,138480.0,752880.0,1357761.0,7485.0,6872.0,1166160.0,5477.0,16527.0,11.0,4.0,537640.1818181818,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,11.0,0.0,2.0,no,yes,pristi_specific,0.0,11.0,nan,False,False
724,AIY,AUA,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,not specific,AIY,AUA,AIY,AUA,2615400.0,3207168.0,2655960.0,3099720.0,5766000.0,5780796.0,61709.0,37030.0,10095840.0,20476.0,5981.0,11.0,4.0,3031461.8181818184,9.0,2.0,no,no,core,no,core,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.6666666666666667,3.0,0.0,no,no,not specific,0.5,0.0,nan,False,False
725,AUA,AIY,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,not specific,AIY,AUA,AIY,AUA,2615400.0,3207168.0,2655960.0,3099720.0,5766000.0,5780796.0,61709.0,37030.0,10095840.0,20476.0,5981.0,11.0,4.0,3031461.8181818184,9.0,2.0,no,no,core,no,core,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.6666666666666667,3.0,0.0,no,no,not specific,0.5,0.0,nan,False,False
727,AIY,AVB,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,not specific,AIY,AVB,AIY,AVB,63360.0,303360.0,101400.0,108240.0,282120.0,3041.0,0.0,5668.0,639600.0,4061.0,1962.0,10.0,4.0,151281.2,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,nan,False,False
731,AVJ,AIY,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,not specific,AIY,AVJ,AIY,AVJ,869520.0,869120.0,620640.0,455400.0,1581840.0,1354045.0,0.0,12346.0,1339200.0,0.0,1300.0,9.0,3.0,789267.8888888889,8.0,1.0,no,no,not specific,no,not specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,nan,False,False
734,AIY,AWA,1.0,3.0,25.0,4.0,0.0,4.0,33.0,6.6,3.0,1.0,not specific,AIY,AWA,AIY,AWA,379560.0,772608.0,658320.0,541320.0,2343360.0,3793826.0,38704.0,53941.0,6075840.0,36094.0,23149.0,11.0,4.0,1337883.8181818181,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,0.0,2.0,3.0,0.0,25.0,1.0,3.0,34.0,0.0,7.0,9.857142857142858,6.0,1.0,no,no,not specific,3.5,17.0,nan,False,False
735,AWA,AIY,7.0,9.0,11.0,30.0,0.0,4.0,57.0,28.5,3.0,1.0,not specific,AIY,AWA,AIY,AWA,379560.0,772608.0,658320.0,541320.0,2343360.0,3793826.0,38704.0,53941.0,6075840.0,36094.0,23149.0,11.0,4.0,1337883.8181818181,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,0.0,2.0,3.0,0.0,25.0,1.0,3.0,34.0,0.0,7.0,9.857142857142858,6.0,1.0,no,no,not specific,3.5,17.0,nan,False,False
736,AIY,AWB,0.0,2.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,not specific,AIY,AWB,AIY,AWB,920280.0,1345536.0,848760.0,978720.0,2036280.0,2044752.0,12311.0,9596.0,1951920.0,1019.0,1030.0,11.0,4.0,922745.8181818182,9.0,2.0,no,no,core,no,core,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,4.0,8.0,2.25,6.0,2.0,no,no,not specific,0.8,5.0,nan,False,False
737,AWB,AIY,1.0,1.0,2.0,5.0,4.0,5.0,13.0,13.0,3.0,2.0,core,AIY,AWB,AIY,AWB,920280.0,1345536.0,848760.0,978720.0,2036280.0,2044752.0,12311.0,9596.0,1951920.0,1019.0,1030.0,11.0,4.0,922745.8181818182,9.0,2.0,no,no,core,no,core,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,4.0,8.0,2.25,6.0,2.0,no,no,not specific,0.8,5.0,nan,False,False
738,AIY,AWC,1.0,0.0,8.0,0.0,0.0,2.0,9.0,4.5,2.0,0.0,not specific,AIY,AWC,AIY,AWC,1774680.0,2766336.0,1504800.0,1628760.0,5057640.0,5239447.0,42421.0,68969.0,8634720.0,4871.0,69002.0,11.0,4.0,2435604.1818181816,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,52.0,4.0,15.75,2.0,2.0,no,no,not specific,0.9,27.0,nan,False,False
739,AWC,AIY,25.0,34.0,56.0,2.0,52.0,5.0,169.0,84.5,3.0,2.0,core,AIY,AWC,AIY,AWC,1774680.0,2766336.0,1504800.0,1628760.0,5057640.0,5239447.0,42421.0,68969.0,8634720.0,4871.0,69002.0,11.0,4.0,2435604.1818181816,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,52.0,4.0,15.75,2.0,2.0,no,no,not specific,0.9,27.0,nan,False,False
740,AIY,BAG,1.0,3.0,1.0,0.0,0.0,3.0,5.0,1.25,3.0,0.0,cel_specific,AIY,BAG,AIY,BAG,846960.0,1942016.0,1212960.0,1639440.0,3374160.0,4800827.0,30255.0,10593.0,6618480.0,2649.0,2507.0,11.0,4.0,1861895.1818181819,9.0,2.0,no,no,core,no,core,2.0,0.0,1.0,6.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,8.0,2.25,8.0,0.0,no,no,not specific,1.8,0.0,nan,False,False
741,BAG,AIY,2.0,2.0,3.0,0.0,0.0,3.0,7.0,2.3333333333333335,3.0,0.0,cel_specific,AIY,BAG,AIY,BAG,846960.0,1942016.0,1212960.0,1639440.0,3374160.0,4800827.0,30255.0,10593.0,6618480.0,2649.0,2507.0,11.0,4.0,1861895.1818181819,9.0,2.0,no,no,core,no,core,2.0,0.0,1.0,6.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,8.0,2.25,8.0,0.0,no,no,not specific,1.8,0.0,nan,False,False
747,AIY,HSN,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AIY,HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
752,PVC,AIY,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.75,0.0,1.0,not specific,AIY,PVC,AIY,PVC,86160.0,333824.0,45960.0,0.0,5400.0,8785.0,131.0,2912.0,72240.0,760.0,311.0,10.0,4.0,55648.3,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,no,no,not specific,0.0,1.5,nan,False,False
755,AIY,RIA,11.0,6.0,167.0,104.0,45.0,5.0,333.0,166.5,3.0,2.0,core,AIY,RIA,AIY,RIA,1069680.0,1608448.0,954720.0,1177560.0,3761160.0,4227378.0,31531.0,52166.0,3148800.0,22202.0,26440.0,11.0,4.0,1461825.9090909092,9.0,2.0,no,no,core,no,core,3.0,6.0,5.0,6.0,10.0,7.0,5.0,167.0,11.0,6.0,104.0,45.0,12.0,31.25,10.0,2.0,no,no,core,22.6,74.5,nan,False,False
756,AIY,RIB,12.0,12.0,168.0,115.0,46.0,5.0,353.0,88.25,3.0,2.0,core,AIY,RIB,AIY,RIB,1593360.0,2270976.0,1518000.0,3171480.0,5053680.0,6276187.0,62890.0,86805.0,8369040.0,33452.0,25360.0,11.0,4.0,2587384.5454545454,9.0,2.0,no,no,core,no,core,5.0,9.0,6.0,8.0,8.0,7.0,7.0,168.0,12.0,12.0,115.0,46.0,12.0,33.583333333333336,10.0,2.0,no,no,core,24.2,80.5,nan,False,False
759,AIY,RIH,0.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,not specific,AIY,RIH,AIY,RIH,546960.0,1015040.0,610560.0,372840.0,1893720.0,2386052.0,22305.0,31793.0,1390560.0,1720.0,3710.0,11.0,4.0,752296.3636363636,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,3.0,4.0,1.0,2.0,no,no,not specific,0.1,5.5,nan,False,False
760,RIH,AIY,2.0,1.0,9.0,6.0,3.0,5.0,21.0,21.0,3.0,2.0,core,AIY,RIH,AIY,RIH,546960.0,1015040.0,610560.0,372840.0,1893720.0,2386052.0,22305.0,31793.0,1390560.0,1720.0,3710.0,11.0,4.0,752296.3636363636,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,3.0,4.0,1.0,2.0,no,no,not specific,0.1,5.5,nan,False,False
761,AIY,RIM,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,not specific,AIY,RIM,AIY,RIM,284520.0,307712.0,549720.0,119040.0,1161000.0,1170216.0,2022.0,7210.0,1063680.0,11233.0,9575.0,11.0,4.0,425993.45454545453,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,nan,False,False
762,AIY,RIR,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,not specific,AIY,RIR,AIY,RIR,236280.0,649728.0,544680.0,132120.0,994680.0,2076855.0,20111.0,10155.0,1614480.0,0.0,0.0,9.0,2.0,697676.5555555555,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.2,5.0,0.0,no,no,not specific,0.6,0.0,cel_specific,False,False
763,RIR,AIY,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.8,2.0,0.0,not specific,AIY,RIR,AIY,RIR,236280.0,649728.0,544680.0,132120.0,994680.0,2076855.0,20111.0,10155.0,1614480.0,0.0,0.0,9.0,2.0,697676.5555555555,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.2,5.0,0.0,no,no,not specific,0.6,0.0,cel_specific,False,False
765,AIY,RIV,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AIY,RIV,AIY,RIV,43200.0,101888.0,90000.0,50280.0,35520.0,0.0,0.0,44.0,71760.0,0.0,0.0,7.0,2.0,56098.857142857145,7.0,0.0,no,no,not specific,no,cel_specific,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,no,no,not specific,0.2,0.0,cel_specific,False,False
773,AIZ,AIZ,0.0,1.0,0.0,6.0,11.0,3.0,18.0,9.0,1.0,2.0,not specific,AIZ,AIZ,AIZ,AIZ,326880.0,807680.0,558840.0,257880.0,1062960.0,1033021.0,10193.0,9641.0,1207200.0,2932.0,3027.0,11.0,4.0,480023.0909090909,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,4.0,4.75,2.0,2.0,no,no,not specific,0.2,8.5,nan,False,False
774,AIZ,ASE,3.0,3.0,6.0,6.0,0.0,4.0,18.0,18.0,3.0,1.0,not specific,AIZ,ASE,AIZ,ASE,1021200.0,1779968.0,994440.0,1558920.0,3505680.0,3160902.0,39459.0,15991.0,3796080.0,64787.0,254.0,11.0,4.0,1448880.0909090908,9.0,2.0,no,no,core,no,core,1.0,1.0,0.0,0.0,3.0,4.0,2.0,6.0,3.0,3.0,9.0,0.0,9.0,3.5555555555555554,8.0,1.0,no,no,not specific,2.3,4.5,nan,False,False
775,ASE,AIZ,1.0,1.0,2.0,3.0,0.0,4.0,7.0,7.0,3.0,1.0,not specific,AIZ,ASE,AIZ,ASE,1021200.0,1779968.0,994440.0,1558920.0,3505680.0,3160902.0,39459.0,15991.0,3796080.0,64787.0,254.0,11.0,4.0,1448880.0909090908,9.0,2.0,no,no,core,no,core,1.0,1.0,0.0,0.0,3.0,4.0,2.0,6.0,3.0,3.0,9.0,0.0,9.0,3.5555555555555554,8.0,1.0,no,no,not specific,2.3,4.5,nan,False,False
776,AIZ,ASG,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AIZ,ASG,AIZ,ASG,208680.0,248320.0,203760.0,53040.0,827280.0,1191843.0,0.0,27551.0,1247520.0,7602.0,7361.0,10.0,4.0,402295.7,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.5,1.0,1.0,no,no,not specific,0.1,2.0,nan,False,False
777,ASG,AIZ,0.0,1.0,0.0,4.0,0.0,2.0,5.0,1.0,1.0,1.0,not specific,AIZ,ASG,AIZ,ASG,208680.0,248320.0,203760.0,53040.0,827280.0,1191843.0,0.0,27551.0,1247520.0,7602.0,7361.0,10.0,4.0,402295.7,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.5,1.0,1.0,no,no,not specific,0.1,2.0,nan,False,False
778,ASH,AIZ,0.0,1.0,3.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,not specific,AIZ,ASH,AIZ,ASH,309240.0,830464.0,805080.0,634680.0,1300080.0,1543618.0,2930.0,20949.0,1426800.0,1304.0,3136.0,11.0,4.0,625298.2727272727,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,nan,False,False
779,ASI,AIZ,0.0,0.0,1.0,22.0,7.0,3.0,30.0,15.0,1.0,2.0,not specific,AIZ,ASI,AIZ,ASI,59400.0,2048.0,87720.0,145320.0,12960.0,94954.0,146.0,518.0,152400.0,52864.0,30369.0,11.0,4.0,58063.545454545456,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,2.0,14.5,0.0,2.0,no,yes,pristi_specific,0.0,14.5,nan,False,False
782,AIZ,AUA,0.0,0.0,0.0,8.0,0.0,1.0,8.0,4.0,0.0,1.0,not specific,AIZ,AUA,AIZ,AUA,394320.0,737536.0,207840.0,664080.0,956880.0,1121892.0,12529.0,12242.0,2406960.0,12698.0,5239.0,11.0,4.0,593837.8181818182,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,4.5,1.0,1.0,no,no,not specific,0.1,4.0,nan,False,False
783,AUA,AIZ,0.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,not specific,AIZ,AUA,AIZ,AUA,394320.0,737536.0,207840.0,664080.0,956880.0,1121892.0,12529.0,12242.0,2406960.0,12698.0,5239.0,11.0,4.0,593837.8181818182,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,4.5,1.0,1.0,no,no,not specific,0.1,4.0,nan,False,False
784,AIZ,AVA,0.0,1.0,0.0,10.0,0.0,2.0,11.0,11.0,1.0,1.0,not specific,AIZ,AVA,AIZ,AVA,102000.0,30976.0,0.0,215880.0,113040.0,0.0,0.0,583.0,308880.0,69.0,850.0,8.0,4.0,96534.75,6.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,3.25,3.0,1.0,no,no,not specific,0.3,5.0,nan,False,False
786,AIZ,AVD,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AIZ,AVD,AIZ,AVD,112320.0,168448.0,258480.0,148080.0,156480.0,314264.0,3378.0,2635.0,574800.0,0.0,0.0,9.0,2.0,193209.44444444444,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,no,not specific,0.1,0.0,cel_specific,False,False
787,AIZ,AVE,24.0,20.0,58.0,0.0,0.0,3.0,102.0,102.0,3.0,0.0,cel_specific,AIZ,AVE,AIZ,AVE,1914240.0,3611904.0,1614600.0,3113400.0,5891280.0,6777998.0,54645.0,68515.0,13686000.0,36837.0,4947.0,11.0,4.0,3343124.1818181816,9.0,2.0,no,no,core,no,core,4.0,3.0,4.0,5.0,8.0,11.0,8.0,58.0,24.0,20.0,0.0,0.0,10.0,14.5,10.0,0.0,yes,no,cel_specific,14.5,0.0,nan,False,False
788,AVE,AIZ,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AIZ,AVE,AIZ,AVE,1914240.0,3611904.0,1614600.0,3113400.0,5891280.0,6777998.0,54645.0,68515.0,13686000.0,36837.0,4947.0,11.0,4.0,3343124.1818181816,9.0,2.0,no,no,core,no,core,4.0,3.0,4.0,5.0,8.0,11.0,8.0,58.0,24.0,20.0,0.0,0.0,10.0,14.5,10.0,0.0,yes,no,cel_specific,14.5,0.0,nan,False,False
791,AIZ,AVK,0.0,0.0,4.0,6.0,2.0,3.0,12.0,12.0,1.0,2.0,not specific,AIZ,AVK,AIZ,AVK,172920.0,370688.0,339120.0,0.0,318600.0,451121.0,701.0,962.0,1076880.0,9421.0,1503.0,10.0,4.0,274191.6,8.0,2.0,no,no,not specific,no,core,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,2.0,4.0,3.25,2.0,2.0,no,no,not specific,0.5,4.0,nan,False,False
793,AIZ,AWA,2.0,1.0,1.0,2.0,0.0,4.0,6.0,6.0,3.0,1.0,not specific,AIZ,AWA,AIZ,AWA,162720.0,1102592.0,873840.0,1266840.0,3744960.0,4389580.0,36727.0,52583.0,7121760.0,70166.0,44464.0,11.0,4.0,1715112.0,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,52.0,3.0,7.0,8.714285714285714,5.0,2.0,no,no,not specific,0.6,27.5,nan,False,False
794,AWA,AIZ,26.0,26.0,51.0,50.0,3.0,5.0,156.0,156.0,3.0,2.0,core,AIZ,AWA,AIZ,AWA,162720.0,1102592.0,873840.0,1266840.0,3744960.0,4389580.0,36727.0,52583.0,7121760.0,70166.0,44464.0,11.0,4.0,1715112.0,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,52.0,3.0,7.0,8.714285714285714,5.0,2.0,no,no,not specific,0.6,27.5,nan,False,False
795,AIZ,AWB,1.0,2.0,0.0,1.0,0.0,3.0,4.0,4.0,2.0,1.0,not specific,AIZ,AWB,AIZ,AWB,812160.0,1576704.0,1210080.0,1114560.0,4203960.0,3948595.0,28691.0,38535.0,6006720.0,37018.0,25749.0,11.0,4.0,1727524.7272727273,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,8.0,0.0,7.0,2.2857142857142856,6.0,1.0,no,no,not specific,0.8,4.0,nan,False,False
796,AWB,AIZ,13.0,14.0,23.0,7.0,0.0,4.0,57.0,,3.0,1.0,not specific,AIZ,AWB,AIZ,AWB,812160.0,1576704.0,1210080.0,1114560.0,4203960.0,3948595.0,28691.0,38535.0,6006720.0,37018.0,25749.0,11.0,4.0,1727524.7272727273,9.0,2.0,no,no,core,no,core,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,8.0,0.0,7.0,2.2857142857142856,6.0,1.0,no,no,not specific,0.8,4.0,nan,False,False
797,AIZ,AWC,3.0,3.0,4.0,0.0,0.0,3.0,10.0,10.0,3.0,0.0,cel_specific,AIZ,AWC,AIZ,AWC,254040.0,843776.0,633240.0,575040.0,1799040.0,1847744.0,16675.0,12530.0,3277920.0,250.0,35359.0,11.0,4.0,845055.8181818182,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,4.0,2.75,4.0,0.0,no,no,not specific,1.1,0.0,nan,False,False
798,AWC,AIZ,2.0,3.0,1.0,0.0,0.0,3.0,6.0,6.0,3.0,0.0,cel_specific,AIZ,AWC,AIZ,AWC,254040.0,843776.0,633240.0,575040.0,1799040.0,1847744.0,16675.0,12530.0,3277920.0,250.0,35359.0,11.0,4.0,845055.8181818182,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,4.0,2.75,4.0,0.0,no,no,not specific,1.1,0.0,nan,False,False
799,AIZ,BAG,2.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,not specific,AIZ,BAG,AIZ,BAG,565920.0,976640.0,534480.0,761280.0,1076160.0,1291191.0,5509.0,7964.0,1541040.0,12487.0,12525.0,11.0,4.0,616836.0,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,6.0,1.5,5.0,1.0,no,no,not specific,0.7,1.0,nan,False,False
800,BAG,AIZ,0.0,0.0,2.0,2.0,0.0,2.0,4.0,0.8,1.0,1.0,not specific,AIZ,BAG,AIZ,BAG,565920.0,976640.0,534480.0,761280.0,1076160.0,1291191.0,5509.0,7964.0,1541040.0,12487.0,12525.0,11.0,4.0,616836.0,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,6.0,1.5,5.0,1.0,no,no,not specific,0.7,1.0,nan,False,False
804,AIZ,DVA,1.0,1.0,4.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,cel_specific,AIZ,DVA,AIZ,DVA,903480.0,1491456.0,1287360.0,1437840.0,3074160.0,4501093.0,27553.0,33057.0,7142880.0,4991.0,49.0,11.0,4.0,1809447.1818181819,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,1.0,no,no,not specific,0.6,1.0,nan,False,False
805,DVA,AIZ,7.0,4.0,8.0,2.0,0.0,4.0,21.0,7.0,3.0,1.0,not specific,AIZ,DVA,AIZ,DVA,903480.0,1491456.0,1287360.0,1437840.0,3074160.0,4501093.0,27553.0,33057.0,7142880.0,4991.0,49.0,11.0,4.0,1809447.1818181819,9.0,2.0,no,no,core,no,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,1.0,no,no,not specific,0.6,1.0,nan,False,False
806,DVC,AIZ,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AIZ,DVC,AIZ,DVC,108360.0,503552.0,616920.0,204480.0,618120.0,797152.0,9069.0,9774.0,1167600.0,0.0,0.0,9.0,2.0,448336.3333333333,9.0,0.0,yes,no,cel_specific,no,cel_specific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no,none,0.0,0.0,cel_specific,False,False
808,HSN,AIZ,4.0,0.0,13.0,4.0,0.0,3.0,21.0,21.0,2.0,1.0,not specific,AIZ,HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
813,PVN,AIZ,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AIZ,PVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,False,False
817,AIZ,RIA,24.0,20.0,58.0,51.0,3.0,5.0,156.0,156.0,3.0,2.0,core,AIZ,RIA,AIZ,RIA,2264640.0,3275776.0,2702880.0,3230280.0,8398440.0,8668322.0,79226.0,106128.0,11744880.0,62039.0,49141.0,11.0,4.0,3689250.1818181816,9.0,2.0,no,no,core,no,core,5.0,7.0,4.0,12.0,15.0,17.0,21.0,58.0,24.0,20.0,51.0,3.0,12.0,19.75,10.0,2.0,no,no,core,18.3,27.0,nan,False,False
818,RIA,AIZ,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,not specific,AIZ,RIA,AIZ,RIA,2264640.0,3275776.0,2702880.0,3230280.0,8398440.0,8668322.0,79226.0,106128.0,11744880.0,62039.0,49141.0,11.0,4.0,3689250.1818181816,9.0,2.0,no,no,core,no,core,5.0,7.0,4.0,12.0,15.0,17.0,21.0,58.0,24.0,20.0,51.0,3.0,12.0,19.75,10.0,2.0,no,no,core,18.3,27.0,nan,False,False
