,pre,post,witvliet_1,witvliet_2,witvliet_3,witvliet_4,witvliet_5,witvliet_6,cel_jsh,cel_n2u,witvliet_8,pristi_s14,pristi_s15,conserved,conserved_adult,average_size,elegans_sum,pristi_sum,elegans_specific,pristi_specific,specific_adj,elegans_specific_adult,specific_adj_adult
1652,AVK,IL2,0.0,0.0,26760.0,0.0,12240.0,10136.0,0.0,838.0,0.0,0.0,2200.0,5,2,10434.8,4,1,no,no,not specific,no,not specific
1653,AVK,OLL,0.0,0.0,5880.0,17040.0,255240.0,59135.0,0.0,0.0,125760.0,0.0,0.0,5,1,92611.0,5,0,no,no,not specific,no,not specific
1654,AVK,OLQ,7800.0,6912.0,40680.0,68040.0,101400.0,218632.0,873.0,2560.0,352080.0,2055.0,123.0,11,4,72832.27272727272,9,2,no,no,core,no,core
1655,AVK,PVC,0.0,0.0,0.0,40800.0,984960.0,5068.0,0.0,0.0,174960.0,0.0,184.0,5,2,241194.4,4,1,no,no,not specific,no,not specific
1656,AVK,PVP,421320.0,531456.0,188400.0,689400.0,1890960.0,1136085.0,939.0,19136.0,3768480.0,7750.0,6427.0,11,4,787304.8181818182,9,2,no,no,core,no,core
1657,AVK,PVQ,0.0,8960.0,0.0,44280.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,3,1,17942.0,2,1,no,no,not specific,no,not specific
1658,AVK,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12788.0,0.0,0.0,0.0,1,1,12788.0,1,0,no,no,not specific,no,not specific
1659,AVK,PVT,2801040.0,4567808.0,4129320.0,4447200.0,12775680.0,7369697.0,99807.0,113367.0,19002720.0,110549.0,29864.0,11,4,5040641.090909091,9,2,no,no,core,no,core
1660,AVK,RIA,7680.0,27904.0,5280.0,0.0,18960.0,0.0,0.0,4.0,96240.0,3970.0,1653.0,8,4,20211.375,6,2,no,no,not specific,no,core
1661,AVK,RIB,32760.0,26368.0,31920.0,91560.0,182160.0,108809.0,0.0,6664.0,386160.0,0.0,538.0,9,3,96326.55555555556,8,1,no,no,not specific,no,not specific
1662,AVK,RIC,18360.0,175104.0,258960.0,197040.0,1146240.0,842771.0,10318.0,12879.0,1123680.0,5772.0,11216.0,11,4,345667.2727272727,9,2,no,no,core,no,core
1663,AVK,RID,8880.0,287488.0,74760.0,0.0,148320.0,646778.0,0.0,0.0,0.0,0.0,0.0,5,0,233245.2,5,0,no,no,not specific,no,not specific
1664,AVK,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40800.0,0.0,0.0,1,1,40800.0,1,0,no,no,not specific,no,not specific
1665,AVK,RIG,1816200.0,1739776.0,1809600.0,2320800.0,4401240.0,3370412.0,15826.0,54863.0,9594960.0,27268.0,32895.0,11,4,2289440.0,9,2,no,no,core,no,core
1666,AVK,RIH,3600.0,0.0,45480.0,21240.0,0.0,3379.0,0.0,2041.0,0.0,0.0,0.0,5,1,15148.0,5,0,no,no,not specific,no,not specific
1667,AVK,RIM,2304480.0,4399360.0,3643440.0,2912160.0,8520960.0,8686569.0,58222.0,73928.0,17050800.0,165645.0,112772.0,11,4,4357121.454545454,9,2,no,no,core,no,core
1668,AVK,RIR,0.0,0.0,0.0,2640.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,2,0,1365.5,2,0,no,no,not specific,no,not specific
1669,AVK,RIS,1014120.0,1994496.0,1527000.0,4054680.0,4142040.0,2878064.0,24625.0,53810.0,8938800.0,69776.0,33311.0,11,4,2248247.4545454546,9,2,no,no,core,no,core
1670,AVK,RIV,554640.0,574464.0,423840.0,403920.0,797280.0,699155.0,11624.0,24827.0,4104960.0,13888.0,5366.0,11,4,692178.5454545454,9,2,no,no,core,no,core
1671,AVK,RMD,884520.0,1154048.0,1341240.0,791040.0,5065680.0,6304234.0,66215.0,100121.0,11115120.0,7782.0,13300.0,11,4,2440300.0,9,2,no,no,core,no,core
1672,AVK,RME,129960.0,34304.0,505080.0,121320.0,252960.0,475789.0,482.0,531.0,436560.0,2552.0,8519.0,11,4,178914.27272727274,9,2,no,no,core,no,core
1674,AVK,RMG,712680.0,1914880.0,1338840.0,880920.0,2361360.0,918127.0,4675.0,4280.0,822480.0,45920.0,46572.0,11,4,822794.0,9,2,no,no,core,no,core
1676,AVK,SAA,273000.0,1292544.0,491880.0,784200.0,1837800.0,1132368.0,8279.0,14199.0,5599200.0,5383.0,2750.0,11,4,1040145.7272727273,9,2,no,no,core,no,core
1679,AVK,SIA,924480.0,1796352.0,1614480.0,2273640.0,4245600.0,4079705.0,31216.0,131699.0,4726800.0,34930.0,33757.0,11,4,1808423.5454545454,9,2,no,no,core,no,core
1680,AVK,SIB,9120.0,0.0,102000.0,72840.0,231720.0,93940.0,1356.0,7034.0,276480.0,8371.0,4131.0,10,4,80699.2,8,2,no,no,not specific,no,core
1681,AVK,SMB,898680.0,1159936.0,1394400.0,1087680.0,3909240.0,3986440.0,19626.0,91496.0,13433040.0,7898.0,13755.0,11,4,2363835.5454545454,9,2,no,no,core,no,core
1682,AVK,SMD,705720.0,1058304.0,1283040.0,624720.0,1844640.0,3083853.0,16772.0,20050.0,4599360.0,10213.0,8170.0,11,4,1204985.6363636365,9,2,no,no,core,no,core
1683,AVK,URA,0.0,0.0,0.0,0.0,0.0,100024.0,0.0,0.0,0.0,0.0,0.0,1,0,100024.0,1,0,no,no,not specific,no,not specific
1684,AVK,URB,0.0,0.0,0.0,0.0,4440.0,6082.0,0.0,0.0,41520.0,0.0,0.0,3,1,17347.333333333332,3,0,no,no,not specific,no,not specific
1685,AVK,URX,0.0,0.0,16440.0,0.0,3120.0,0.0,0.0,0.0,0.0,774.0,0.0,3,1,6778.0,2,1,no,no,not specific,no,not specific
1686,AVK,URY,71040.0,18176.0,45120.0,151440.0,178920.0,554186.0,919.0,2887.0,479520.0,2021.0,404.0,11,4,136784.81818181818,9,2,no,no,core,no,core
1690,AVL,BAG,33480.0,14848.0,33600.0,0.0,0.0,0.0,125.0,11187.0,0.0,0.0,217.0,6,2,15576.166666666666,5,1,no,no,not specific,no,not specific
1692,AVL,CEP,0.0,0.0,0.0,0.0,0.0,3717.0,0.0,799.0,30240.0,0.0,0.0,3,2,11585.333333333334,3,0,no,no,not specific,no,cel_specific
1693,AVL,DVC,18480.0,1007872.0,890040.0,1220640.0,237720.0,578181.0,1614.0,3173.0,675120.0,17618.0,17302.0,11,4,424341.8181818182,9,2,no,no,core,no,core
1694,AVL,FLP,119160.0,0.0,88200.0,0.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,69800.0,3,0,no,no,not specific,no,not specific
1695,AVL,IL1,22320.0,75264.0,83400.0,46200.0,232440.0,148007.0,830.0,2871.0,310320.0,459.0,114.0,11,4,83838.63636363637,9,2,no,no,core,no,core
1696,AVL,IL2,21120.0,108544.0,42720.0,0.0,79800.0,0.0,1333.0,1327.0,99600.0,1014.0,3064.0,9,4,39835.77777777778,7,2,no,no,not specific,no,core
1697,AVL,OLL,0.0,124672.0,93000.0,55800.0,321600.0,95969.0,27.0,0.0,241440.0,269.0,627.0,9,3,103711.55555555556,7,2,no,no,not specific,no,not specific
1698,AVL,OLQ,241920.0,121088.0,186480.0,192360.0,840720.0,436253.0,3884.0,5348.0,902880.0,617.0,1653.0,11,4,266654.8181818182,9,2,no,no,core,no,core
1699,AVL,PVC,0.0,10496.0,0.0,0.0,128160.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,69328.0,2,0,no,no,not specific,no,not specific
1700,AVL,PVP,0.0,0.0,149280.0,335040.0,0.0,0.0,0.0,294.0,24960.0,0.0,1229.0,5,3,102160.6,4,1,no,no,not specific,no,not specific
1701,AVL,PVT,1409880.0,1826048.0,1356120.0,2089560.0,2534640.0,1963991.0,20986.0,55337.0,8896560.0,61991.0,15459.0,11,4,1839142.9090909092,9,2,no,no,core,no,core
1702,AVL,RIA,0.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,960.0,1,0,no,no,not specific,no,not specific
1703,AVL,RIB,310560.0,459264.0,327480.0,651360.0,788880.0,921506.0,6757.0,6926.0,2118960.0,62.0,233.0,11,4,508362.54545454547,9,2,no,no,core,no,core
1704,AVL,RIC,0.0,3584.0,2640.0,0.0,0.0,15544.0,44.0,5234.0,17760.0,0.0,0.0,6,2,7467.666666666667,6,0,no,no,not specific,no,cel_specific
1705,AVL,RID,53880.0,107520.0,8160.0,0.0,0.0,146657.0,0.0,0.0,0.0,0.0,0.0,4,0,79054.25,4,0,no,no,not specific,no,not specific
1706,AVL,RIG,591600.0,1056000.0,118920.0,492960.0,1445640.0,1508812.0,8747.0,28303.0,1726560.0,11144.0,5831.0,11,4,635865.1818181818,9,2,no,no,core,no,core
1707,AVL,RIH,49680.0,157440.0,244440.0,57360.0,178560.0,109486.0,613.0,5983.0,402000.0,0.0,0.0,9,2,133951.33333333334,9,0,yes,no,cel_specific,no,cel_specific
1708,AVL,RIM,302760.0,410624.0,318480.0,30840.0,469920.0,553850.0,0.0,97.0,142080.0,2426.0,3572.0,10,4,223464.9,8,2,no,no,not specific,no,core
1709,AVL,RIR,131280.0,0.0,176880.0,464160.0,372360.0,531548.0,22925.0,85205.0,927600.0,0.0,3508.0,9,3,301718.44444444444,8,1,no,no,not specific,no,not specific
1710,AVL,RIS,1835640.0,3309824.0,2415480.0,1751160.0,5267280.0,5780797.0,34098.0,39395.0,13581360.0,64858.0,46472.0,11,4,3102396.727272727,9,2,no,no,core,no,core
1711,AVL,RIV,650280.0,1109504.0,556800.0,313320.0,384960.0,917114.0,8367.0,1218.0,925200.0,0.0,0.0,9,2,540751.4444444445,9,0,yes,no,cel_specific,no,cel_specific
1712,AVL,RMD,31080.0,0.0,50640.0,240.0,259800.0,56432.0,3371.0,7790.0,260160.0,165.0,0.0,9,3,74408.66666666667,8,1,no,no,not specific,no,not specific
1713,AVL,RME,1303800.0,1682688.0,1413840.0,1472160.0,3300240.0,3708670.0,11495.0,31845.0,5170080.0,2596.0,3443.0,11,4,1645532.4545454546,9,2,no,no,core,no,core
1715,AVL,RMG,2880.0,14592.0,4800.0,3120.0,80160.0,18585.0,164.0,0.0,47280.0,4278.0,5801.0,10,3,18166.0,8,2,no,no,not specific,no,not specific
1717,AVL,SAA,0.0,202496.0,0.0,0.0,0.0,0.0,759.0,10606.0,116160.0,0.0,0.0,4,2,82505.25,4,0,no,no,not specific,no,cel_specific
1719,AVL,SIA,178800.0,575232.0,0.0,606120.0,1082760.0,613662.0,3746.0,63126.0,1219680.0,3215.0,3162.0,10,4,434950.3,8,2,no,no,not specific,no,core
1720,AVL,SIB,134520.0,408832.0,0.0,81960.0,41040.0,363939.0,0.0,18208.0,372240.0,0.0,0.0,7,2,202962.7142857143,7,0,no,no,not specific,no,cel_specific
1721,AVL,SMB,305400.0,347392.0,0.0,337920.0,140880.0,1029641.0,2723.0,41170.0,2183760.0,297.0,469.0,10,4,438965.2,8,2,no,no,not specific,no,core
1722,AVL,SMD,219480.0,393728.0,289440.0,540000.0,865440.0,1160416.0,3870.0,8021.0,2414160.0,0.0,0.0,9,2,654950.5555555555,9,0,yes,no,cel_specific,no,cel_specific
1723,AVL,URA,45360.0,51456.0,41760.0,0.0,97200.0,359545.0,1193.0,670.0,5520.0,0.0,656.0,9,3,67040.0,8,1,no,no,not specific,no,not specific
1724,AVL,URB,0.0,23808.0,5280.0,0.0,31920.0,6758.0,0.0,0.0,3840.0,0.0,0.0,5,1,14321.2,5,0,no,no,not specific,no,not specific
1725,AVL,URX,15360.0,9984.0,37560.0,0.0,5280.0,0.0,0.0,0.0,3600.0,0.0,0.0,5,1,14356.8,5,0,no,no,not specific,no,not specific
1726,AVL,URY,488160.0,585472.0,297360.0,493440.0,910320.0,652859.0,5338.0,5511.0,1233840.0,1707.0,4574.0,11,4,425325.54545454547,9,2,no,no,core,no,core
1763,AWA,AWA,52560.0,98816.0,119160.0,186840.0,232680.0,493363.0,876.0,601.0,0.0,3340.0,4035.0,10,3,119227.1,8,2,no,no,not specific,no,not specific
1764,AWA,AWB,1939200.0,3202304.0,2312520.0,4231200.0,6636600.0,7941455.0,65701.0,99669.0,12840000.0,3027.0,8745.0,11,4,3570947.3636363638,9,2,no,no,core,no,core
1765,AWA,AWC,19800.0,154112.0,141960.0,18840.0,232440.0,50688.0,68.0,908.0,261840.0,16347.0,65750.0,11,4,87523.0,9,2,no,no,core,no,core
1766,AWA,BAG,0.0,2560.0,14160.0,0.0,74160.0,29398.0,0.0,0.0,0.0,0.0,314.0,5,1,24118.4,4,1,no,no,not specific,no,not specific
1767,AWA,DVA,6720.0,58112.0,8040.0,0.0,0.0,5068.0,488.0,0.0,76320.0,0.0,0.0,6,1,25791.333333333332,6,0,no,no,not specific,no,not specific
1769,AWA,IL1,0.0,0.0,23400.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12840.0,2,0,no,no,not specific,no,not specific
1770,AWA,IL2,0.0,40704.0,24720.0,0.0,0.0,1013.0,0.0,0.0,6480.0,0.0,0.0,4,1,18229.25,4,0,no,no,not specific,no,not specific
1771,AWA,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3840.0,0.0,0.0,1,1,3840.0,1,0,no,no,not specific,no,not specific
1772,AWA,OLQ,0.0,0.0,22320.0,0.0,38040.0,9799.0,0.0,287.0,0.0,0.0,1038.0,5,2,14296.8,4,1,no,no,not specific,no,not specific
1773,AWA,PVC,0.0,14336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,2,1,7726.0,1,1,no,no,not specific,no,not specific
1774,AWA,PVP,13800.0,57344.0,45120.0,17760.0,105000.0,0.0,0.0,0.0,0.0,823.0,0.0,6,1,39974.5,5,1,no,no,not specific,no,not specific
1775,AWA,PVQ,757200.0,1065728.0,796680.0,1326360.0,1151040.0,1045862.0,20209.0,8515.0,2874480.0,7544.0,2661.0,11,4,823298.0909090909,9,2,no,no,core,no,core
1776,AWA,RIA,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,887.0,319.0,4,3,775.5,2,2,no,no,not specific,no,not specific
1777,AWA,RIB,43680.0,256.0,1800.0,32520.0,30120.0,9123.0,0.0,794.0,36720.0,5824.0,13853.0,10,4,17469.0,8,2,no,no,not specific,no,core
1778,AWA,RIC,0.0,0.0,0.0,48600.0,0.0,67921.0,0.0,0.0,76800.0,0.0,0.0,3,1,64440.333333333336,3,0,no,no,not specific,no,not specific
1779,AWA,RID,0.0,5120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5120.0,1,0,no,no,not specific,no,not specific
1780,AWA,RIF,173520.0,107264.0,100560.0,650760.0,256560.0,752884.0,8480.0,12573.0,1534080.0,322.0,0.0,10,3,359700.3,9,1,no,no,not specific,no,not specific
1781,AWA,RIG,0.0,0.0,0.0,0.0,15360.0,1013.0,0.0,1552.0,12720.0,0.0,0.0,4,2,7661.25,4,0,no,no,not specific,no,cel_specific
1782,AWA,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8168.0,1555.0,2,2,4861.5,0,2,no,yes,pristi_specific,no,pristi_specific
1783,AWA,RIM,12960.0,0.0,0.0,1320.0,0.0,0.0,0.0,16.0,69840.0,6079.0,13384.0,6,4,17266.5,4,2,no,no,not specific,no,core
1784,AWA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,446.0,2,2,395.0,0,2,no,yes,pristi_specific,no,pristi_specific
1785,AWA,RIR,15360.0,0.0,0.0,2160.0,184200.0,0.0,40.0,3808.0,122880.0,0.0,0.0,6,2,54741.333333333336,6,0,no,no,not specific,no,cel_specific
1786,AWA,RME,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5880.0,1,0,no,no,not specific,no,not specific
1787,AWA,RMG,225960.0,349696.0,37200.0,0.0,40560.0,361574.0,340.0,52.0,3120.0,0.0,0.0,8,2,127312.75,8,0,no,no,not specific,no,cel_specific
1789,AWA,SIA,10920.0,133888.0,720.0,0.0,0.0,0.0,0.0,0.0,11760.0,0.0,0.0,4,1,39322.0,4,0,no,no,not specific,no,not specific
1790,AWA,SIB,720.0,122368.0,9600.0,8520.0,12000.0,0.0,0.0,0.0,3120.0,2421.0,8114.0,8,3,20857.875,6,2,no,no,not specific,no,not specific
1791,AWA,SMB,901080.0,166400.0,235560.0,20400.0,41160.0,266618.0,1878.0,584.0,193200.0,48300.0,40198.0,11,4,174125.27272727274,9,2,no,no,core,no,core
1792,AWA,SMD,0.0,0.0,12120.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6420.0,2,0,no,no,not specific,no,not specific
1793,AWA,URX,184200.0,286208.0,23160.0,29880.0,143280.0,5406.0,0.0,0.0,0.0,325.0,3844.0,8,2,84537.875,6,2,no,no,not specific,no,pristi_specific
1794,AWA,URY,0.0,0.0,27000.0,0.0,4800.0,10475.0,0.0,93.0,0.0,0.0,0.0,4,1,10592.0,4,0,no,no,not specific,no,not specific
1796,AWB,AWB,140280.0,224000.0,69480.0,106080.0,195000.0,142602.0,1400.0,1017.0,88320.0,756.0,1431.0,11,4,88215.09090909091,9,2,no,no,core,no,core
1797,AWB,AWC,366960.0,413952.0,267360.0,319200.0,693240.0,667053.0,1024.0,768.0,1045200.0,0.0,7948.0,10,3,378270.5,9,1,no,no,not specific,no,not specific
1798,AWB,BAG,0.0,0.0,0.0,0.0,7440.0,34129.0,0.0,53.0,0.0,262.0,0.0,4,2,10471.0,3,1,no,no,not specific,no,not specific
1799,AWB,BDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1,1,120.0,0,1,no,no,not specific,no,not specific
1800,AWB,CEP,0.0,0.0,0.0,51600.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,2,1,25912.0,1,1,no,no,not specific,no,not specific
1801,AWB,DVA,153960.0,0.0,3480.0,0.0,9360.0,99009.0,703.0,140.0,220080.0,0.0,299.0,8,3,60878.875,7,1,no,no,not specific,no,not specific
1803,AWB,IL1,0.0,0.0,0.0,2160.0,23280.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,12720.0,2,0,no,no,not specific,no,not specific
1804,AWB,IL2,0.0,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,21600.0,1,0,no,no,not specific,no,not specific
1805,AWB,OLQ,66480.0,55552.0,18600.0,37200.0,42840.0,0.0,0.0,740.0,83760.0,0.0,0.0,7,2,43596.0,7,0,no,no,not specific,no,cel_specific
1806,AWB,PVC,48120.0,39936.0,8880.0,1080.0,32640.0,0.0,0.0,204.0,20400.0,23469.0,19072.0,9,4,21533.444444444445,7,2,no,no,not specific,no,core
1807,AWB,PVP,409440.0,236032.0,149520.0,247680.0,125760.0,6758.0,2330.0,284.0,527040.0,22015.0,6560.0,11,4,157583.54545454544,9,2,no,no,core,no,core
1808,AWB,PVQ,161640.0,57856.0,13080.0,145200.0,10560.0,0.0,0.0,0.0,0.0,21125.0,35643.0,7,2,63586.28571428572,5,2,no,no,not specific,no,pristi_specific
1809,AWB,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,1,1,223.0,0,1,no,no,not specific,no,not specific
1810,AWB,RIA,0.0,0.0,4440.0,1080.0,6960.0,136857.0,853.0,1352.0,575280.0,680.0,327.0,9,4,80869.88888888889,7,2,no,no,not specific,no,core
1811,AWB,RIB,167760.0,644352.0,434280.0,295680.0,587040.0,811007.0,557.0,17878.0,2063760.0,4011.0,2211.0,11,4,457139.63636363635,9,2,no,no,core,no,core
1812,AWB,RIC,0.0,0.0,0.0,0.0,0.0,30074.0,450.0,290.0,0.0,0.0,0.0,3,1,10271.333333333334,3,0,no,no,not specific,no,not specific
1813,AWB,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,0.0,0.0,9034.0,2,2,5183.0,1,1,no,no,not specific,no,not specific
1814,AWB,RIF,135600.0,553984.0,178440.0,572760.0,512280.0,1400339.0,6494.0,15406.0,1314000.0,68007.0,18506.0,11,4,434165.0909090909,9,2,no,no,core,no,core
1815,AWB,RIG,0.0,0.0,0.0,0.0,251640.0,140574.0,0.0,1161.0,322080.0,0.0,0.0,4,2,178863.75,4,0,no,no,not specific,no,cel_specific
1816,AWB,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19200.0,0.0,0.0,1,1,19200.0,1,0,no,no,not specific,no,not specific
1817,AWB,RIM,114000.0,1792.0,2400.0,0.0,124080.0,156794.0,0.0,0.0,8400.0,2802.0,0.0,7,2,58609.71428571428,6,1,no,no,not specific,no,not specific
1818,AWB,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,1,1,377.0,0,1,no,no,not specific,no,not specific
1819,AWB,RIR,277920.0,144896.0,8040.0,415560.0,81840.0,132126.0,1614.0,11091.0,880800.0,17303.0,13190.0,11,4,180398.18181818182,9,2,no,no,core,no,core
1820,AWB,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7464.0,6181.0,2,2,6822.5,0,2,no,yes,pristi_specific,no,pristi_specific
1822,AWB,RMG,183480.0,275968.0,198000.0,10440.0,359520.0,455853.0,4974.0,3956.0,580560.0,10943.0,7209.0,11,4,190082.0909090909,9,2,no,no,core,no,core
1824,AWB,SIA,44280.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,83760.0,0.0,0.0,3,1,42781.0,3,0,no,no,not specific,no,not specific
1825,AWB,SIB,102360.0,0.0,0.0,0.0,186120.0,0.0,1611.0,0.0,8640.0,0.0,0.0,4,1,74682.75,4,0,no,no,not specific,no,not specific
1826,AWB,SMB,243960.0,406784.0,303600.0,644040.0,845640.0,2171473.0,26596.0,32727.0,3247920.0,3315.0,6764.0,11,4,721165.3636363636,9,2,no,no,core,no,core
1827,AWB,URB,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1800.0,1,0,no,no,not specific,no,not specific
1828,AWB,URX,542880.0,835584.0,576480.0,583800.0,685800.0,553850.0,793.0,920.0,477360.0,6046.0,5644.0,11,4,388105.1818181818,9,2,no,no,core,no,core
1829,AWB,URY,62280.0,64000.0,17400.0,26400.0,42000.0,9799.0,0.0,793.0,17760.0,21953.0,11849.0,10,4,27423.4,8,2,no,no,not specific,no,core
1831,AWC,AWC,991680.0,2196224.0,1773120.0,2341920.0,4723920.0,4703508.0,75414.0,49032.0,11243520.0,254.0,4424.0,11,4,2554819.6363636362,9,2,no,no,core,no,core
1832,AWC,BAG,64680.0,285952.0,458880.0,1822320.0,701640.0,2950715.0,14524.0,18.0,6926400.0,0.0,2183.0,10,3,1322731.2,9,1,no,no,not specific,no,not specific
1833,AWC,CEP,171240.0,379904.0,264960.0,65040.0,287280.0,590682.0,2133.0,2448.0,381600.0,5161.0,0.0,10,3,215044.8,9,1,no,no,not specific,no,not specific
1834,AWC,DB,0.0,0.0,34680.0,0.0,82080.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,58380.0,2,0,no,no,not specific,no,not specific
1836,AWC,IL1,305040.0,271616.0,53280.0,234960.0,330840.0,259858.0,1511.0,2922.0,420000.0,245.0,691.0,11,4,170996.63636363635,9,2,no,no,core,no,core
1837,AWC,IL2,183000.0,229632.0,75840.0,241560.0,376680.0,515324.0,1692.0,1894.0,736320.0,1898.0,643.0,11,4,214953.0,9,2,no,no,core,no,core
1838,AWC,OLL,77040.0,52480.0,20880.0,80040.0,219600.0,297705.0,1210.0,1963.0,480960.0,1822.0,0.0,10,3,123370.0,9,1,no,no,not specific,no,not specific
1839,AWC,OLQ,147000.0,94208.0,91320.0,77520.0,178920.0,278782.0,258.0,589.0,364800.0,301.0,1263.0,11,4,112269.18181818182,9,2,no,no,core,no,core
1840,AWC,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,1,1,679.0,0,1,no,no,not specific,no,not specific
1841,AWC,PVQ,0.0,0.0,480.0,480.0,1800.0,0.0,0.0,1.0,0.0,0.0,1881.0,5,2,928.4,4,1,no,no,not specific,no,not specific
1842,AWC,RIA,39360.0,129536.0,15960.0,33960.0,96240.0,81775.0,2080.0,4403.0,3840.0,296.0,22.0,11,4,37042.90909090909,9,2,no,no,core,no,core
1843,AWC,RIB,52320.0,270336.0,126120.0,150240.0,399480.0,268983.0,1732.0,11010.0,826560.0,13401.0,7752.0,11,4,193448.54545454544,9,2,no,no,core,no,core
1844,AWC,RID,9000.0,0.0,0.0,0.0,256080.0,0.0,0.0,3331.0,52080.0,0.0,771.0,5,3,64252.4,4,1,no,no,not specific,no,not specific
1845,AWC,RIF,0.0,0.0,0.0,20160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,20160.0,1,0,no,no,not specific,no,not specific
1846,AWC,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,1,1,553.0,0,1,no,no,not specific,no,not specific
1847,AWC,RIM,102360.0,301824.0,216120.0,85560.0,123720.0,552499.0,0.0,15128.0,258720.0,16781.0,1021.0,10,4,167373.3,8,2,no,no,not specific,no,core
1848,AWC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,1,1,114.0,1,0,no,no,not specific,no,not specific
1849,AWC,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,1,1,1448.0,0,1,no,no,not specific,no,not specific
1850,AWC,RIV,10560.0,8192.0,4680.0,0.0,28200.0,0.0,74.0,1308.0,0.0,498.0,0.0,7,2,7644.571428571428,6,1,no,no,not specific,no,not specific
1851,AWC,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.0,0.0,0.0,0.0,1,1,3299.0,1,0,no,no,not specific,no,not specific
1852,AWC,RME,0.0,0.0,0.0,72720.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,2,1,36443.5,1,1,no,no,not specific,no,not specific
1854,AWC,SAA,97800.0,93952.0,11880.0,11640.0,5760.0,86843.0,22.0,1549.0,0.0,2.0,0.0,9,2,34383.11111111111,8,1,no,no,not specific,no,not specific
1856,AWC,SIB,307440.0,498944.0,268440.0,148080.0,464400.0,697128.0,0.0,0.0,939600.0,4007.0,3253.0,9,3,370143.55555555556,7,2,no,no,not specific,no,not specific
1857,AWC,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,1,1,416.0,0,1,no,no,not specific,no,not specific
1858,AWC,SMD,17760.0,1536.0,600.0,0.0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,4,1,5246.0,4,0,no,no,not specific,no,not specific
1859,AWC,URA,0.0,1024.0,0.0,20160.0,0.0,20950.0,0.0,0.0,12480.0,411.0,71.0,6,3,9182.666666666666,4,2,no,no,not specific,no,not specific
1860,AWC,URB,27600.0,0.0,0.0,22320.0,3360.0,7434.0,0.0,0.0,56880.0,400.0,0.0,6,2,19665.666666666668,5,1,no,no,not specific,no,not specific
1861,AWC,URX,23160.0,0.0,0.0,28080.0,0.0,0.0,23.0,275.0,0.0,0.0,0.0,4,1,12884.5,4,0,no,no,not specific,no,not specific
1862,AWC,URY,94560.0,64256.0,18360.0,79560.0,126600.0,94954.0,273.0,471.0,282000.0,523.0,67.0,11,4,69238.54545454546,9,2,no,no,core,no,core
1864,BAG,BAG,895200.0,2147584.0,916560.0,1221360.0,2388840.0,2058270.0,20517.0,25648.0,5107200.0,10641.0,5204.0,11,4,1345184.0,9,2,no,no,core,no,core
