,Unnamed: 0,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,how_many_datasets_have_syn_include_zeros,cyto_id,Cytoscape Bins
199,213,AIB,ASK,0.0,0.0,0.0,1.0,0.0,1,1.0,0.3333333333333333,0,1,not specific,1.0,AIB (pp) ASK,1-3
200,214,AIB,AUA,1.0,4.0,1.0,0.0,0.0,3,6.0,3.0,3,0,cel_specific,6.0,AIB (pp) AUA,1-3
201,215,AIB,AVA,9.0,7.0,9.0,20.0,3.0,5,48.0,48.0,3,2,core,48.0,AIB (pp) AVA,>10
202,216,AIB,AVB,17.0,14.0,39.0,37.0,3.0,5,110.0,55.0,3,2,core,110.0,AIB (pp) AVB,>10
203,217,AIB,AVD,0.0,0.0,0.0,2.0,0.0,1,2.0,0.4,0,1,not specific,2.0,AIB (pp) AVD,1-3
204,218,AIB,AVE,2.0,3.0,5.0,9.0,0.0,4,19.0,19.0,3,1,not specific,19.0,AIB (pp) AVE,>10
205,219,AIB,AVK,0.0,1.0,0.0,2.0,0.0,2,3.0,3.0,1,1,not specific,3.0,AIB (pp) AVK,1-3
206,220,AIB,ASE,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AIB (pp) ASE,1-3
207,221,AIB,BAG,1.0,2.0,0.0,0.0,0.0,2,3.0,0.75,2,0,not specific,3.0,AIB (pp) BAG,1-3
208,222,AIB,DVA,2.0,1.0,1.0,0.0,0.0,3,4.0,4.0,3,0,cel_specific,4.0,AIB (pp) DVA,>3-10
209,223,AIB,DVC,1.0,0.0,0.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,AIB (pp) DVC,1-3
210,224,AIB,FLP,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIB (pp) FLP,1-3
211,225,AIB,IL2,0.0,0.0,0.0,0.0,2.0,1,2.0,1.0,0,1,not specific,2.0,AIB (pp) IL2,1-3
212,226,AIB,PVT,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific,2.0,AIB (pp) PVT,1-3
213,227,AIB,RIA,1.0,1.0,3.0,0.0,0.0,3,5.0,5.0,3,0,cel_specific,5.0,AIB (pp) RIA,>3-10
214,228,AIB,RIB,15.0,22.0,27.0,10.0,2.0,5,76.0,76.0,3,2,core,76.0,AIB (pp) RIB,>10
215,229,AIB,RIC,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,AIB (pp) RIC,1-3
216,230,AIB,RIF,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIB (pp) RIF,1-3
217,231,AIB,RIG,1.0,4.0,6.0,0.0,0.0,3,11.0,2.2,3,0,cel_specific,11.0,AIB (pp) RIG,1-3
218,232,AIB,RIM,53.0,43.0,114.0,89.0,21.0,5,320.0,320.0,3,2,core,320.0,AIB (pp) RIM,>10
219,233,AIB,RIV,1.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,AIB (pp) RIV,1-3
220,236,AIB,SAA,10.0,9.0,22.0,6.0,0.0,4,47.0,15.666666666666666,3,1,not specific,47.0,AIB (pp) SAA,>10
221,237,AIB,SIA,1.0,0.0,5.0,2.0,0.0,3,8.0,8.0,2,1,not specific,8.0,AIB (pp) SIA,>3-10
222,238,AIB,SIB,1.0,1.0,4.0,2.0,0.0,4,8.0,2.6666666666666665,3,1,not specific,8.0,AIB (pp) SIB,1-3
223,239,AIB,SMD,24.0,24.0,44.0,61.0,24.0,5,177.0,177.0,3,2,core,177.0,AIB (pp) SMD,>10
224,240,AIB,URA,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,AIB (pp) URA,1-3
225,241,AIB,URY,0.0,0.0,0.0,5.0,0.0,1,5.0,2.5,0,1,not specific,5.0,AIB (pp) URY,1-3
226,243,AIM,ADA,1.0,2.0,0.0,0.0,0.0,2,3.0,0.6,2,0,not specific,3.0,AIM (pp) ADA,1-3
227,244,AIM,ADF,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,AIM (pp) ADF,1-3
228,245,AIM,ADL,0.0,0.0,0.0,3.0,0.0,1,3.0,1.0,0,1,not specific,3.0,AIM (pp) ADL,1-3
229,246,AIM,AIA,15.0,19.0,24.0,0.0,0.0,3,58.0,29.0,3,0,cel_specific,58.0,AIM (pp) AIA,>10
230,247,AIM,AIB,0.0,0.0,0.0,3.0,4.0,2,7.0,3.5,0,2,pristi_specific,7.0,AIM (pp) AIB,>3-10
231,248,AIM,AIM,2.0,1.0,1.0,0.0,0.0,3,4.0,1.0,3,0,cel_specific,4.0,AIM (pp) AIM,1-3
232,249,AIM,AIY,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIM (pp) AIY,1-3
233,250,AIM,AIZ,1.0,3.0,0.0,0.0,0.0,2,4.0,1.3333333333333333,2,0,not specific,4.0,AIM (pp) AIZ,1-3
234,251,AIM,ALA,0.0,0.0,2.0,0.0,0.0,1,2.0,0.5,1,0,not specific,2.0,AIM (pp) ALA,1-3
235,252,AIM,ALM,1.0,2.0,1.0,0.0,0.0,3,4.0,4.0,3,0,cel_specific,4.0,AIM (pp) ALM,>3-10
236,253,AIM,ASG,13.0,14.0,16.0,0.0,0.0,3,43.0,14.333333333333334,3,0,cel_specific,43.0,AIM (pp) ASG,>10
237,254,AIM,ASH,4.0,2.0,0.0,4.0,0.0,3,10.0,10.0,2,1,not specific,10.0,AIM (pp) ASH,>3-10
238,255,AIM,ASJ,1.0,4.0,6.0,2.0,0.0,4,13.0,4.333333333333333,3,1,not specific,13.0,AIM (pp) ASJ,>3-10
239,256,AIM,ASK,6.0,8.0,11.0,3.0,0.0,4,28.0,28.0,3,1,not specific,28.0,AIM (pp) ASK,>10
240,257,AIM,AVA,1.0,1.0,1.0,0.0,0.0,3,3.0,0.75,3,0,cel_specific,3.0,AIM (pp) AVA,1-3
241,258,AIM,AVB,3.0,3.0,0.0,0.0,0.0,2,6.0,1.2,2,0,not specific,6.0,AIM (pp) AVB,1-3
242,259,AIM,AVD,2.0,3.0,3.0,0.0,0.0,3,8.0,8.0,3,0,cel_specific,8.0,AIM (pp) AVD,>3-10
243,261,AIM,AVH,0.0,0.0,5.0,0.0,0.0,1,5.0,1.25,1,0,not specific,5.0,AIM (pp) AVH,1-3
244,262,AIM,AVJ,1.0,2.0,2.0,0.0,0.0,3,5.0,5.0,3,0,cel_specific,5.0,AIM (pp) AVJ,>3-10
245,263,AIM,AWB,2.0,2.0,0.0,0.0,0.0,2,4.0,1.3333333333333333,2,0,not specific,4.0,AIM (pp) AWB,1-3
246,264,AIM,BDU,0.0,0.0,2.0,0.0,0.0,1,2.0,0.5,1,0,not specific,2.0,AIM (pp) BDU,1-3
247,265,AIM,CEP,1.0,1.0,4.0,12.0,8.0,5,26.0,13.0,3,2,core,26.0,AIM (pp) CEP,>10
248,267,AIM,OLQ,0.0,0.0,1.0,0.0,2.0,2,3.0,1.0,1,1,not specific,3.0,AIM (pp) OLQ,1-3
249,269,AIM,PVQ,0.0,0.0,1.0,1.0,2.0,3,4.0,1.3333333333333333,1,2,not specific,4.0,AIM (pp) PVQ,1-3
250,270,AIM,RIC,1.0,0.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AIM (pp) RIC,1-3
251,271,AIM,RID,2.0,0.0,3.0,0.0,0.0,2,5.0,1.6666666666666667,2,0,not specific,5.0,AIM (pp) RID,1-3
252,272,AIM,RIF,2.0,4.0,5.0,6.0,0.0,4,17.0,5.666666666666667,3,1,not specific,17.0,AIM (pp) RIF,>3-10
253,273,AIM,RMD,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIM (pp) RMD,1-3
254,274,AIM,RMG,1.0,0.0,8.0,1.0,0.0,3,10.0,3.333333333333333,2,1,not specific,10.0,AIM (pp) RMG,>3-10
255,276,AIM,SIA,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific,2.0,AIM (pp) SIA,1-3
256,277,AIM,SIB,0.0,1.0,0.0,0.0,0.0,1,1.0,0.25,1,0,not specific,1.0,AIM (pp) SIB,1-3
257,278,AIM,SMB,2.0,2.0,4.0,1.0,2.0,5,11.0,2.75,3,2,core,11.0,AIM (pp) SMB,1-3
258,279,AIM,URX,1.0,0.0,6.0,1.0,1.0,4,9.0,9.0,2,2,not specific,9.0,AIM (pp) URX,>3-10
259,280,AIN,ADF,0.0,0.0,0.0,1.0,3.0,2,4.0,2.0,0,2,pristi_specific,4.0,AIN (pp) ADF,1-3
260,281,AIN,AFD,16.0,17.0,22.0,0.0,0.0,3,55.0,55.0,3,0,cel_specific,55.0,AIN (pp) AFD,>10
261,282,AIN,AIA,0.0,1.0,3.0,0.0,0.0,2,4.0,4.0,2,0,not specific,4.0,AIN (pp) AIA,>3-10
262,283,AIN,AIB,4.0,2.0,2.0,17.0,6.0,5,31.0,31.0,3,2,core,31.0,AIN (pp) AIB,>10
263,284,AIN,AIN,0.0,1.0,2.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,AIN (pp) AIN,1-3
264,285,AIN,AIY,0.0,1.0,0.0,1.0,0.0,2,2.0,2.0,1,1,not specific,2.0,AIN (pp) AIY,1-3
265,286,AIN,AIZ,0.0,0.0,0.0,7.0,3.0,2,10.0,10.0,0,2,pristi_specific,10.0,AIN (pp) AIZ,>3-10
266,287,AIN,AWC,3.0,3.0,5.0,0.0,3.0,4,14.0,7.0,3,1,not specific,14.0,AIN (pp) AWC,>3-10
267,288,AIN,ASG,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,AIN (pp) ASG,1-3
268,289,AIN,ASI,0.0,0.0,11.0,0.0,0.0,1,11.0,11.0,1,0,not specific,11.0,AIN (pp) ASI,>10
269,290,AIN,AUA,7.0,5.0,5.0,9.0,6.0,5,32.0,32.0,3,2,core,32.0,AIN (pp) AUA,>10
270,291,AIN,AVA,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIN (pp) AVA,1-3
271,292,AIN,AWA,0.0,0.0,0.0,10.0,3.0,2,13.0,13.0,0,2,pristi_specific,13.0,AIN (pp) AWA,>10
272,293,AIN,ASE,1.0,0.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific,3.0,AIN (pp) ASE,1-3
273,294,AIN,BAG,19.0,16.0,14.0,12.0,2.0,5,63.0,63.0,3,2,core,63.0,AIN (pp) BAG,>10
274,295,AIN,CEP,3.0,5.0,2.0,0.0,0.0,3,10.0,2.5,3,0,cel_specific,10.0,AIN (pp) CEP,1-3
275,296,AIN,RIA,1.0,0.0,0.0,6.0,0.0,2,7.0,7.0,1,1,not specific,7.0,AIN (pp) RIA,>3-10
276,297,AIN,RIB,15.0,13.0,13.0,22.0,9.0,5,72.0,36.0,3,2,core,72.0,AIN (pp) RIB,>10
277,298,AIN,RID,1.0,5.0,4.0,0.0,0.0,3,10.0,10.0,3,0,cel_specific,10.0,AIN (pp) RID,>3-10
278,299,AIN,RIM,4.0,2.0,0.0,0.0,0.0,2,6.0,1.2,2,0,not specific,6.0,AIN (pp) RIM,1-3
279,300,AIN,RMD,0.0,0.0,3.0,0.0,0.0,1,3.0,0.6,1,0,not specific,3.0,AIN (pp) RMD,1-3
280,302,AIN,SAA,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,AIN (pp) SAA,1-3
281,303,AIN,URX,1.0,0.0,4.0,0.0,0.0,2,5.0,1.25,2,0,not specific,5.0,AIN (pp) URX,1-3
282,304,AIY,ADF,2.0,1.0,1.0,12.0,0.0,4,16.0,16.0,3,1,not specific,16.0,AIY (pp) ADF,>10
283,305,AIY,AFD,2.0,1.0,3.0,1.0,0.0,4,7.0,1.75,3,1,not specific,7.0,AIY (pp) AFD,1-3
284,306,AIY,AIB,1.0,2.0,3.0,8.0,0.0,4,14.0,14.0,3,1,not specific,14.0,AIY (pp) AIB,>10
285,307,AIY,AIN,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIY (pp) AIN,1-3
286,308,AIY,AIY,1.0,0.0,12.0,0.0,0.0,2,13.0,13.0,2,0,not specific,13.0,AIY (pp) AIY,>10
287,309,AIY,AIZ,26.0,23.0,219.0,145.0,57.0,5,470.0,235.0,3,2,core,470.0,AIY (pp) AIZ,>10
288,310,AIY,AWC,4.0,3.0,7.0,9.0,0.0,4,23.0,11.5,3,1,not specific,23.0,AIY (pp) AWC,>10
289,311,AIY,ASG,0.0,0.0,2.0,0.0,0.0,1,2.0,0.6666666666666666,1,0,not specific,2.0,AIY (pp) ASG,1-3
290,312,AIY,ASH,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,AIY (pp) ASH,1-3
291,313,AIY,AUA,0.0,3.0,0.0,0.0,0.0,1,3.0,1.0,1,0,not specific,3.0,AIY (pp) AUA,1-3
292,314,AIY,AVB,0.0,1.0,0.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,AIY (pp) AVB,1-3
293,315,AIY,AWA,1.0,3.0,25.0,4.0,0.0,4,33.0,6.6,3,1,not specific,33.0,AIY (pp) AWA,>3-10
294,316,AIY,AWB,0.0,2.0,1.0,1.0,0.0,3,4.0,2.0,2,1,not specific,4.0,AIY (pp) AWB,1-3
295,317,AIY,ASE,1.0,0.0,8.0,0.0,0.0,2,9.0,4.5,2,0,not specific,9.0,AIY (pp) ASE,>3-10
296,318,AIY,BAG,1.0,3.0,1.0,0.0,0.0,3,5.0,1.25,3,0,cel_specific,5.0,AIY (pp) BAG,1-3
297,320,AIY,RIA,11.0,6.0,167.0,104.0,45.0,5,333.0,166.5,3,2,core,333.0,AIY (pp) RIA,>10
298,321,AIY,RIB,12.0,12.0,168.0,115.0,46.0,5,353.0,88.25,3,2,core,353.0,AIY (pp) RIB,>10
299,322,AIY,RIH,0.0,0.0,1.0,2.0,0.0,2,3.0,3.0,1,1,not specific,3.0,AIY (pp) RIH,1-3
300,323,AIY,RIM,0.0,1.0,0.0,0.0,0.0,1,1.0,,1,0,not specific,1.0,AIY (pp) RIM,>10
301,324,AIY,RIR,1.0,0.0,1.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,AIY (pp) RIR,1-3
302,325,AIY,RIV,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIY (pp) RIV,1-3
303,326,AIZ,ADA,0.0,0.0,0.0,2.0,0.0,1,2.0,,0,1,not specific,2.0,AIZ (pp) ADA,>10
304,327,AIZ,ADF,1.0,0.0,2.0,2.0,0.0,3,5.0,5.0,2,1,not specific,5.0,AIZ (pp) ADF,>3-10
305,328,AIZ,AFD,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific,2.0,AIZ (pp) AFD,1-3
306,329,AIZ,AIA,10.0,22.0,17.0,0.0,0.0,3,49.0,24.5,3,0,cel_specific,49.0,AIZ (pp) AIA,>10
307,330,AIZ,AIB,46.0,74.0,116.0,102.0,22.0,5,360.0,360.0,3,2,core,360.0,AIZ (pp) AIB,>10
308,331,AIZ,AIY,0.0,1.0,0.0,3.0,0.0,2,4.0,4.0,1,1,not specific,4.0,AIZ (pp) AIY,>3-10
309,332,AIZ,AIZ,0.0,1.0,0.0,6.0,11.0,3,18.0,9.0,1,2,not specific,18.0,AIZ (pp) AIZ,>3-10
310,333,AIZ,AWC,3.0,3.0,6.0,6.0,0.0,4,18.0,18.0,3,1,not specific,18.0,AIZ (pp) AWC,>10
311,334,AIZ,ASG,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIZ (pp) ASG,1-3
312,335,AIZ,AUA,0.0,0.0,0.0,8.0,0.0,1,8.0,4.0,0,1,not specific,8.0,AIZ (pp) AUA,>3-10
313,336,AIZ,AVA,0.0,1.0,0.0,10.0,0.0,2,11.0,11.0,1,1,not specific,11.0,AIZ (pp) AVA,>10
314,337,AIZ,AVD,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIZ (pp) AVD,1-3
315,338,AIZ,AVE,24.0,20.0,58.0,0.0,0.0,3,102.0,102.0,3,0,cel_specific,102.0,AIZ (pp) AVE,>10
316,339,AIZ,AVK,0.0,0.0,4.0,6.0,2.0,3,12.0,12.0,1,2,not specific,12.0,AIZ (pp) AVK,>10
317,340,AIZ,AWA,2.0,1.0,1.0,2.0,0.0,4,6.0,6.0,3,1,not specific,6.0,AIZ (pp) AWA,>3-10
318,341,AIZ,AWB,1.0,2.0,0.0,1.0,0.0,3,4.0,4.0,2,1,not specific,4.0,AIZ (pp) AWB,>3-10
319,342,AIZ,ASE,3.0,3.0,4.0,0.0,0.0,3,10.0,10.0,3,0,cel_specific,10.0,AIZ (pp) ASE,>3-10
320,343,AIZ,BAG,2.0,2.0,0.0,0.0,0.0,2,4.0,1.0,2,0,not specific,4.0,AIZ (pp) BAG,1-3
321,344,AIZ,DVA,1.0,1.0,4.0,0.0,0.0,3,6.0,3.0,3,0,cel_specific,6.0,AIZ (pp) DVA,1-3
322,345,AIZ,RIA,24.0,20.0,58.0,51.0,3.0,5,156.0,156.0,3,2,core,156.0,AIZ (pp) RIA,>10
323,346,AIZ,RIB,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific,1.0,AIZ (pp) RIB,1-3
324,347,AIZ,RIC,0.0,0.0,11.0,0.0,0.0,1,11.0,11.0,1,0,not specific,11.0,AIZ (pp) RIC,>10
325,348,AIZ,RID,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIZ (pp) RID,1-3
326,349,AIZ,RIG,0.0,0.0,4.0,2.0,2.0,3,8.0,4.0,1,2,not specific,8.0,AIZ (pp) RIG,>3-10
327,350,AIZ,RIH,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,AIZ (pp) RIH,1-3
328,351,AIZ,RIM,24.0,41.0,69.0,76.0,26.0,5,236.0,78.66666666666667,3,2,core,236.0,AIZ (pp) RIM,>10
329,352,AIZ,RIP,0.0,0.0,0.0,1.0,0.0,1,1.0,0.2,0,1,not specific,1.0,AIZ (pp) RIP,1-3
330,353,AIZ,RIR,0.0,0.0,0.0,63.0,6.0,2,69.0,34.5,0,2,pristi_specific,69.0,AIZ (pp) RIR,>10
331,355,AIZ,SIA,0.0,0.0,1.0,1.0,0.0,2,2.0,2.0,1,1,not specific,2.0,AIZ (pp) SIA,1-3
332,356,AIZ,SMB,56.0,48.0,95.0,110.0,25.0,5,334.0,83.5,3,2,core,334.0,AIZ (pp) SMB,>10
333,357,AIZ,SMD,0.0,0.0,7.0,0.0,0.0,1,7.0,7.0,1,0,not specific,7.0,AIZ (pp) SMD,>3-10
334,358,AIZ,URY,1.0,0.0,3.0,9.0,0.0,3,13.0,6.5,2,1,not specific,13.0,AIZ (pp) URY,>3-10
335,360,ALA,ADL,1.0,1.0,0.0,12.0,3.0,4,17.0,17.0,2,2,not specific,17.0,ALA (pp) ADL,>10
336,361,ALA,AIM,0.0,0.0,0.0,0.0,6.0,1,6.0,6.0,0,1,not specific,6.0,ALA (pp) AIM,>3-10
337,362,ALA,ASG,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific,4.0,ALA (pp) ASG,>3-10
338,363,ALA,ASJ,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific,4.0,ALA (pp) ASJ,>3-10
339,364,ALA,AVA,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ALA (pp) AVA,1-3
340,365,ALA,AVD,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ALA (pp) AVD,1-3
341,366,ALA,AVE,7.0,5.0,12.0,16.0,9.0,5,49.0,9.8,3,2,core,49.0,ALA (pp) AVE,>3-10
342,367,ALA,BDU,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ALA (pp) BDU,1-3
343,368,ALA,CAN,0.0,0.0,0.0,11.0,0.0,1,11.0,3.6666666666666665,0,1,not specific,11.0,ALA (pp) CAN,>3-10
344,370,ALA,PVQ,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific,4.0,ALA (pp) PVQ,>3-10
345,371,ALA,RIA,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific,2.0,ALA (pp) RIA,1-3
346,372,ALA,RMD,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,ALA (pp) RMD,1-3
347,373,ALM,ADE,0.0,2.0,0.0,22.0,19.0,3,43.0,43.0,1,2,not specific,43.0,ALM (pp) ADE,>10
348,374,ALM,AIM,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ALM (pp) AIM,1-3
349,375,ALM,AIN,0.0,0.0,0.0,0.0,3.0,1,3.0,1.0,0,1,not specific,3.0,ALM (pp) AIN,1-3
350,376,ALM,AIY,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific,3.0,ALM (pp) AIY,1-3
351,377,ALM,ALM,0.0,0.0,1.0,6.0,16.0,3,23.0,7.666666666666667,1,2,not specific,23.0,ALM (pp) ALM,>3-10
352,378,ALM,ALN,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ALM (pp) ALN,1-3
353,379,ALM,AVB,1.0,0.0,0.0,36.0,19.0,3,56.0,11.2,1,2,not specific,56.0,ALM (pp) AVB,>10
354,380,ALM,AVD,1.0,5.0,3.0,3.0,12.0,5,24.0,24.0,3,2,core,24.0,ALM (pp) AVD,>10
355,381,ALM,AVE,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific,3.0,ALM (pp) AVE,1-3
356,382,ALM,AVJ,0.0,0.0,0.0,2.0,3.0,2,5.0,1.6666666666666667,0,2,pristi_specific,5.0,ALM (pp) AVJ,1-3
357,384,ALM,AWB,0.0,0.0,0.0,6.0,0.0,1,6.0,2.0,0,1,not specific,6.0,ALM (pp) AWB,1-3
358,385,ALM,BDU,16.0,15.0,29.0,0.0,2.0,4,62.0,31.0,3,1,not specific,62.0,ALM (pp) BDU,>10
359,386,ALM,CEP,14.0,17.0,9.0,0.0,4.0,4,44.0,44.0,3,1,not specific,44.0,ALM (pp) CEP,>10
360,387,ALM,PVC,12.0,17.0,25.0,61.0,15.0,5,130.0,130.0,3,2,core,130.0,ALM (pp) PVC,>10
361,389,ALM,PVP,0.0,0.0,0.0,6.0,0.0,1,6.0,3.0,0,1,not specific,6.0,ALM (pp) PVP,1-3
362,390,ALM,PVR,2.0,0.0,0.0,0.0,5.0,2,7.0,1.4,1,1,not specific,7.0,ALM (pp) PVR,1-3
363,391,ALM,RIC,0.0,0.0,5.0,0.0,0.0,1,5.0,2.5,1,0,not specific,5.0,ALM (pp) RIC,1-3
364,392,ALM,RID,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ALM (pp) RID,1-3
365,393,ALM,RIF,0.0,2.0,2.0,5.0,0.0,3,9.0,4.5,2,1,not specific,9.0,ALM (pp) RIF,>3-10
366,394,ALM,RIH,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0,1,not specific,1.0,ALM (pp) RIH,1-3
367,395,ALM,RIS,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific,2.0,ALM (pp) RIS,1-3
368,396,ALM,RMD,1.0,0.0,2.0,0.0,0.0,2,3.0,1.0,2,0,not specific,3.0,ALM (pp) RMD,1-3
369,397,ALM,RMG,0.0,0.0,3.0,0.0,0.0,1,3.0,0.75,1,0,not specific,3.0,ALM (pp) RMG,1-3
370,399,ALM,SIA,0.0,0.0,1.0,0.0,0.0,1,1.0,0.2,1,0,not specific,1.0,ALM (pp) SIA,1-3
371,400,ALM,SIB,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific,3.0,ALM (pp) SIB,1-3
372,401,ALM,SMB,1.0,0.0,2.0,0.0,0.0,2,3.0,3.0,2,0,not specific,3.0,ALM (pp) SMB,1-3
373,402,ALM,SMD,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ALM (pp) SMD,1-3
374,403,ALM,URB,0.0,0.0,1.0,0.0,0.0,1,1.0,0.5,1,0,not specific,1.0,ALM (pp) URB,1-3
375,404,ALN,ADE,0.0,1.0,1.0,0.0,0.0,2,2.0,0.5,2,0,not specific,2.0,ALN (pp) ADE,1-3
376,405,ALN,AIB,0.0,0.0,0.0,0.0,2.0,1,2.0,0.6666666666666666,0,1,not specific,2.0,ALN (pp) AIB,1-3
377,406,ALN,AVA,0.0,2.0,6.0,3.0,0.0,3,11.0,11.0,2,1,not specific,11.0,ALN (pp) AVA,>10
378,407,ALN,IL1,0.0,0.0,0.0,2.0,0.0,1,2.0,1.0,0,1,not specific,2.0,ALN (pp) IL1,1-3
379,408,ALN,RIA,1.0,1.0,1.0,0.0,0.0,3,3.0,0.75,3,0,cel_specific,3.0,ALN (pp) RIA,1-3
380,409,ALN,RIG,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific,1.0,ALN (pp) RIG,1-3
381,410,ALN,RIM,0.0,0.0,5.0,0.0,0.0,1,5.0,5.0,1,0,not specific,5.0,ALN (pp) RIM,>3-10
382,411,ALN,RIV,4.0,1.0,0.0,0.0,0.0,2,5.0,1.6666666666666667,2,0,not specific,5.0,ALN (pp) RIV,1-3
383,412,ALN,RMD,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,ALN (pp) RMD,1-3
384,413,ALN,RMG,2.0,1.0,1.0,1.0,6.0,5,11.0,11.0,3,2,core,11.0,ALN (pp) RMG,>10
385,415,ALN,SAA,21.0,19.0,18.0,3.0,6.0,5,67.0,67.0,3,2,core,67.0,ALN (pp) SAA,>10
386,416,ALN,SIA,0.0,0.0,1.0,0.0,0.0,1,1.0,0.3333333333333333,1,0,not specific,1.0,ALN (pp) SIA,1-3
387,417,ALN,SIB,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific,2.0,ALN (pp) SIB,1-3
388,418,ALN,SMB,8.0,8.0,11.0,9.0,8.0,5,44.0,44.0,3,2,core,44.0,ALN (pp) SMB,>10
389,419,ALN,SMD,4.0,3.0,3.0,0.0,2.0,4,12.0,6.0,3,1,not specific,12.0,ALN (pp) SMD,>3-10
390,450,AWC,ADF,0.0,0.0,1.0,5.0,0.0,2,6.0,6.0,1,1,not specific,6.0,AWC (pp) ADF,>3-10
391,451,AWC,ADL,2.0,2.0,5.0,0.0,0.0,3,9.0,9.0,3,0,cel_specific,9.0,AWC (pp) ADL,>3-10
392,452,AWC,AFD,8.0,8.0,8.0,7.0,0.0,4,31.0,31.0,3,1,not specific,31.0,AWC (pp) AFD,>10
393,453,AWC,AIA,5.0,2.0,18.0,2.0,4.0,5,31.0,31.0,3,2,core,31.0,AWC (pp) AIA,>10
394,454,AWC,AIB,40.0,37.0,67.0,25.0,5.0,5,174.0,34.8,3,2,core,174.0,AWC (pp) AIB,>10
395,455,AWC,AIN,1.0,1.0,0.0,0.0,0.0,2,2.0,2.0,2,0,not specific,2.0,AWC (pp) AIN,1-3
396,456,AWC,AIY,47.0,49.0,104.0,88.0,3.0,5,291.0,72.75,3,2,core,291.0,AWC (pp) AIY,>10
