,pre,post,witvliet_1_syn,witvliet_2_syn,witvliet_3_syn,witvliet_4_syn,witvliet_5_syn,witvliet_6_syn,cel_jsh_syn,cel_n2u_syn,witvliet_7_syn,witvliet_8_syn,pristi_s14_syn,pristi_s15_syn,conserved_syn,average_size_syn,elegans_sum_syn,pristi_sum_syn,elegans_specific_syn,pristi_specific_syn,specific_syn,average_cel_syn_size,average_pristi_syn_size
1605,RIR,URX,3.0,5.0,8.0,9.0,10.0,12.0,7.0,15.0,19.0,14.0,8.0,5.0,12,9.583333333333334,10,2,no,no,core,10.2,6.5
1606,RIR,URY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1607,RIS,AIB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1608,RIS,AVE,5.0,5.0,7.0,11.0,12.0,12.0,17.0,35.0,16.0,17.0,0.0,0.0,10,13.7,10,0,yes,no,cel_specific,13.7,0.0
1609,RIS,AVK,0.0,1.0,0.0,5.0,6.0,5.0,11.0,19.0,17.0,18.0,0.0,0.0,8,10.25,8,0,no,no,not specific,8.2,0.0
1610,RIS,AVL,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,4,4.0,4,0,no,no,not specific,1.6,0.0
1611,RIS,CEP,3.0,4.0,4.0,4.0,7.0,7.0,5.0,16.0,11.0,11.0,0.0,0.0,10,7.2,10,0,yes,no,cel_specific,7.2,0.0
1612,RIS,OLL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,not specific,0.7,0.0
1613,RIS,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1614,RIS,RIB,5.0,3.0,8.0,9.0,5.0,7.0,8.0,25.0,12.0,22.0,0.0,0.0,10,10.4,10,0,yes,no,cel_specific,10.4,0.0
1615,RIS,RIC,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,4,1.75,4,0,no,no,not specific,0.7,0.0
1616,RIS,RIM,0.0,2.0,2.0,5.0,7.0,13.0,9.0,25.0,17.0,17.0,0.0,0.0,9,10.777777777777779,9,0,no,no,not specific,9.7,0.0
1617,RIS,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3.0,1,0,no,no,not specific,0.3,0.0
1618,RIS,RIV,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1.5,1,1,no,no,not specific,0.1,1.0
1619,RIS,RMD,0.0,1.0,4.0,1.0,4.0,7.0,3.0,28.0,8.0,3.0,35.0,21.0,11,10.454545454545455,9,2,no,no,not specific,5.9,28.0
1620,RIS,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
1621,RIS,RMG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1622,RIS,SMD,2.0,1.0,2.0,1.0,2.0,5.0,4.0,9.0,7.0,5.0,52.0,38.0,12,10.666666666666666,10,2,no,no,core,3.8,45.0
1623,RIS,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1624,RIS,URY,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,3.0,6.0,40.0,21.0,7,11.142857142857142,5,2,no,no,not specific,1.7,30.5
1625,RIV,ADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1626,RIV,AVA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1627,RIV,CEP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1628,RIV,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1629,RIV,RIA,1.0,5.0,6.0,14.0,8.0,7.0,7.0,16.0,12.0,12.0,0.0,0.0,10,8.8,10,0,yes,no,cel_specific,8.8,0.0
1630,RIV,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1631,RIV,RIH,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,4,0,no,no,not specific,0.4,0.0
1632,RIV,RIM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1633,RIV,RIR,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1634,RIV,RIS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1635,RIV,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1,9.0,1,0,no,no,not specific,0.9,0.0
1636,RIV,RMD,3.0,2.0,5.0,10.0,6.0,10.0,9.0,17.0,9.0,17.0,37.0,4.0,12,10.75,10,2,no,no,core,8.8,20.5
1637,RIV,RME,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1638,RIV,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1639,RIV,SAA,3.0,3.0,4.0,7.0,7.0,9.0,7.0,32.0,6.0,6.0,56.0,9.0,12,12.416666666666666,10,2,no,no,core,8.4,32.5
1640,RIV,SIA,0.0,0.0,0.0,3.0,3.0,7.0,8.0,10.0,12.0,16.0,0.0,0.0,7,8.428571428571429,7,0,no,no,not specific,5.9,0.0
1641,RIV,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,3,2.3333333333333335,2,1,no,no,not specific,0.2,2.5
1642,RIV,SMD,1.0,3.0,3.0,5.0,9.0,6.0,9.0,20.0,4.0,6.0,11.0,10.0,12,7.25,10,2,no,no,core,6.6,10.5
1643,RIV,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
1644,RMD,ADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
1645,RMD,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1646,RMD,AVE,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4,1.75,4,0,no,no,not specific,0.7,0.0
1647,RMD,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1648,RMD,CEP,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4,2.25,4,0,no,no,not specific,0.9,0.0
1649,RMD,IL1,4.0,5.0,4.0,5.0,4.0,5.0,2.0,19.0,9.0,5.0,0.0,0.0,10,6.2,10,0,yes,no,cel_specific,6.2,0.0
1650,RMD,IL2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8,1.75,8,0,no,no,not specific,1.4,0.0
1651,RMD,OLL,1.0,1.0,2.0,4.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,7,2.142857142857143,7,0,no,no,not specific,1.5,0.0
1652,RMD,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,5.0,1,0,no,no,not specific,0.5,0.0
1653,RMD,RIA,7.0,9.0,12.0,19.0,26.0,25.0,15.0,79.0,36.0,44.0,0.0,0.0,10,27.2,10,0,yes,no,cel_specific,27.2,0.0
1654,RMD,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1655,RMD,RIM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,4,2.0,4,0,no,no,not specific,0.8,0.0
1656,RMD,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1657,RMD,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1658,RMD,RMD,25.0,35.0,41.0,43.0,66.0,65.0,48.0,189.0,77.0,77.0,105.0,52.0,12,68.58333333333333,10,2,no,no,core,66.6,78.5
1659,RMD,RME,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,9.0,14.0,47.0,3.0,8,10.375,6,2,no,no,not specific,3.3,25.0
1660,RMD,RMG,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0,24.0,9,10.555555555555555,7,2,no,no,not specific,0.9,43.0
1661,RMD,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
1662,RMD,SIA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3,3.3333333333333335,3,0,no,no,not specific,1.0,0.0
1663,RMD,SIB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,5.0,1.0,5,2.8,3,2,no,no,not specific,0.8,3.0
1664,RMD,SMB,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,5.0,27.0,6.0,8,6.375,6,2,no,no,not specific,1.8,16.5
1665,RMD,SMD,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,60.0,28.0,6,15.833333333333334,4,2,no,no,not specific,0.7,44.0
1666,RMD,URA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,10.0,0.0,4,5.0,3,1,no,no,not specific,1.0,5.0
1667,RMD,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2,8.0,0,2,no,yes,pristi_specific,0.0,8.0
1668,RMD,URX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1669,RMD,URY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4,1.5,3,1,no,no,not specific,0.4,1.0
1670,RME,AVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1671,RME,CEP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1672,RME,IL1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,5,2.2,5,0,no,no,not specific,1.1,0.0
1673,RME,IL2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1674,RME,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1675,RME,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,not specific,0.4,0.0
1676,RME,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1677,RME,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1678,RME,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1679,RME,RMD,13.0,12.0,11.0,7.0,11.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,10,6.8,10,0,yes,no,cel_specific,6.8,0.0
1680,RME,RME,1.0,2.0,4.0,2.0,1.0,1.0,0.0,8.0,3.0,2.0,5.0,0.0,10,2.9,9,1,no,no,not specific,2.4,2.5
1681,RME,SMD,3.0,4.0,6.0,7.0,6.0,9.0,5.0,7.0,4.0,6.0,2.0,1.0,12,5.0,10,2,no,no,core,5.7,1.5
1682,RME,URA,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,5,13.2,3,2,no,no,not specific,0.3,31.5
1683,RME,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,2,17.0,0,2,no,yes,pristi_specific,0.0,17.0
1684,RMG,ADA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,not specific,0.7,0.0
1685,RMG,ADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1686,RMG,ADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1687,RMG,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1688,RMG,AIM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,4,2.75,4,0,no,no,not specific,1.1,0.0
1689,RMG,ALM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4,1.0,4,0,no,no,not specific,0.4,0.0
1690,RMG,ALN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
1691,RMG,ASH,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,5,1.8,5,0,no,no,not specific,0.9,0.0
1692,RMG,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3,1.6666666666666667,3,0,no,no,not specific,0.5,0.0
1693,RMG,AVB,0.0,0.0,0.0,0.0,3.0,5.0,1.0,8.0,5.0,3.0,0.0,0.0,6,4.166666666666667,6,0,no,no,not specific,2.5,0.0
1694,RMG,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1695,RMG,AVE,0.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,3.0,4.0,0.0,0.0,6,3.3333333333333335,6,0,no,no,not specific,2.0,0.0
1696,RMG,AVJ,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,5,1.8,5,0,no,no,not specific,0.9,0.0
1697,RMG,AVK,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1698,RMG,BAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1699,RMG,CEP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
1700,RMG,IL1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1701,RMG,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2,1.5,2,0,no,no,not specific,0.3,0.0
1702,RMG,OLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1703,RMG,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1704,RMG,PVC,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1705,RMG,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1706,RMG,RIA,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,1.3333333333333333,3,0,no,no,not specific,0.4,0.0
1707,RMG,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1708,RMG,RIC,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
1709,RMG,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
1710,RMG,RIF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1711,RMG,RIG,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,2.0,2,0,no,no,not specific,0.4,0.0
1712,RMG,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1713,RMG,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1714,RMG,RMD,10.0,16.0,13.0,14.0,21.0,18.0,20.0,85.0,30.0,24.0,0.0,0.0,10,25.1,10,0,yes,no,cel_specific,25.1,0.0
1715,RMG,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1716,RMG,SAA,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,4.0,0.0,4.0,5,3.6,4,1,no,no,not specific,1.4,2.0
1717,RMG,SIA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,1.0,0.0,2.0,5,3.6,4,1,no,no,not specific,1.6,1.0
1718,RMG,SIB,0.0,1.0,0.0,4.0,3.0,2.0,3.0,10.0,4.0,8.0,0.0,0.0,8,4.375,8,0,no,no,not specific,3.5,0.0
1719,RMG,SMB,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,6,2.1666666666666665,6,0,no,no,not specific,1.3,0.0
1720,RMG,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,3,4.0,2,1,no,no,not specific,0.4,4.0
1721,RMG,URX,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,4,3.0,4,0,no,no,not specific,1.2,0.0
1722,SAA,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1723,SAA,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,3,2.3333333333333335,3,0,no,no,not specific,0.7,0.0
1724,SAA,ALN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1725,SAA,ASI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1726,SAA,AVA,9.0,12.0,10.0,17.0,35.0,29.0,34.0,139.0,77.0,61.0,0.0,0.0,10,42.3,10,0,yes,no,cel_specific,42.3,0.0
1727,SAA,AVB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1728,SAA,AVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1729,SAA,AVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1730,SAA,DVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1731,SAA,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1,12.0,1,0,no,no,not specific,1.2,0.0
1732,SAA,OLL,1.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,3.0,4.0,0.0,0.0,7,2.857142857142857,7,0,no,no,not specific,2.0,0.0
1733,SAA,RIA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1734,SAA,RIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,no,no,not specific,0.0,0.0
1735,SAA,RIG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1736,SAA,RIM,14.0,18.0,20.0,29.0,42.0,30.0,36.0,121.0,76.0,71.0,0.0,0.0,10,45.7,10,0,yes,no,cel_specific,45.7,0.0
1737,SAA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1,12.0,1,0,no,no,not specific,1.2,0.0
1738,SAA,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1739,SAA,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1740,SAA,RMG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.0,3,0,no,no,not specific,0.3,0.0
1741,SAA,SAA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,4,4.25,2,2,no,no,not specific,0.3,7.0
1742,SAA,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1743,SAA,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,1.0,3,8.333333333333334,1,2,no,no,not specific,0.6,9.5
1744,SAA,SMD,1.0,6.0,8.0,11.0,7.0,18.0,10.0,41.0,20.0,21.0,21.0,14.0,12,14.833333333333334,10,2,no,no,core,14.3,17.5
1745,SAA,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0,1,no,no,not specific,0.0,0.5
1746,SIA,ADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1747,SIA,ALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1748,SIA,ALN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,not specific,0.4,0.0
1749,SIA,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1750,SIA,CEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1751,SIA,IL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1752,SIA,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1753,SIA,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,5.0,1,0,no,no,not specific,0.5,0.0
1754,SIA,SAA,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.0,1,0,no,no,not specific,0.4,0.0
1755,SIA,SIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0,0,1,no,no,not specific,0.0,1.0
1756,SIA,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2,2.0,1,1,no,no,not specific,0.2,1.0
1757,SIA,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,3.0,0,1,no,no,not specific,0.0,1.5
1758,SIB,AVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1759,SIB,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1760,SIB,RIC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1761,SIB,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0,no,no,not specific,0.1,0.0
1762,SIB,SMB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0,2,0,no,no,not specific,0.2,0.0
1763,SIB,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,5.0,0,1,no,no,not specific,0.0,2.5
1764,SMB,ADA,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,5,2.0,5,0,no,no,not specific,1.0,0.0
1765,SMB,ADL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2.0,1,0,no,no,not specific,0.2,0.0
